route_id,schd_trip_id,stop_id,stop_sequence,arrival_time,schd_sec,trip_id,event_time,avl_sec,diff
20,910504020,402,15,06:36:08,23768,910504020,2019-09-03 06:37:35,23854.999999999996,86.99999999999272
20,911240020,3953,65,06:35:35,23735,911240020,2019-09-03 06:37:39,23858.999999999996,123.99999999999272
20,911411030,412,25,06:35:05,23705,911411030,2019-09-03 06:37:47,23866.999999999996,161.99999999999272
20,911240020,3954,66,06:35:46,23746,911240020,2019-09-03 06:37:50,23869.999999999996,123.99999999999272
20,910504020,403,16,06:36:55,23815,910504020,2019-09-03 06:37:54,23873.999999999996,58.99999999999272
20,911411030,413,26,06:35:38,23738,911411030,2019-09-03 06:38:04,23883.999999999996,145.99999999999272
20,911316020,420,33,06:30:12,23412,911316020,2019-09-03 06:38:11,23890.999999999996,478.9999999999927
20,911411030,14764,27,06:36:26,23786,911411030,2019-09-03 06:38:32,23911.999999999996,125.99999999999272
20,911240020,8613,67,06:37:00,23820,911240020,2019-09-03 06:38:36,23915.999999999996,95.99999999999272
20,911316020,421,34,06:30:33,23433,911316020,2019-09-03 06:38:36,23915.999999999996,482.9999999999927
20,910504020,17163,17,06:37:55,23875,910504020,2019-09-03 06:38:40,23919.999999999996,44.99999999999272
20,911316020,16088,35,06:30:58,23458,911316020,2019-09-03 06:38:50,23929.999999999996,471.9999999999927
20,911316020,423,36,06:31:33,23493,911316020,2019-09-03 06:39:09,23948.999999999996,455.9999999999927
20,911411030,415,28,06:36:56,23816,911411030,2019-09-03 06:39:15,23954.999999999996,138.99999999999272
20,911411030,416,29,06:37:30,23850,911411030,2019-09-03 06:39:36,23975.999999999996,125.99999999999272
20,910504020,15848,18,06:38:42,23922,910504020,2019-09-03 06:39:50,23989.999999999996,67.99999999999272
20,910504020,406,19,06:39:17,23957,910504020,2019-09-03 06:40:20,24019.999999999996,62.99999999999272
20,911411030,417,30,06:38:13,23893,911411030,2019-09-03 06:40:23,24022.999999999996,129.99999999999272
20,911411030,15185,31,06:38:42,23922,911411030,2019-09-03 06:40:38,24037.999999999996,115.99999999999272
20,911316020,15364,37,06:32:08,23528,911316020,2019-09-03 06:40:57,24056.999999999996,528.9999999999927
20,911411030,16110,32,06:39:12,23952,911411030,2019-09-03 06:41:03,24062.999999999996,110.99999999999272
20,910504020,14500,20,06:40:00,24000,910504020,2019-09-03 06:41:18,24077.999999999996,77.99999999999272
20,911411030,420,33,06:39:42,23982,911411030,2019-09-03 06:41:27,24086.999999999996,104.99999999999272
20,911411030,421,34,06:40:03,24003,911411030,2019-09-03 06:41:56,24115.999999999996,112.99999999999272
20,910504020,15852,21,06:40:51,24051,910504020,2019-09-03 06:41:58,24117.999999999996,66.99999999999272
20,911316020,425,38,06:32:46,23566,911316020,2019-09-03 06:42:06,24125.999999999996,559.9999999999927
20,911411030,16088,35,06:40:28,24028,911411030,2019-09-03 06:42:09,24128.999999999996,100.99999999999272
20,910504020,409,22,06:41:30,24090,910504020,2019-09-03 06:42:21,24140.999999999996,50.99999999999272
20,911411030,423,36,06:41:03,24063,911411030,2019-09-03 06:42:29,24148.999999999996,85.99999999999272
20,911316020,15384,39,06:33:24,23604,911316020,2019-09-03 06:42:42,24161.999999999996,557.9999999999927
20,911411030,15364,37,06:41:38,24098,911411030,2019-09-03 06:42:59,24178.999999999996,80.99999999999272
20,910504020,18047,23,06:42:22,24142,910504020,2019-09-03 06:43:07,24186.999999999996,44.99999999999272
20,911316020,427,40,06:33:51,23631,911316020,2019-09-03 06:43:15,24194.999999999996,563.9999999999927
20,910504020,17841,24,06:43:15,24195,910504020,2019-09-03 06:43:52,24231.999999999996,36.99999999999272
20,911316020,428,41,06:34:28,23668,911316020,2019-09-03 06:43:55,24234.999999999996,566.9999999999927
20,911411030,425,38,06:42:16,24136,911411030,2019-09-03 06:44:14,24253.999999999996,117.99999999999272
20,911316020,429,42,06:35:01,23701,911316020,2019-09-03 06:44:41,24280.999999999996,579.9999999999927
20,911411030,15384,39,06:42:54,24174,911411030,2019-09-03 06:44:43,24282.999999999996,108.99999999999272
20,910504020,412,25,06:44:05,24245,910504020,2019-09-03 06:44:43,24282.999999999996,37.99999999999272
20,911316020,430,43,06:35:41,23741,911316020,2019-09-03 06:45:02,24301.999999999996,560.9999999999927
20,911411030,427,40,06:43:21,24201,911411030,2019-09-03 06:45:03,24302.999999999996,101.99999999999272
20,910504020,413,26,06:44:38,24278,910504020,2019-09-03 06:45:21,24320.999999999996,42.99999999999272
20,911316020,431,44,06:36:16,23776,911316020,2019-09-03 06:45:22,24321.999999999996,545.9999999999927
20,911316020,4727,45,06:36:35,23795,911316020,2019-09-03 06:45:33,24332.999999999996,537.9999999999927
20,911411030,428,41,06:43:58,24238,911411030,2019-09-03 06:45:35,24334.999999999996,96.99999999999272
20,911411030,429,42,06:44:31,24271,911411030,2019-09-03 06:45:54,24353.999999999996,82.99999999999272
20,910504020,14764,27,06:45:26,24326,910504020,2019-09-03 06:45:55,24354.999999999996,28.999999999992724
20,910504020,415,28,06:45:56,24356,910504020,2019-09-03 06:46:17,24376.999999999996,20.999999999992724
20,910504020,416,29,06:46:30,24390,910504020,2019-09-03 06:46:40,24399.999999999996,9.999999999992724
20,911878020,386,1,06:42:00,24120,911878020,2019-09-03 06:46:46,24405.999999999996,285.9999999999927
20,911411030,430,43,06:45:11,24311,911411030,2019-09-03 06:47:01,24420.999999999996,109.99999999999272
20,911316020,432,46,06:37:00,23820,911316020,2019-09-03 06:47:11,24430.999999999996,610.9999999999927
20,911878020,388,2,06:42:41,24161,911878020,2019-09-03 06:47:28,24447.999999999996,286.9999999999927
20,911411030,431,44,06:45:46,24346,911411030,2019-09-03 06:47:40,24459.999999999996,113.99999999999272
20,911411030,4727,45,06:46:05,24365,911411030,2019-09-03 06:47:58,24477.999999999996,112.99999999999272
20,911878020,389,3,06:43:08,24188,911878020,2019-09-03 06:48:03,24482.999999999996,294.9999999999927
20,911316020,15279,47,06:38:03,23883,911316020,2019-09-03 06:48:06,24485.999999999996,602.9999999999927
20,911316020,16049,48,06:38:42,23922,911316020,2019-09-03 06:48:22,24501.999999999996,579.9999999999927
20,911878020,390,4,06:43:36,24216,911878020,2019-09-03 06:48:29,24508.999999999996,292.9999999999927
20,911411030,432,46,06:46:30,24390,911411030,2019-09-03 06:48:34,24513.999999999996,123.99999999999272
20,911878020,391,5,06:44:03,24243,911878020,2019-09-03 06:48:38,24517.999999999996,274.9999999999927
20,911364020,386,1,06:48:00,24480,911364020,2019-09-03 06:49:03,24542.999999999996,62.99999999999272
20,911411030,15279,47,06:47:33,24453,911411030,2019-09-03 06:49:15,24554.999999999996,101.99999999999272
20,910504020,417,30,06:47:13,24433,910504020,2019-09-03 06:49:18,24557.999999999996,124.99999999999272
20,911316020,435,49,06:39:31,23971,911316020,2019-09-03 06:49:19,24558.999999999996,587.9999999999927
20,911411030,16049,48,06:48:12,24492,911411030,2019-09-03 06:49:27,24566.999999999996,74.99999999999272
20,911878020,14956,6,06:44:41,24281,911878020,2019-09-03 06:49:29,24568.999999999996,287.9999999999927
20,911411030,435,49,06:49:01,24541,911411030,2019-09-03 06:49:56,24595.999999999996,54.99999999999272
20,910504020,15185,31,06:47:42,24462,910504020,2019-09-03 06:50:13,24612.999999999996,150.99999999999272
20,911364020,388,2,06:48:41,24521,911364020,2019-09-03 06:50:23,24622.999999999996,101.99999999999272
20,911316020,436,50,06:40:21,24021,911316020,2019-09-03 06:50:26,24625.999999999996,604.9999999999927
20,911878020,393,7,06:44:54,24294,911878020,2019-09-03 06:50:33,24632.999999999996,338.9999999999927
20,911364020,389,3,06:49:08,24548,911364020,2019-09-03 06:50:36,24635.999999999996,87.99999999999272
20,911878020,394,8,06:45:18,24318,911878020,2019-09-03 06:50:45,24644.999999999996,326.9999999999927
20,911364020,390,4,06:49:36,24576,911364020,2019-09-03 06:50:50,24649.999999999996,73.99999999999272
20,911411030,436,50,06:49:51,24591,911411030,2019-09-03 06:50:58,24657.999999999996,66.99999999999272
20,910504020,16110,32,06:48:12,24492,910504020,2019-09-03 06:51:00,24659.999999999996,167.99999999999272
20,911316020,437,51,06:41:03,24063,911316020,2019-09-03 06:51:02,24661.999999999996,598.9999999999927
20,911364020,391,5,06:50:03,24603,911364020,2019-09-03 06:51:03,24662.999999999996,59.99999999999272
20,911878020,395,9,06:45:53,24353,911878020,2019-09-03 06:51:09,24668.999999999996,315.9999999999927
20,911364020,14956,6,06:50:41,24641,911364020,2019-09-03 06:51:46,24705.999999999996,64.99999999999272
20,911878020,396,10,06:46:27,24387,911878020,2019-09-03 06:51:51,24710.999999999996,323.9999999999927
20,911316020,14647,52,06:41:45,24105,911316020,2019-09-03 06:52:01,24720.999999999996,615.9999999999927
20,910504020,420,33,06:48:42,24522,910504020,2019-09-03 06:52:03,24722.999999999996,200.99999999999272
20,911364020,393,7,06:50:54,24654,911364020,2019-09-03 06:52:11,24730.999999999996,76.99999999999272
20,910504020,421,34,06:49:03,24543,910504020,2019-09-03 06:52:20,24739.999999999996,196.99999999999272
20,911364020,394,8,06:51:18,24678,911364020,2019-09-03 06:52:22,24741.999999999996,63.99999999999272
20,911411030,437,51,06:50:33,24633,911411030,2019-09-03 06:52:25,24744.999999999996,111.99999999999272
20,911316020,439,53,06:42:14,24134,911316020,2019-09-03 06:52:29,24748.999999999996,614.9999999999927
20,911878020,397,11,06:47:08,24428,911878020,2019-09-03 06:52:31,24750.999999999996,322.9999999999927
20,910504020,16088,35,06:49:28,24568,910504020,2019-09-03 06:52:34,24753.999999999996,185.99999999999272
20,911364020,395,9,06:51:53,24713,911364020,2019-09-03 06:52:38,24757.999999999996,44.99999999999272
20,911411030,14647,52,06:51:15,24675,911411030,2019-09-03 06:52:55,24774.999999999996,99.99999999999272
20,910504020,423,36,06:50:03,24603,910504020,2019-09-03 06:52:57,24776.999999999996,173.99999999999272
20,911364020,396,10,06:52:27,24747,911364020,2019-09-03 06:52:58,24777.999999999996,30.999999999992724
20,911411030,439,53,06:51:44,24704,911411030,2019-09-03 06:53:24,24803.999999999996,99.99999999999272
20,911364020,397,11,06:53:08,24788,911364020,2019-09-03 06:53:43,24822.999999999996,34.999999999992724
