route_id,service_id,trip_id,direction_id,block_id,shape_id,direction,wheelchair_accessible,schd_trip_id
20,62606,6260914172070,1,636055913407,62600957,East,1,914172070
20,62606,6260914177070,1,636055913207,62600957,East,1,914177070
20,62606,6260914178070,1,636055913307,62600957,East,1,914178070
20,62606,6260914179070,1,636055913207,62600957,East,1,914179070
20,62606,6260914180070,1,636055913407,62600957,East,1,914180070
20,62606,6260914181070,1,636055913207,62600957,East,1,914181070
20,62606,6260914182070,1,636055913307,62600957,East,1,914182070
20,62606,6260914183070,1,636055913207,62600956,East,1,914183070
20,62606,6260914192070,1,626055913407,62600957,East,1,914192070
20,62606,6260914193070,1,626055913307,62600957,East,1,914193070
20,62606,6260914194070,1,636055913207,62600957,East,1,914194070
20,62606,6260914195070,1,636055913307,62600957,East,1,914195070
20,62606,6260914196070,1,636055913407,62600957,East,1,914196070
20,62606,6260914199070,1,626055913107,62600957,East,1,914199070
20,62606,6260914204070,1,636055913407,62600959,East,1,914204070
20,62606,6260914207070,1,626055913107,62600957,East,1,914207070
20,62606,6260914209070,1,636055913407,62600957,East,1,914209070
20,62606,6260914210070,1,626055913107,62600957,East,1,914210070
20,62606,6260914213070,1,626055913407,62600957,East,1,914213070
20,62606,6260914214070,1,626055913207,62600957,East,1,914214070
20,62606,6260914215070,1,626055913107,62600957,East,1,914215070
20,62606,6260914216070,1,626055913107,62600957,East,1,914216070
20,62606,6260914218070,1,626055913307,62600957,East,1,914218070
20,62606,6260914223070,1,626055913207,62600957,East,1,914223070
20,62606,6260914224070,1,626055912707,62600956,East,1,914224070
20,62606,6260914225070,1,626055912707,62600957,East,1,914225070
20,62606,6260914228070,1,626055912707,62600957,East,1,914228070
20,62606,6260914229070,1,626055912707,62600957,East,1,914229070
20,62606,6260914230070,1,626055913407,62600957,East,1,914230070
20,62606,6260914236070,1,626055913007,62600957,East,1,914236070
20,62606,6260914237070,1,626055913007,62600957,East,1,914237070
20,62606,6260914238070,1,626055913207,62600957,East,1,914238070
20,62606,6260914240070,1,626055913307,62600957,East,1,914240070
20,62606,6260914242070,1,626055913007,62600957,East,1,914242070
20,62606,6260914243070,1,626055913107,62600956,East,1,914243070
20,62606,6260914246070,1,626055913007,62600957,East,1,914246070
20,62606,6260914247070,1,626055913007,62600957,East,1,914247070
20,62606,6260914248070,1,626055913007,62600957,East,1,914248070
20,62606,6260914249070,1,626055913307,62600957,East,1,914249070
20,62606,6260914251070,1,626055913407,62600957,East,1,914251070
20,62606,6260914259070,1,626055915907,62600957,East,1,914259070
20,62606,6260914261070,1,626055915907,62600957,East,1,914261070
20,62606,6260914262070,1,626055915907,62600957,East,1,914262070
20,62606,6260914264070,1,626055913207,62600959,East,1,914264070
20,62606,6260914269070,1,626055915907,62600957,East,1,914269070
20,62606,6260914271070,1,626055915907,62600957,East,1,914271070
20,62606,6260914276070,1,626055915907,62600957,East,1,914276070
20,62606,6260914278070,1,626055913407,62600959,East,1,914278070
20,62606,6260914280070,1,626055912907,62600957,East,1,914280070
20,62606,6260914282070,1,626055913307,62600959,East,1,914282070
20,62606,6260914284070,1,626055912907,62600956,East,1,914284070
20,62606,6260914287070,1,626055912907,62600957,East,1,914287070
20,62606,6260914289070,1,626055912907,62600957,East,1,914289070
20,62606,6260914290070,1,626055912907,62600957,East,1,914290070
20,62606,6260914291070,1,626055912907,62600957,East,1,914291070
20,62606,6260914299070,1,626055912907,62600957,East,1,914299070
20,62606,6260914300070,1,626055912807,62600957,East,1,914300070
20,62606,6260914301070,1,626055912807,62600956,East,1,914301070
20,62606,6260914302070,1,626055912807,62600957,East,1,914302070
20,62606,6260914304070,1,626055912807,62600957,East,1,914304070
20,62606,6260914305070,1,626055912807,62600957,East,1,914305070
20,62606,6260914317070,1,626055916707,62600957,East,1,914317070
20,62606,6260914318070,1,626055916707,62600957,East,1,914318070
20,62606,6260914319070,1,626055916707,62600959,East,1,914319070
20,62606,6260914320070,1,626055916707,62600957,East,1,914320070
20,62606,6260914321070,1,626055916707,62600957,East,1,914321070
20,62606,6260914324070,1,626055916707,62600957,East,1,914324070
20,62606,6260914325070,1,626055916707,62600957,East,1,914325070
20,62606,6260914327070,1,626055916707,62600957,East,1,914327070
20,62606,6260914329070,1,626055916707,62600957,East,1,914329070
20,62606,6260914338070,1,626055912607,62600957,East,1,914338070
20,62606,6260914339070,1,626055912607,62600957,East,1,914339070
20,62606,6260914340070,1,626055912607,62600956,East,1,914340070
20,62606,6260914341070,1,626055912607,62600957,East,1,914341070
20,62606,6260914342070,1,626055912607,62600957,East,1,914342070
20,62606,6260914343070,1,626055912607,62600957,East,1,914343070
20,62606,6260914345070,1,626055912607,62600957,East,1,914345070
20,62606,6260914348070,1,626055912607,62600957,East,1,914348070
20,62606,6260914349070,1,626055912607,62600957,East,1,914349070
20,62606,6260914351070,1,626055912607,62600957,East,1,914351070
20,62606,6260914359070,1,626055912507,62600956,East,1,914359070
20,62606,6260914361070,1,626055912507,62600957,East,1,914361070
20,62606,6260914362070,1,626055912507,62600957,East,1,914362070
20,62606,6260914363070,1,626055912507,62600957,East,1,914363070
20,62606,6260914364070,1,626055912507,62600957,East,1,914364070
20,62606,6260914366070,1,626055912507,62600957,East,1,914366070
20,62606,6260914373070,1,626055912507,62600957,East,1,914373070
20,62606,6260914374070,1,626055912407,62600957,East,1,914374070
20,62606,6260914375070,1,626055912407,62600956,East,1,914375070
20,62606,6260914376070,1,626055912407,62600957,East,1,914376070
20,62606,6260914377070,1,626055912407,62600957,East,1,914377070
20,62606,6260914378070,1,626055912407,62600957,East,1,914378070
20,62606,6260914379070,1,626055912407,62600957,East,1,914379070
20,62606,6260914380070,1,626055912407,62600957,East,1,914380070
20,62606,6260914381070,1,626055912407,62600957,East,1,914381070
20,62606,6260914383070,1,626055912407,62600957,East,1,914383070
20,62606,6260914384070,1,626055912407,62600957,East,1,914384070
20,62606,6260914701070,1,626055912407,62600957,East,1,914701070
20,62606,6260914703070,1,626055915907,62600957,East,1,914703070
20,62606,6260914706070,1,626055912907,62600957,East,1,914706070
20,62606,6260916598010,1,626055925001,62600959,East,1,916598010
20,62606,6260916644010,1,626055925401,62600957,East,1,916644010
20,62607,6260914266070,1,626055913407,62600959,East,1,914266070
20,62607,6260914270070,1,626055913207,62600959,East,1,914270070
20,62607,6260914275070,1,626055913207,62600959,East,1,914275070
20,62607,6260914288070,1,626055913307,62600959,East,1,914288070
20,62607,6260914306070,1,626055913407,62600959,East,1,914306070
20,62608,6260914164070,1,626055913007,62600956,East,1,914164070
20,62608,6260914166070,1,626055913007,62600959,East,1,914166070
20,62608,6260914211070,1,636055913407,62600956,East,1,914211070
20,62608,6260914260070,1,626055915907,62600956,East,1,914260070
20,62608,6260914311070,1,626055916707,62600956,East,1,914311070
20,62608,6260914326070,1,626055916707,62600959,East,1,914326070
20,62608,6260916605010,1,626055924901,62600959,East,1,916605010
20,62608,6260916608010,1,626055924901,62600959,East,1,916608010
20,62608,6260916617010,1,626055925001,62600959,East,1,916617010
20,62608,6260916639010,1,626055925401,62600959,East,1,916639010
20,62608,6260916648010,1,626055925401,62600959,East,1,916648010
20,62609,6260911403020,1,626055907602,62600957,East,1,911403020
20,62609,6260911891020,1,626055898402,62600959,East,1,911891020
20,62609,6260916584010,1,626055924901,62600959,East,1,916584010
20,62609,6260916586010,1,626055924901,62600957,East,1,916586010
20,62609,6260916587010,1,626055924901,62600957,East,1,916587010
20,62609,6260916588010,1,626055924901,62600957,East,1,916588010
20,62609,6260916590010,1,636055924901,62600957,East,1,916590010
20,62609,6260916592010,1,636055924901,62600957,East,1,916592010
20,62609,6260916596010,1,636055924901,62600957,East,1,916596010
20,62609,6260916601010,1,636055924901,62600957,East,1,916601010
20,62609,6260916604010,1,636055924901,62600957,East,1,916604010
20,62609,6260916606010,1,636055924901,62600956,East,1,916606010
20,62609,6260916614010,1,626055924901,62600957,East,1,916614010
20,62609,6260916616010,1,636055924901,62600957,East,1,916616010
20,62609,6260916619010,1,626055925001,62600959,East,1,916619010
20,62609,6260916620010,1,626055925001,62600957,East,1,916620010
20,62609,6260916622010,1,626055925001,62600957,East,1,916622010
20,62609,6260916625010,1,626055925001,62600957,East,1,916625010
20,62609,6260916627010,1,626055925001,62600957,East,1,916627010
20,62609,6260916630010,1,636055925001,62600957,East,1,916630010
20,62609,6260916632010,1,636055925001,62600957,East,1,916632010
20,62609,6260916633010,1,636055925001,62600957,East,1,916633010
20,62609,6260916635010,1,636055925001,62600957,East,1,916635010
20,62609,6260916637010,1,636055925001,62600957,East,1,916637010
20,62609,6260916641010,1,636055925001,62600956,East,1,916641010
20,62609,6260916650010,1,626055925401,62600959,East,1,916650010
20,62609,6260916652010,1,626055925401,62600957,East,1,916652010
20,62609,6260916653010,1,626055925401,62600957,East,1,916653010
20,62609,6260916655010,1,626055925401,62600957,East,1,916655010
20,62609,6260916656010,1,636055925401,62600957,East,1,916656010
20,62609,6260916658010,1,626055925401,62600957,East,1,916658010
20,62609,6260916661010,1,636055925401,62600957,East,1,916661010
20,62609,6260916663010,1,636055925401,62600956,East,1,916663010
20,62609,6260916668010,1,626055925101,62600957,East,1,916668010
20,62609,6260916669010,1,626055925101,62600957,East,1,916669010
20,62609,6260916671010,1,626055925101,62600957,East,1,916671010
20,62609,6260916674010,1,626055925101,62600957,East,1,916674010
20,62609,6260916677010,1,626055925101,62600957,East,1,916677010
20,62609,6260916678010,1,626055925101,62600957,East,1,916678010
20,62609,6260916680010,1,626055925101,62600959,East,1,916680010
20,62609,6260916686010,1,626055925201,62600957,East,1,916686010
20,62609,6260916688010,1,626055925201,62600957,East,1,916688010
20,62609,6260916689010,1,626055925201,62600956,East,1,916689010
20,62609,6260916693010,1,626055925301,62600957,East,1,916693010
20,62609,6260916695010,1,626055925301,62600957,East,1,916695010
20,62609,6260916697010,1,626055925301,62600957,East,1,916697010
20,62609,6260916699010,1,626055925301,62600957,East,1,916699010
20,62609,6260916702010,1,626055925301,62600957,East,1,916702010
20,62609,6260916704010,1,626055925301,62600957,East,1,916704010
20,62609,6260916705010,1,626055925301,62600957,East,1,916705010
