BOARDING_STOP,INFERRED_ALIGHTING_GTFS_STOP,bin_5,mean,std
470.0,473.0,94,0.0,0.0
470.0,473.0,95,0.0,0.0
470.0,473.0,96,0.25,0.5
470.0,473.0,97,0.0,0.0
470.0,473.0,98,0.0,0.0
470.0,473.0,99,0.0,0.0
470.0,473.0,100,0.0,0.0
470.0,473.0,101,0.0,0.0
470.0,473.0,102,0.25,0.5
470.0,473.0,103,0.0,0.0
470.0,473.0,104,0.0,0.0
470.0,473.0,105,0.25,0.5
470.0,473.0,106,0.0,0.0
470.0,473.0,107,0.0,0.0
470.0,473.0,108,0.5,0.5773502691896257
470.0,473.0,109,0.25,0.5
470.0,473.0,110,0.25,0.5
470.0,473.0,111,0.0,0.0
470.0,473.0,112,0.0,0.0
470.0,473.0,113,0.5,1.0
470.0,473.0,114,0.0,0.0
470.0,473.0,115,0.0,0.0
470.0,473.0,116,0.5,0.5773502691896257
470.0,473.0,117,0.0,0.0
470.0,473.0,118,0.0,0.0
470.0,473.0,119,0.0,0.0
470.0,480.0,84,0.0,0.0
470.0,480.0,85,0.0,0.0
470.0,480.0,86,0.0,0.0
470.0,480.0,87,0.0,0.0
470.0,480.0,88,0.0,0.0
470.0,480.0,89,0.0,0.0
470.0,480.0,90,0.0,0.0
470.0,480.0,91,0.0,0.0
470.0,480.0,92,0.0,0.0
470.0,480.0,93,0.0,0.0
470.0,480.0,94,0.0,0.0
470.0,480.0,95,0.0,0.0
470.0,480.0,96,0.25,0.5
470.0,480.0,97,0.0,0.0
470.0,480.0,98,0.0,0.0
470.0,480.0,99,0.0,0.0
470.0,480.0,100,0.0,0.0
470.0,480.0,101,0.0,0.0
470.0,480.0,102,0.0,0.0
470.0,480.0,103,0.0,0.0
470.0,480.0,104,0.0,0.0
470.0,480.0,105,0.0,0.0
470.0,480.0,106,0.0,0.0
470.0,480.0,107,0.0,0.0
470.0,480.0,108,0.0,0.0
470.0,480.0,109,0.0,0.0
470.0,480.0,110,0.0,0.0
470.0,480.0,111,0.0,0.0
470.0,480.0,112,0.0,0.0
470.0,480.0,113,0.0,0.0
470.0,480.0,114,0.0,0.0
470.0,480.0,115,0.0,0.0
470.0,480.0,116,0.0,0.0
470.0,480.0,117,0.0,0.0
470.0,480.0,118,0.0,0.0
470.0,480.0,119,0.0,0.0
470.0,496.0,84,0.0,0.0
470.0,496.0,85,0.0,0.0
470.0,496.0,86,0.0,0.0
470.0,496.0,87,0.0,0.0
470.0,496.0,88,0.0,0.0
470.0,496.0,89,0.0,0.0
470.0,496.0,90,0.0,0.0
470.0,496.0,91,0.0,0.0
470.0,496.0,92,0.0,0.0
470.0,496.0,93,0.0,0.0
470.0,496.0,94,0.0,0.0
470.0,496.0,95,0.0,0.0
470.0,496.0,96,0.0,0.0
470.0,496.0,97,0.0,0.0
470.0,496.0,98,0.0,0.0
470.0,496.0,99,0.0,0.0
470.0,496.0,100,0.0,0.0
470.0,496.0,101,0.0,0.0
470.0,496.0,102,0.0,0.0
470.0,496.0,103,0.0,0.0
470.0,496.0,104,0.0,0.0
470.0,496.0,105,0.0,0.0
470.0,496.0,106,0.0,0.0
470.0,496.0,107,0.0,0.0
470.0,496.0,108,0.0,0.0
470.0,496.0,109,0.0,0.0
470.0,496.0,110,0.0,0.0
470.0,496.0,111,0.0,0.0
470.0,496.0,112,0.0,0.0
470.0,496.0,113,0.0,0.0
470.0,496.0,114,0.0,0.0
470.0,496.0,115,0.0,0.0
470.0,496.0,116,0.25,0.5
470.0,496.0,117,0.0,0.0
470.0,496.0,118,0.0,0.0
470.0,496.0,119,0.0,0.0
470.0,508.0,84,0.0,0.0
470.0,508.0,85,0.0,0.0
470.0,508.0,86,0.0,0.0
470.0,508.0,87,0.0,0.0
470.0,508.0,88,0.0,0.0
470.0,508.0,89,0.0,0.0
470.0,508.0,90,0.0,0.0
470.0,508.0,91,0.0,0.0
470.0,508.0,92,0.0,0.0
470.0,508.0,93,0.0,0.0
470.0,508.0,94,0.0,0.0
470.0,508.0,95,0.0,0.0
470.0,508.0,96,0.0,0.0
470.0,508.0,97,0.0,0.0
470.0,508.0,98,0.0,0.0
470.0,508.0,99,0.0,0.0
470.0,508.0,100,0.0,0.0
470.0,508.0,101,0.0,0.0
470.0,508.0,102,0.0,0.0
470.0,508.0,103,0.0,0.0
470.0,508.0,104,0.0,0.0
470.0,508.0,105,0.0,0.0
470.0,508.0,106,0.25,0.5
470.0,508.0,107,0.0,0.0
470.0,508.0,108,0.0,0.0
470.0,508.0,109,0.0,0.0
470.0,508.0,110,0.0,0.0
470.0,508.0,111,0.0,0.0
470.0,508.0,112,0.0,0.0
470.0,508.0,113,0.0,0.0
470.0,508.0,114,0.0,0.0
470.0,508.0,115,0.0,0.0
470.0,508.0,116,0.0,0.0
470.0,508.0,117,0.0,0.0
470.0,508.0,118,0.0,0.0
470.0,508.0,119,0.0,0.0
470.0,14766.0,84,0.0,0.0
470.0,14766.0,85,0.0,0.0
470.0,14766.0,86,0.0,0.0
470.0,14766.0,87,0.0,0.0
470.0,14766.0,88,0.0,0.0
470.0,14766.0,89,0.0,0.0
470.0,14766.0,90,0.0,0.0
470.0,14766.0,91,0.0,0.0
470.0,14766.0,92,0.0,0.0
470.0,14766.0,93,0.0,0.0
470.0,14766.0,94,0.0,0.0
470.0,14766.0,95,0.0,0.0
470.0,14766.0,96,0.0,0.0
470.0,14766.0,97,0.0,0.0
470.0,14766.0,98,0.0,0.0
470.0,14766.0,99,0.0,0.0
470.0,14766.0,100,0.0,0.0
470.0,14766.0,101,0.0,0.0
470.0,14766.0,102,0.0,0.0
470.0,14766.0,103,0.0,0.0
470.0,14766.0,104,0.25,0.5
470.0,14766.0,105,0.0,0.0
470.0,14766.0,106,0.0,0.0
470.0,14766.0,107,0.0,0.0
470.0,14766.0,108,0.0,0.0
470.0,14766.0,109,0.25,0.5
470.0,14766.0,110,0.0,0.0
470.0,14766.0,111,0.0,0.0
470.0,14766.0,112,0.0,0.0
470.0,14766.0,113,0.0,0.0
470.0,14766.0,114,0.0,0.0
470.0,14766.0,115,0.0,0.0
470.0,14766.0,116,0.0,0.0
470.0,14766.0,117,0.0,0.0
470.0,14766.0,118,0.0,0.0
470.0,14766.0,119,0.0,0.0
470.0,14840.0,84,0.0,0.0
470.0,14840.0,85,0.0,0.0
470.0,14840.0,86,0.0,0.0
470.0,14840.0,87,0.0,0.0
470.0,14840.0,88,0.0,0.0
470.0,14840.0,89,0.0,0.0
470.0,14840.0,90,0.0,0.0
470.0,14840.0,91,0.0,0.0
470.0,14840.0,92,0.25,0.5
470.0,14840.0,93,0.0,0.0
470.0,14840.0,94,0.0,0.0
470.0,14840.0,95,0.0,0.0
470.0,14840.0,96,0.0,0.0
470.0,14840.0,97,0.0,0.0
470.0,14840.0,98,0.0,0.0
470.0,14840.0,99,0.0,0.0
470.0,14840.0,100,0.0,0.0
470.0,14840.0,101,0.0,0.0
470.0,14840.0,102,0.0,0.0
470.0,14840.0,103,0.0,0.0
470.0,14840.0,104,0.25,0.5
470.0,14840.0,105,0.0,0.0
470.0,14840.0,106,0.25,0.5
470.0,14840.0,107,0.0,0.0
470.0,14840.0,108,0.0,0.0
470.0,14840.0,109,0.25,0.5
470.0,14840.0,110,0.0,0.0
470.0,14840.0,111,0.25,0.5
470.0,14840.0,112,0.0,0.0
470.0,14840.0,113,0.25,0.5
470.0,14840.0,114,0.0,0.0
470.0,14840.0,115,0.0,0.0
470.0,14840.0,116,0.25,0.5
470.0,14840.0,117,0.0,0.0
470.0,14840.0,118,0.0,0.0
470.0,14840.0,119,0.0,0.0
470.0,14841.0,84,0.0,0.0
470.0,14841.0,85,0.0,0.0
470.0,14841.0,86,0.0,0.0
470.0,14841.0,87,0.25,0.5
470.0,14841.0,88,0.0,0.0
470.0,14841.0,89,0.0,0.0
470.0,14841.0,90,0.0,0.0
470.0,14841.0,91,0.0,0.0
470.0,14841.0,92,0.0,0.0
470.0,14841.0,93,0.0,0.0
470.0,14841.0,94,0.0,0.0
470.0,14841.0,95,0.0,0.0
470.0,14841.0,96,0.0,0.0
470.0,14841.0,97,0.0,0.0
470.0,14841.0,98,0.0,0.0
470.0,14841.0,99,0.0,0.0
470.0,14841.0,100,0.0,0.0
470.0,14841.0,101,0.25,0.5
470.0,14841.0,102,0.0,0.0
470.0,14841.0,103,0.0,0.0
470.0,14841.0,104,0.0,0.0
470.0,14841.0,105,0.0,0.0
470.0,14841.0,106,0.0,0.0
470.0,14841.0,107,0.0,0.0
470.0,14841.0,108,0.25,0.5
470.0,14841.0,109,0.25,0.5
470.0,14841.0,110,0.0,0.0
470.0,14841.0,111,0.0,0.0
470.0,14841.0,112,0.0,0.0
470.0,14841.0,113,0.25,0.5
470.0,14841.0,114,0.0,0.0
470.0,14841.0,115,0.0,0.0
470.0,14841.0,116,0.25,0.5
470.0,14841.0,117,0.0,0.0
470.0,14841.0,118,0.0,0.0
470.0,14841.0,119,0.25,0.5
470.0,14958.0,84,0.0,0.0
470.0,14958.0,85,0.0,0.0
470.0,14958.0,86,0.0,0.0
470.0,14958.0,87,0.0,0.0
470.0,14958.0,88,0.0,0.0
470.0,14958.0,89,0.0,0.0
470.0,14958.0,90,0.0,0.0
470.0,14958.0,91,0.0,0.0
470.0,14958.0,92,0.0,0.0
470.0,14958.0,93,0.0,0.0
470.0,14958.0,94,0.0,0.0
470.0,14958.0,95,0.0,0.0
470.0,14958.0,96,0.0,0.0
470.0,14958.0,97,0.0,0.0
470.0,14958.0,98,0.0,0.0
470.0,14958.0,99,0.25,0.5
470.0,14958.0,100,0.0,0.0
470.0,14958.0,101,0.0,0.0
470.0,14958.0,102,0.0,0.0
470.0,14958.0,103,0.0,0.0
470.0,14958.0,104,0.0,0.0
470.0,14958.0,105,0.0,0.0
470.0,14958.0,106,0.0,0.0
470.0,14958.0,107,0.0,0.0
470.0,14958.0,108,0.0,0.0
470.0,14958.0,109,0.0,0.0
470.0,14958.0,110,0.0,0.0
470.0,14958.0,111,0.0,0.0
470.0,14958.0,112,0.0,0.0
470.0,14958.0,113,0.0,0.0
470.0,14958.0,114,0.0,0.0
470.0,14958.0,115,0.0,0.0
470.0,14958.0,116,0.0,0.0
470.0,14958.0,117,0.0,0.0
470.0,14958.0,118,0.0,0.0
470.0,14958.0,119,0.0,0.0
470.0,15136.0,84,0.0,0.0
470.0,15136.0,85,0.0,0.0
470.0,15136.0,86,0.0,0.0
470.0,15136.0,87,0.0,0.0
470.0,15136.0,88,0.0,0.0
470.0,15136.0,89,0.0,0.0
470.0,15136.0,90,0.0,0.0
470.0,15136.0,91,0.0,0.0
470.0,15136.0,92,0.0,0.0
470.0,15136.0,93,0.0,0.0
470.0,15136.0,94,0.0,0.0
470.0,15136.0,95,0.0,0.0
470.0,15136.0,96,0.0,0.0
470.0,15136.0,97,0.0,0.0
470.0,15136.0,98,0.0,0.0
470.0,15136.0,99,0.0,0.0
470.0,15136.0,100,0.0,0.0
470.0,15136.0,101,0.0,0.0
470.0,15136.0,102,0.0,0.0
470.0,15136.0,103,0.0,0.0
470.0,15136.0,104,0.0,0.0
470.0,15136.0,105,0.0,0.0
470.0,15136.0,106,0.25,0.5
470.0,15136.0,107,0.0,0.0
470.0,15136.0,108,0.0,0.0
470.0,15136.0,109,0.0,0.0
470.0,15136.0,110,0.0,0.0
470.0,15136.0,111,0.0,0.0
470.0,15136.0,112,0.0,0.0
470.0,15136.0,113,0.0,0.0
470.0,15136.0,114,0.0,0.0
470.0,15136.0,115,0.0,0.0
470.0,15136.0,116,0.5,1.0
470.0,15136.0,117,0.0,0.0
470.0,15136.0,118,0.0,0.0
470.0,15136.0,119,0.0,0.0
470.0,15851.0,84,0.0,0.0
470.0,15851.0,85,0.0,0.0
470.0,15851.0,86,0.0,0.0
470.0,15851.0,87,0.25,0.5
470.0,15851.0,88,0.25,0.5
470.0,15851.0,89,0.0,0.0
470.0,15851.0,90,0.0,0.0
470.0,15851.0,91,0.0,0.0
470.0,15851.0,92,0.0,0.0
470.0,15851.0,93,0.25,0.5
470.0,15851.0,94,0.0,0.0
470.0,15851.0,95,0.0,0.0
470.0,15851.0,96,0.0,0.0
470.0,15851.0,97,0.0,0.0
470.0,15851.0,98,0.0,0.0
470.0,15851.0,99,0.0,0.0
470.0,15851.0,100,0.0,0.0
470.0,15851.0,101,0.0,0.0
470.0,15851.0,102,0.0,0.0
470.0,15851.0,103,0.0,0.0
470.0,15851.0,104,0.0,0.0
470.0,15851.0,105,0.0,0.0
470.0,15851.0,106,0.0,0.0
470.0,15851.0,107,0.0,0.0
470.0,15851.0,108,0.0,0.0
470.0,15851.0,109,0.0,0.0
470.0,15851.0,110,0.0,0.0
470.0,15851.0,111,0.0,0.0
470.0,15851.0,112,0.0,0.0
470.0,15851.0,113,0.0,0.0
470.0,15851.0,114,0.0,0.0
470.0,15851.0,115,0.0,0.0
470.0,15851.0,116,0.0,0.0
470.0,15851.0,117,0.0,0.0
470.0,15851.0,118,0.0,0.0
470.0,15851.0,119,0.0,0.0
470.0,17164.0,84,0.0,0.0
470.0,17164.0,85,0.0,0.0
470.0,17164.0,86,0.0,0.0
470.0,17164.0,87,0.0,0.0
470.0,17164.0,88,0.0,0.0
470.0,17164.0,89,0.0,0.0
470.0,17164.0,90,0.0,0.0
470.0,17164.0,91,0.0,0.0
470.0,17164.0,92,0.0,0.0
470.0,17164.0,93,0.0,0.0
470.0,17164.0,94,0.25,0.5
470.0,17164.0,95,0.0,0.0
470.0,17164.0,96,0.0,0.0
470.0,17164.0,97,0.0,0.0
470.0,17164.0,98,0.0,0.0
470.0,17164.0,99,0.0,0.0
470.0,17164.0,100,0.0,0.0
470.0,17164.0,101,0.0,0.0
470.0,17164.0,102,0.0,0.0
470.0,17164.0,103,0.0,0.0
470.0,17164.0,104,0.0,0.0
470.0,17164.0,105,0.0,0.0
470.0,17164.0,106,0.0,0.0
470.0,17164.0,107,0.0,0.0
470.0,17164.0,108,0.0,0.0
470.0,17164.0,109,0.0,0.0
470.0,17164.0,110,0.0,0.0
470.0,17164.0,111,0.0,0.0
470.0,17164.0,112,0.0,0.0
470.0,17164.0,113,0.0,0.0
470.0,17164.0,114,0.0,0.0
470.0,17164.0,115,0.0,0.0
470.0,17164.0,116,0.0,0.0
470.0,17164.0,117,0.0,0.0
470.0,17164.0,118,0.0,0.0
470.0,17164.0,119,0.0,0.0
470.0,17165.0,84,0.0,0.0
470.0,17165.0,85,0.0,0.0
470.0,17165.0,86,0.0,0.0
470.0,17165.0,87,0.0,0.0
470.0,17165.0,88,0.0,0.0
470.0,17165.0,89,0.0,0.0
470.0,17165.0,90,0.0,0.0
470.0,17165.0,91,0.0,0.0
470.0,17165.0,92,0.0,0.0
470.0,17165.0,93,0.0,0.0
470.0,17165.0,94,0.0,0.0
470.0,17165.0,95,0.0,0.0
470.0,17165.0,96,0.0,0.0
470.0,17165.0,97,0.0,0.0
470.0,17165.0,98,0.0,0.0
470.0,17165.0,99,0.0,0.0
470.0,17165.0,100,0.0,0.0
470.0,17165.0,101,0.0,0.0
470.0,17165.0,102,0.0,0.0
470.0,17165.0,103,0.0,0.0
470.0,17165.0,104,0.0,0.0
470.0,17165.0,105,0.0,0.0
470.0,17165.0,106,0.25,0.5
470.0,17165.0,107,0.0,0.0
470.0,17165.0,108,0.0,0.0
470.0,17165.0,109,0.0,0.0
470.0,17165.0,110,0.0,0.0
470.0,17165.0,111,0.0,0.0
470.0,17165.0,112,0.0,0.0
470.0,17165.0,113,0.0,0.0
470.0,17165.0,114,0.25,0.5
470.0,17165.0,115,0.0,0.0
470.0,17165.0,116,0.0,0.0
470.0,17165.0,117,0.0,0.0
470.0,17165.0,118,0.0,0.0
470.0,17165.0,119,0.0,0.0
470.0,17167.0,84,0.0,0.0
470.0,17167.0,85,0.0,0.0
470.0,17167.0,86,0.0,0.0
470.0,17167.0,87,0.0,0.0
470.0,17167.0,88,0.0,0.0
470.0,17167.0,89,0.0,0.0
470.0,17167.0,90,0.0,0.0
470.0,17167.0,91,0.0,0.0
470.0,17167.0,92,0.0,0.0
470.0,17167.0,93,0.0,0.0
470.0,17167.0,94,0.0,0.0
470.0,17167.0,95,0.0,0.0
470.0,17167.0,96,0.0,0.0
470.0,17167.0,97,0.0,0.0
470.0,17167.0,98,0.0,0.0
470.0,17167.0,99,0.0,0.0
470.0,17167.0,100,0.0,0.0
470.0,17167.0,101,0.0,0.0
470.0,17167.0,102,0.0,0.0
470.0,17167.0,103,0.0,0.0
470.0,17167.0,104,0.0,0.0
470.0,17167.0,105,0.0,0.0
470.0,17167.0,106,0.25,0.5
470.0,17167.0,107,0.0,0.0
470.0,17167.0,108,0.0,0.0
470.0,17167.0,109,0.0,0.0
470.0,17167.0,110,0.0,0.0
470.0,17167.0,111,0.0,0.0
470.0,17167.0,112,0.0,0.0
470.0,17167.0,113,0.0,0.0
470.0,17167.0,114,0.0,0.0
470.0,17167.0,115,0.0,0.0
470.0,17167.0,116,0.0,0.0
470.0,17167.0,117,0.0,0.0
470.0,17167.0,118,0.0,0.0
470.0,17167.0,119,0.0,0.0
470.0,17599.0,84,0.0,0.0
470.0,17599.0,85,0.0,0.0
470.0,17599.0,86,0.0,0.0
470.0,17599.0,87,0.0,0.0
470.0,17599.0,88,0.0,0.0
470.0,17599.0,89,0.0,0.0
470.0,17599.0,90,0.0,0.0
470.0,17599.0,91,0.0,0.0
470.0,17599.0,92,0.0,0.0
470.0,17599.0,93,0.0,0.0
470.0,17599.0,94,0.0,0.0
470.0,17599.0,95,0.0,0.0
470.0,17599.0,96,0.0,0.0
470.0,17599.0,97,0.0,0.0
470.0,17599.0,98,0.0,0.0
470.0,17599.0,99,0.0,0.0
470.0,17599.0,100,0.0,0.0
470.0,17599.0,101,0.0,0.0
470.0,17599.0,102,0.0,0.0
470.0,17599.0,103,0.0,0.0
470.0,17599.0,104,0.0,0.0
470.0,17599.0,105,0.0,0.0
470.0,17599.0,106,0.0,0.0
470.0,17599.0,107,0.0,0.0
470.0,17599.0,108,0.0,0.0
470.0,17599.0,109,0.0,0.0
470.0,17599.0,110,0.0,0.0
470.0,17599.0,111,0.0,0.0
470.0,17599.0,112,0.0,0.0
470.0,17599.0,113,0.25,0.5
470.0,17599.0,114,0.0,0.0
470.0,17599.0,115,0.0,0.0
470.0,17599.0,116,0.0,0.0
470.0,17599.0,117,0.0,0.0
470.0,17599.0,118,0.0,0.0
470.0,17599.0,119,0.0,0.0
470.0,17600.0,84,0.0,0.0
470.0,17600.0,85,0.0,0.0
470.0,17600.0,86,0.0,0.0
470.0,17600.0,87,0.0,0.0
470.0,17600.0,88,0.0,0.0
470.0,17600.0,89,0.0,0.0
470.0,17600.0,90,0.0,0.0
470.0,17600.0,91,0.0,0.0
470.0,17600.0,92,0.25,0.5
470.0,17600.0,93,0.0,0.0
470.0,17600.0,94,0.0,0.0
470.0,17600.0,95,0.0,0.0
470.0,17600.0,96,0.0,0.0
470.0,17600.0,97,0.0,0.0
470.0,17600.0,98,0.0,0.0
470.0,17600.0,99,0.0,0.0
470.0,17600.0,100,0.0,0.0
470.0,17600.0,101,0.0,0.0
470.0,17600.0,102,0.0,0.0
470.0,17600.0,103,0.0,0.0
470.0,17600.0,104,0.0,0.0
470.0,17600.0,105,0.0,0.0
470.0,17600.0,106,0.0,0.0
470.0,17600.0,107,0.0,0.0
470.0,17600.0,108,0.0,0.0
470.0,17600.0,109,0.0,0.0
470.0,17600.0,110,0.0,0.0
470.0,17600.0,111,0.0,0.0
470.0,17600.0,112,0.0,0.0
470.0,17600.0,113,0.0,0.0
470.0,17600.0,114,0.0,0.0
470.0,17600.0,115,0.0,0.0
470.0,17600.0,116,0.0,0.0
470.0,17600.0,117,0.0,0.0
470.0,17600.0,118,0.25,0.5
470.0,17600.0,119,0.0,0.0
473.0,386.0,84,0.0,0.0
473.0,386.0,85,0.0,0.0
473.0,386.0,86,0.0,0.0
473.0,386.0,87,0.0,0.0
473.0,386.0,88,0.25,0.5
473.0,386.0,89,0.0,0.0
473.0,386.0,90,0.0,0.0
473.0,386.0,91,0.0,0.0
473.0,386.0,92,0.0,0.0
473.0,386.0,93,0.0,0.0
473.0,386.0,94,0.0,0.0
473.0,386.0,95,0.0,0.0
473.0,386.0,96,0.0,0.0
473.0,386.0,97,0.0,0.0
473.0,386.0,98,0.0,0.0
473.0,386.0,99,0.0,0.0
473.0,386.0,100,0.0,0.0
473.0,386.0,101,0.0,0.0
473.0,386.0,102,0.0,0.0
473.0,386.0,103,0.0,0.0
473.0,386.0,104,0.0,0.0
473.0,386.0,105,0.0,0.0
473.0,386.0,106,0.0,0.0
473.0,386.0,107,0.0,0.0
473.0,386.0,108,0.0,0.0
473.0,386.0,109,0.0,0.0
473.0,386.0,110,0.0,0.0
473.0,386.0,111,0.0,0.0
473.0,386.0,112,0.0,0.0
473.0,386.0,113,0.0,0.0
473.0,386.0,114,0.0,0.0
473.0,386.0,115,0.0,0.0
473.0,386.0,116,0.0,0.0
473.0,386.0,117,0.0,0.0
473.0,386.0,118,0.0,0.0
473.0,386.0,119,0.0,0.0
473.0,478.0,84,0.0,0.0
473.0,478.0,85,0.0,0.0
473.0,478.0,86,0.0,0.0
473.0,478.0,87,0.0,0.0
473.0,478.0,88,0.0,0.0
473.0,478.0,89,0.0,0.0
473.0,478.0,90,0.0,0.0
473.0,478.0,91,0.0,0.0
473.0,478.0,92,0.0,0.0
473.0,478.0,93,0.0,0.0
473.0,478.0,94,0.0,0.0
473.0,478.0,95,0.25,0.5
473.0,478.0,96,0.0,0.0
473.0,478.0,97,0.0,0.0
473.0,478.0,98,0.0,0.0
473.0,478.0,99,0.0,0.0
473.0,478.0,100,0.25,0.5
473.0,478.0,101,0.25,0.5
473.0,478.0,102,0.0,0.0
473.0,478.0,103,0.0,0.0
473.0,478.0,104,0.0,0.0
473.0,478.0,105,0.0,0.0
473.0,478.0,106,0.25,0.5
473.0,478.0,107,0.0,0.0
473.0,478.0,108,0.25,0.5
473.0,478.0,109,0.0,0.0
473.0,478.0,110,0.25,0.5
473.0,478.0,111,0.0,0.0
473.0,478.0,112,0.0,0.0
473.0,478.0,113,0.0,0.0
473.0,478.0,114,0.0,0.0
473.0,478.0,115,0.0,0.0
473.0,478.0,116,0.0,0.0
473.0,478.0,117,0.25,0.5
473.0,478.0,118,0.0,0.0
473.0,478.0,119,0.0,0.0
473.0,479.0,84,0.0,0.0
473.0,479.0,85,0.0,0.0
473.0,479.0,86,0.0,0.0
473.0,479.0,87,0.0,0.0
473.0,479.0,88,0.0,0.0
473.0,479.0,89,0.0,0.0
473.0,479.0,90,0.0,0.0
473.0,479.0,91,0.0,0.0
473.0,479.0,92,0.0,0.0
473.0,479.0,93,0.0,0.0
473.0,479.0,94,0.0,0.0
473.0,479.0,95,0.0,0.0
473.0,479.0,96,0.0,0.0
473.0,479.0,97,0.25,0.5
473.0,479.0,98,0.0,0.0
473.0,479.0,99,0.0,0.0
473.0,479.0,100,0.0,0.0
473.0,479.0,101,0.0,0.0
473.0,479.0,102,0.0,0.0
473.0,479.0,103,0.0,0.0
473.0,479.0,104,0.0,0.0
473.0,479.0,105,0.0,0.0
473.0,479.0,106,0.0,0.0
473.0,479.0,107,0.0,0.0
473.0,479.0,108,0.0,0.0
473.0,479.0,109,0.0,0.0
473.0,479.0,110,0.0,0.0
473.0,479.0,111,0.25,0.5
473.0,479.0,112,0.0,0.0
473.0,479.0,113,0.0,0.0
473.0,479.0,114,0.0,0.0
473.0,479.0,115,0.0,0.0
473.0,479.0,116,0.25,0.5
473.0,479.0,117,0.0,0.0
473.0,479.0,118,0.0,0.0
473.0,479.0,119,0.0,0.0
473.0,480.0,84,0.0,0.0
473.0,480.0,85,0.0,0.0
473.0,480.0,86,0.0,0.0
473.0,480.0,87,0.0,0.0
473.0,480.0,88,0.0,0.0
473.0,480.0,89,0.0,0.0
473.0,480.0,90,0.0,0.0
473.0,480.0,91,0.0,0.0
473.0,480.0,92,0.0,0.0
473.0,480.0,93,0.0,0.0
473.0,480.0,94,0.25,0.5
473.0,480.0,95,0.0,0.0
473.0,480.0,96,0.0,0.0
473.0,480.0,97,0.0,0.0
473.0,480.0,98,0.0,0.0
473.0,480.0,99,0.0,0.0
473.0,480.0,100,0.0,0.0
473.0,480.0,101,0.0,0.0
473.0,480.0,102,0.0,0.0
473.0,480.0,103,0.0,0.0
473.0,480.0,104,0.0,0.0
473.0,480.0,105,0.0,0.0
473.0,480.0,106,0.0,0.0
473.0,480.0,107,0.0,0.0
473.0,480.0,108,0.0,0.0
473.0,480.0,109,0.0,0.0
473.0,480.0,110,0.0,0.0
473.0,480.0,111,0.0,0.0
473.0,480.0,112,0.0,0.0
473.0,480.0,113,0.0,0.0
473.0,480.0,114,0.0,0.0
473.0,480.0,115,0.0,0.0
473.0,480.0,116,0.0,0.0
473.0,480.0,117,0.0,0.0
473.0,480.0,118,0.0,0.0
473.0,480.0,119,0.25,0.5
473.0,485.0,84,0.0,0.0
473.0,485.0,85,0.0,0.0
473.0,485.0,86,0.0,0.0
473.0,485.0,87,0.0,0.0
473.0,485.0,88,0.0,0.0
473.0,485.0,89,0.0,0.0
473.0,485.0,90,0.0,0.0
473.0,485.0,91,0.0,0.0
473.0,485.0,92,0.0,0.0
473.0,485.0,93,0.0,0.0
473.0,485.0,94,0.0,0.0
473.0,485.0,95,0.0,0.0
473.0,485.0,96,0.0,0.0
473.0,485.0,97,0.25,0.5
473.0,485.0,98,0.0,0.0
473.0,485.0,99,0.0,0.0
473.0,485.0,100,0.0,0.0
473.0,485.0,101,0.5,1.0
473.0,485.0,102,0.0,0.0
473.0,485.0,103,0.0,0.0
473.0,485.0,104,0.0,0.0
473.0,485.0,105,0.0,0.0
473.0,485.0,106,0.0,0.0
473.0,485.0,107,0.0,0.0
473.0,485.0,108,0.0,0.0
473.0,485.0,109,0.0,0.0
473.0,485.0,110,0.0,0.0
473.0,485.0,111,0.0,0.0
473.0,485.0,112,0.0,0.0
473.0,485.0,113,0.0,0.0
473.0,485.0,114,0.0,0.0
473.0,485.0,115,0.0,0.0
473.0,485.0,116,0.0,0.0
473.0,485.0,117,0.25,0.5
473.0,485.0,118,0.0,0.0
473.0,485.0,119,0.0,0.0
473.0,486.0,84,0.0,0.0
473.0,486.0,85,0.0,0.0
473.0,486.0,86,0.25,0.5
473.0,486.0,87,0.0,0.0
473.0,486.0,88,0.0,0.0
473.0,486.0,89,0.0,0.0
473.0,486.0,90,0.0,0.0
473.0,486.0,91,0.0,0.0
473.0,486.0,92,0.0,0.0
473.0,486.0,93,0.0,0.0
473.0,486.0,94,0.0,0.0
473.0,486.0,95,0.0,0.0
473.0,486.0,96,0.0,0.0
473.0,486.0,97,0.0,0.0
473.0,486.0,98,0.0,0.0
473.0,486.0,99,0.0,0.0
473.0,486.0,100,0.0,0.0
473.0,486.0,101,0.0,0.0
473.0,486.0,102,0.0,0.0
473.0,486.0,103,0.0,0.0
473.0,486.0,104,0.0,0.0
473.0,486.0,105,0.0,0.0
473.0,486.0,106,0.0,0.0
473.0,486.0,107,0.0,0.0
473.0,486.0,108,0.0,0.0
473.0,486.0,109,0.0,0.0
473.0,486.0,110,0.0,0.0
473.0,486.0,111,0.0,0.0
473.0,486.0,112,0.0,0.0
473.0,486.0,113,0.0,0.0
473.0,486.0,114,0.0,0.0
473.0,486.0,115,0.25,0.5
473.0,486.0,116,0.0,0.0
473.0,486.0,117,0.0,0.0
473.0,486.0,118,0.0,0.0
473.0,486.0,119,0.0,0.0
473.0,487.0,84,0.0,0.0
473.0,487.0,85,0.0,0.0
473.0,487.0,86,0.0,0.0
473.0,487.0,87,0.0,0.0
473.0,487.0,88,0.5,0.5773502691896257
473.0,487.0,89,0.25,0.5
