 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_time,  skip  (1/0) 
911214020 {
16049 29380.61 29391.81 12 2 0 0 0 0
435 29462.68 29480.08 16 4 0 0 0 0
436 29575.58 29583.68 17 1 0 0 0 0
437 29662.9 29671.0 18 1 0 0 0 0
14647 29728.43 29739.63 20 2 0 0 0 0
439 29787.25 29798.45 22 2 0 0 0 0
440 29872.98 29884.18 23 2 1 0 0 0
12754 29925.96 29925.96 23 0 0 0 0 0
     }
- - - - - -
911004030 {
386 26990.99 26990.99 0 0 0 0 0 0
388 27054.79 27054.79 0 0 0 0 0 0
389 27086.23 27094.33 1 1 0 0 0 0
390 27117.93 27117.93 1 0 0 0 0 0
391 27138.87 27138.87 1 0 0 0 0 0
14956 27218.18 27226.28 2 1 0 0 0 0
393 27255.44 27255.44 2 0 0 0 0 0
394 27271.82 27283.02 4 2 0 0 0 0
395 27318.81 27330.01 6 2 0 0 0 0
396 27362.56 27362.56 6 0 0 0 0 0
397 27408.58 27408.58 6 0 0 0 0 0
17169 27461.42 27461.42 6 0 0 0 0 0
17162 27516.19 27527.39 8 2 0 0 0 0
14959 27629.26 27640.46 10 2 0 0 0 0
402 27704.22 27704.22 10 0 0 0 0 0
403 27734.16 27734.16 10 0 0 0 0 0
17163 27768.14 27776.24 11 1 0 0 0 0
15848 27827.4 27833.6 10 0 1 0 0 0
406 27877.51 27885.61 9 1 2 0 0 0
14500 27951.95 27963.15 10 2 1 0 0 0
15852 28012.48 28020.58 11 1 0 0 0 0
409 28052.15 28059.55 9 0 2 0 0 0
18047 28154.68 28154.68 9 0 0 0 0 0
17841 28214.1 28214.1 9 0 0 0 0 0
412 28283.04 28283.04 9 0 0 0 0 0
413 28312.57 28352.57 9 0 0 0 40 0
14764 28419.98 28428.08 8 1 2 0 0 0
415 28465.01 28465.01 8 0 0 0 0 0
416 28513.09 28524.29 9 2 1 0 0 0
417 28574.66 28574.66 9 0 0 0 0 0
15185 28612.95 28612.95 9 0 0 0 0 0
16110 28657.91 28697.91 8 0 1 0 40 0
420 28753.24 28759.44 7 0 1 0 0 0
421 28779.16 28779.16 7 0 0 0 0 0
16088 28803.8 28803.8 7 0 0 0 0 0
423 28837.77 28837.77 7 0 0 0 0 0
15364 28992.39 29003.59 8 2 1 0 0 0
425 29098.69 29098.69 8 0 0 0 0 0
15384 29146.59 29154.69 9 1 0 0 0 0
427 29201.84 29201.84 9 0 0 0 0 0
428 29231.47 29239.57 9 1 1 0 0 0
429 29275.39 29275.39 9 0 0 0 0 0
430 29299.88 29299.88 9 0 0 0 0 0
431 29375.17 29375.17 9 0 0 0 0 0
4727 29474.13 29497.73 15 6 0 0 0 0
432 29555.2 29561.4 14 0 1 0 0 0
15279 29616.34 29616.34 14 0 0 0 0 0
16049 29643.57 29660.97 18 4 0 0 0 0
435 29722.25 29730.35 19 1 0 0 0 0
436 29831.14 29842.34 21 2 0 0 0 0
437 29915.41 29923.51 22 1 0 0 0 0
14647 29985.54 29993.64 23 1 0 0 0 0
     }
- - - - - -
911457020 {
386 27240 27240 0 0 0 0 0 0
388 27270.66 27278.76 1 1 0 0 0 0
389 27312.23 27320.33 2 1 0 0 0 0
390 27339.27 27347.37 3 1 0 0 0 0
391 27371.86 27371.86 3 0 0 0 0 0
14956 27459.87 27459.87 3 0 0 0 0 0
393 27484.92 27493.02 4 1 0 0 0 0
394 27506.59 27514.69 5 1 0 0 0 0
395 27552.36 27552.36 5 0 0 0 0 0
396 27583.68 27583.68 5 0 0 0 0 0
397 27629.29 27637.39 6 1 0 0 0 0
17169 27705.82 27713.92 7 1 0 0 0 0
17162 27742.73 27750.83 8 1 0 0 0 0
14959 27834.35 27845.55 10 2 0 0 0 0
402 27898.15 27898.15 10 0 0 0 0 0
403 27924.31 27964.31 11 1 0 0 40 0
17163 28000.37 28000.37 11 0 0 0 0 0
15848 28071.2 28071.2 11 0 0 0 0 0
406 28122.17 28129.57 9 0 2 0 0 0
14500 28188.99 28228.99 8 0 1 0 40 0
15852 28301.72 28301.72 8 0 0 0 0 0
409 28328.99 28337.09 8 1 1 0 0 0
18047 28407.67 28407.67 8 0 0 0 0 0
17841 28463.34 28471.44 9 1 0 0 0 0
412 28526.69 28526.69 9 0 0 0 0 0
413 28565.4 28605.4 9 0 0 0 40 0
14764 28652.96 28660.36 7 0 2 0 0 0
415 28696.92 28696.92 7 0 0 0 0 0
416 28752.61 28758.81 6 0 1 0 0 0
417 28816.92 28816.92 6 0 0 0 0 0
15185 28857.48 28857.48 6 0 0 0 0 0
16110 28905.52 28945.52 6 0 0 0 40 0
420 28998.2 29006.3 6 1 1 0 0 0
421 29030.32 29038.42 7 1 0 0 0 0
16088 29059.07 29059.07 7 0 0 0 0 0
423 29093.18 29093.18 7 0 0 0 0 0
15364 29277.9 29284.1 6 0 1 0 0 0
425 29355.67 29355.67 6 0 0 0 0 0
15384 29385.31 29393.41 7 1 0 0 0 0
427 29434.86 29434.86 7 0 0 0 0 0
428 29496.64 29502.84 6 0 1 0 0 0
429 29536.83 29536.83 6 0 0 0 0 0
430 29572.36 29572.36 6 0 0 0 0 0
431 29623.12 29623.12 6 0 0 0 0 0
4727 29703.2 29711.3 7 1 0 0 0 0
432 29828.95 29843.25 10 3 0 0 0 0
15279 29902.35 29902.35 10 0 0 0 0 0
16049 29927.91 29942.21 13 3 0 0 0 0
     }
- - - - - -
910579020 {
386 27528.42 27528.42 0 0 0 0 0 0
388 27575.02 27583.12 1 1 0 0 0 0
389 27606.19 27606.19 1 0 0 0 0 0
390 27634.27 27634.27 1 0 0 0 0 0
391 27660.43 27660.43 1 0 0 0 0 0
14956 27731.6 27742.8 3 2 0 0 0 0
393 27787.04 27787.04 3 0 0 0 0 0
394 27807.03 27807.03 3 0 0 0 0 0
395 27858.98 27858.98 3 0 0 0 0 0
396 27885.76 27893.86 4 1 0 0 0 0
397 27949.83 27949.83 4 0 0 0 0 0
17169 28000.38 28011.58 6 2 0 0 0 0
17162 28065.96 28074.06 7 1 0 0 0 0
14959 28167.29 28175.39 8 1 0 0 0 0
402 28207.44 28207.44 8 0 0 0 0 0
403 28242.98 28242.98 8 0 0 0 0 0
17163 28281.92 28281.92 8 0 0 0 0 0
15848 28335.97 28335.97 8 0 0 0 0 0
406 28373.31 28381.41 8 1 1 0 0 0
14500 28443.36 28483.36 7 0 1 0 40 0
15852 28540.25 28540.25 7 0 0 0 0 0
409 28567.66 28573.86 6 0 1 0 0 0
18047 28651.11 28651.11 6 0 0 0 0 0
17841 28731.96 28731.96 6 0 0 0 0 0
412 28779.92 28779.92 6 0 0 0 0 0
413 28824.37 28864.37 6 0 0 0 40 0
14764 28929.83 28937.93 7 1 0 0 0 0
415 28969.52 28969.52 7 0 0 0 0 0
416 29023.1 29031.2 7 1 1 0 0 0
417 29082.98 29091.08 8 1 0 0 0 0
15185 29124.29 29124.29 8 0 0 0 0 0
16110 29172.26 29212.26 9 1 0 0 40 0
420 29270.09 29281.29 10 2 1 0 0 0
421 29306.11 29306.11 10 0 0 0 0 0
16088 29340.05 29340.05 10 0 0 0 0 0
423 29364.17 29372.27 11 1 0 0 0 0
15364 29523.06 29531.16 10 1 2 0 0 0
425 29579.62 29619.62 10 0 0 0 40 0
15384 29644.1 29644.1 10 0 0 0 0 0
427 29682.04 29696.34 13 3 0 0 0 0
428 29754.1 29760.3 12 0 1 0 0 0
429 29783.31 29783.31 12 0 0 0 0 0
430 29820.3 29831.5 14 2 0 0 0 0
431 29877.87 29885.97 15 1 0 0 0 0
4727 29971.13 29982.33 17 2 0 0 0 0
     }
- - - - - -
911242020 {
386 27780 27780 0 0 0 0 0 0
388 27829.25 27829.25 0 0 0 0 0 0
389 27858.63 27858.63 0 0 0 0 0 0
390 27889.07 27889.07 0 0 0 0 0 0
391 27916.64 27924.74 1 1 0 0 0 0
14956 27989.43 27997.53 2 1 0 0 0 0
393 28020.06 28031.26 4 2 0 0 0 0
394 28046.67 28046.67 4 0 0 0 0 0
395 28089.7 28089.7 4 0 0 0 0 0
396 28128.61 28128.61 4 0 0 0 0 0
397 28183.75 28191.85 5 1 0 0 0 0
17169 28273.98 28273.98 5 0 0 0 0 0
17162 28319.17 28319.17 5 0 0 0 0 0
14959 28413.52 28413.52 5 0 0 0 0 0
402 28447.98 28447.98 5 0 0 0 0 0
403 28481.64 28521.64 5 0 0 0 40 0
17163 28561.87 28561.87 5 0 0 0 0 0
15848 28630.6 28630.6 5 0 0 0 0 0
406 28671.18 28677.38 4 0 1 0 0 0
14500 28736.38 28736.38 4 0 0 0 0 0
15852 28797.54 28797.54 4 0 0 0 0 0
409 28828.04 28834.24 3 0 1 0 0 0
18047 28935.76 28943.86 4 1 0 0 0 0
17841 29019.13 29027.23 5 1 0 0 0 0
412 29063.89 29063.89 5 0 0 0 0 0
413 29101.93 29141.93 5 0 0 0 40 0
14764 29210.27 29210.27 5 0 0 0 0 0
415 29253.95 29253.95 5 0 0 0 0 0
416 29299.27 29307.37 5 1 1 0 0 0
417 29363.07 29363.07 5 0 0 0 0 0
15185 29407.11 29415.21 6 1 0 0 0 0
16110 29457.04 29497.04 6 0 0 0 40 0
420 29545.68 29556.88 7 2 1 0 0 0
421 29578.67 29586.77 8 1 0 0 0 0
16088 29603.18 29603.18 8 0 0 0 0 0
423 29637.73 29637.73 8 0 0 0 0 0
15364 29787.99 29796.59 6 1 3 0 0 0
425 29887.7 29887.7 6 0 0 0 0 0
15384 29922.43 29930.53 6 1 1 0 0 0
427 29965.06 29976.26 8 2 0 0 0 0
     }
- - - - - -
910043020 {
386 28089.06 28089.06 0 0 0 0 0 0
388 28136.45 28147.65 2 2 0 0 0 0
389 28180.5 28180.5 2 0 0 0 0 0
390 28202.63 28202.63 2 0 0 0 0 0
391 28225.82 28225.82 2 0 0 0 0 0
14956 28281.23 28298.63 6 4 0 0 0 0
393 28334.58 28334.58 6 0 0 0 0 0
394 28351.76 28351.76 6 0 0 0 0 0
395 28393.03 28401.13 7 1 0 0 0 0
396 28438.92 28438.92 7 0 0 0 0 0
397 28476.27 28484.37 7 1 1 0 0 0
17169 28547.19 28547.19 7 0 0 0 0 0
17162 28597.65 28597.65 7 0 0 0 0 0
14959 28668.55 28668.55 7 0 0 0 0 0
402 28724.18 28732.28 8 1 0 0 0 0
403 28755.91 28795.91 8 0 0 0 40 0
17163 28827.69 28827.69 8 0 0 0 0 0
15848 28915.16 28923.26 9 1 0 0 0 0
406 28977.49 28977.49 9 0 0 0 0 0
14500 29040.09 29040.09 9 0 0 0 0 0
15852 29089.79 29097.89 10 1 0 0 0 0
409 29119.16 29126.56 8 0 2 0 0 0
18047 29234.81 29234.81 8 0 0 0 0 0
17841 29284.4 29284.4 8 0 0 0 0 0
412 29351.58 29351.58 8 0 0 0 0 0
413 29390.71 29430.71 8 0 0 0 40 0
14764 29485.77 29493.87 9 1 0 0 0 0
415 29530.85 29530.85 9 0 0 0 0 0
416 29584.98 29592.38 7 0 2 0 0 0
417 29653.8 29653.8 7 0 0 0 0 0
15185 29702.4 29702.4 7 0 0 0 0 0
16110 29748.73 29748.73 7 0 0 0 0 0
420 29787.11 29793.31 6 0 1 0 0 0
421 29817.76 29817.76 6 0 0 0 0 0
16088 29838.58 29838.58 6 0 0 0 0 0
423 29870.49 29870.49 6 0 0 0 0 0
15364 29993.48 30001.58 5 1 2 0 0 0
     }
- - - - - -
911933020 {
386 28357.72 28357.72 2 2 0 0 0 0
388 28408.9 28408.9 2 0 0 0 0 0
389 28434.67 28442.77 3 1 0 0 0 0
390 28469.24 28469.24 3 0 0 0 0 0
391 28498.72 28506.82 4 1 0 0 0 0
14956 28562.82 28574.02 5 2 1 0 0 0
393 28596.53 28596.53 5 0 0 0 0 0
394 28614.65 28614.65 5 0 0 0 0 0
395 28658.83 28658.83 5 0 0 0 0 0
396 28704.32 28704.32 5 0 0 0 0 0
397 28747.73 28747.73 5 0 0 0 0 0
17169 28812.44 28820.54 6 1 0 0 0 0
17162 28861.47 28861.47 6 0 0 0 0 0
14959 28957.49 28963.69 5 0 1 0 0 0
402 29006.19 29006.19 5 0 0 0 0 0
403 29035.43 29035.43 5 0 0 0 0 0
17163 29064.65 29064.65 5 0 0 0 0 0
15848 29116.86 29116.86 5 0 0 0 0 0
406 29158.96 29167.06 6 1 0 0 0 0
