trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled,schd_trip_id,block_id,schd_sec
6260911364020,07:00:25,07:00:25,406,19,Illinois Center,0,11251,911364020,626055887302,25225.0
6260911878020,07:00:27,07:00:27,413,26,Illinois Center,0,16481,911878020,626055898502,25227.0
6260911411030,07:00:37,07:00:37,18122,60,Illinois Center,0,40152,911411030,626055907603,25237.0
6260911263020,07:00:40,07:00:40,427,40,Illinois Center,0,26022,911263020,626055907402,25240.0
6260910504020,07:00:44,07:00:44,439,53,Illinois Center,0,34348,910504020,626055906302,25244.0
6260911853020,07:00:48,07:00:48,390,4,Illinois Center,0,1661,911853020,626055882902,25248.0
6260911364020,07:01:15,07:01:15,14500,20,Illinois Center,0,11931,911364020,626055887302,25275.0
6260911903030,07:01:17,07:01:17,17162,13,Illinois Center,0,6938,911903030,626055898403,25277.0
6260911853020,07:01:18,07:01:18,391,5,Illinois Center,0,2105,911853020,626055882902,25278.0
6260911878020,07:01:19,07:01:19,14764,27,Illinois Center,0,17392,911878020,626055898502,25279.0
6260911263020,07:01:20,07:01:20,428,41,Illinois Center,0,26746,911263020,626055907402,25280.0
6260910504020,07:01:30,07:01:30,440,54,Illinois Center,0,35154,910504020,626055906302,25290.0
6260911878020,07:01:53,07:01:53,415,28,Illinois Center,0,17959,911878020,626055898502,25313.0
6260911263020,07:01:54,07:01:54,429,42,Illinois Center,0,27382,911263020,626055907402,25314.0
6260911853020,07:02:01,07:02:01,14956,6,Illinois Center,0,2771,911853020,626055882902,25321.0
6260910504020,07:02:07,07:02:07,12754,55,Illinois Center,0,35627,910504020,626055906302,25327.0
6260911364020,07:02:15,07:02:15,15852,21,Illinois Center,0,12747,911364020,626055887302,25335.0
6260911853020,07:02:16,07:02:16,393,7,Illinois Center,0,3021,911853020,626055882902,25336.0
6260911878020,07:02:30,07:02:30,416,29,Illinois Center,0,18626,911878020,626055898502,25350.0
6260911411030,07:02:30,07:02:30,448,61,Illinois Center,0,41036,911411030,626055907603,25350.0
6260911903030,07:02:30,07:02:30,14959,14,Illinois Center,0,8087,911903030,626055898403,25350.0
6260911263020,07:02:37,07:02:37,430,43,Illinois Center,0,28209,911263020,626055907402,25357.0
6260911853020,07:02:43,07:02:43,394,8,Illinois Center,0,3387,911853020,626055882902,25363.0
6260911364020,07:03:00,07:03:00,409,22,Illinois Center,0,13228,911364020,626055887302,25380.0
6260911263020,07:03:14,07:03:14,431,44,Illinois Center,0,28900,911263020,626055907402,25394.0
6260911878020,07:03:18,07:03:18,417,30,Illinois Center,0,19510,911878020,626055898502,25398.0
6260911903030,07:03:18,07:03:18,402,15,Illinois Center,0,8592,911903030,626055898403,25398.0
6260911853020,07:03:22,07:03:22,395,9,Illinois Center,0,3929,911853020,626055882902,25402.0
6260910504020,07:03:27,07:03:27,442,56,Illinois Center,0,36718,910504020,626055906302,25407.0
6260911263020,07:03:34,07:03:34,4727,45,Illinois Center,0,29212,911263020,626055907402,25414.0
6260911878020,07:03:51,07:03:51,15185,31,Illinois Center,0,20147,911878020,626055898502,25431.0
6260911364020,07:03:58,07:03:58,18047,23,Illinois Center,0,13978,911364020,626055887302,25438.0
6260911853020,07:04:00,07:04:00,396,10,Illinois Center,0,4531,911853020,626055882902,25440.0
6260911214020,07:04:00,07:04:00,386,1,Illinois Center,0,0,911214020,626055908102,25440.0
6260911263020,07:04:00,07:04:00,432,46,Illinois Center,0,29648,911263020,626055907402,25440.0
6260911411030,07:04:03,07:04:03,1119,62,Illinois Center,0,42637,911411030,626055907603,25443.0
6260911903030,07:04:17,07:04:17,403,16,Illinois Center,0,9210,911903030,626055898403,25457.0
6260911411030,07:04:21,07:04:21,1120,63,Illinois Center,0,43167,911411030,626055907603,25461.0
6260910504020,07:04:23,07:04:23,443,57,Illinois Center,0,37515,910504020,626055906302,25463.0
6260911878020,07:04:24,07:04:24,16110,32,Illinois Center,0,20813,911878020,626055898502,25464.0
6260911411030,07:04:36,07:04:36,1121,64,Illinois Center,0,43643,911411030,626055907603,25476.0
6260911214020,07:04:46,07:04:46,388,2,Illinois Center,0,753,911214020,626055908102,25486.0
6260911853020,07:04:47,07:04:47,397,11,Illinois Center,0,5220,911853020,626055882902,25487.0
6260911364020,07:04:56,07:04:56,17841,24,Illinois Center,0,14740,911364020,626055887302,25496.0
6260911878020,07:04:57,07:04:57,420,33,Illinois Center,0,21489,911878020,626055898502,25497.0
6260911411030,07:05:05,07:05:05,3953,65,Illinois Center,0,44402,911411030,626055907603,25505.0
6260911263020,07:05:08,07:05:08,15279,47,Illinois Center,0,30496,911263020,626055907402,25508.0
6260911411030,07:05:16,07:05:16,3954,66,Illinois Center,0,44722,911411030,626055907603,25516.0
6260911214020,07:05:17,07:05:17,389,3,Illinois Center,0,1194,911214020,626055908102,25517.0
6260911878020,07:05:21,07:05:21,421,34,Illinois Center,0,21833,911878020,626055898502,25521.0
6260911903030,07:05:32,07:05:32,17163,17,Illinois Center,0,10056,911903030,626055898403,25532.0
6260911853020,07:05:37,07:05:37,17169,12,Illinois Center,0,6013,911853020,626055882902,25537.0
6260911878020,07:05:48,07:05:48,16088,35,Illinois Center,0,22340,911878020,626055898502,25548.0
6260911214020,07:05:48,07:05:48,390,4,Illinois Center,0,1661,911214020,626055908102,25548.0
6260911263020,07:05:50,07:05:50,16049,48,Illinois Center,0,30941,911263020,626055907402,25550.0
6260911364020,07:05:51,07:05:51,412,25,Illinois Center,0,15858,911364020,626055887302,25551.0
6260911214020,07:06:18,07:06:18,391,5,Illinois Center,0,2105,911214020,626055908102,25578.0
6260911878020,07:06:27,07:06:27,423,36,Illinois Center,0,23260,911878020,626055898502,25587.0
6260911364020,07:06:27,07:06:27,413,26,Illinois Center,0,16481,911364020,626055887302,25587.0
6260911411030,07:06:30,07:06:30,8613,67,Illinois Center,0,45948,911411030,626055907603,25590.0
6260911903030,07:06:31,07:06:31,15848,18,Illinois Center,0,10739,911903030,626055898403,25591.0
6260911853020,07:06:42,07:06:42,17162,13,Illinois Center,0,6938,911853020,626055882902,25602.0
6260911263020,07:06:44,07:06:44,435,49,Illinois Center,0,31668,911263020,626055907402,25604.0
6260910504020,07:06:44,07:06:44,445,58,Illinois Center,0,38746,910504020,626055906302,25604.0
6260911214020,07:07:01,07:07:01,14956,6,Illinois Center,0,2771,911214020,626055908102,25621.0
6260911878020,07:07:06,07:07:06,15364,37,Illinois Center,0,24119,911878020,626055898502,25626.0
6260911903030,07:07:13,07:07:13,406,19,Illinois Center,0,11251,911903030,626055898403,25633.0
6260911214020,07:07:16,07:07:16,393,7,Illinois Center,0,3021,911214020,626055908102,25636.0
6260911364020,07:07:19,07:07:19,14764,27,Illinois Center,0,17392,911364020,626055887302,25639.0
6260911263020,07:07:37,07:07:37,436,50,Illinois Center,0,32315,911263020,626055907402,25657.0
6260911214020,07:07:43,07:07:43,394,8,Illinois Center,0,3387,911214020,626055908102,25663.0
6260911878020,07:07:48,07:07:48,425,38,Illinois Center,0,24767,911878020,626055898502,25668.0
6260911364020,07:07:53,07:07:53,415,28,Illinois Center,0,17959,911364020,626055887302,25673.0
6260911853020,07:08:00,07:08:00,14959,14,Illinois Center,0,8087,911853020,626055882902,25680.0
6260911903030,07:08:07,07:08:07,14500,20,Illinois Center,0,11931,911903030,626055898403,25687.0
6260910504020,07:08:17,07:08:17,446,59,Illinois Center,0,39516,910504020,626055906302,25697.0
6260911214020,07:08:22,07:08:22,395,9,Illinois Center,0,3929,911214020,626055908102,25702.0
6260911263020,07:08:23,07:08:23,437,51,Illinois Center,0,32995,911263020,626055907402,25703.0
6260911377020,07:08:30,07:08:30,386,1,Illinois Center,0,0,911377020,626055897502,25710.0
6260911878020,07:08:30,07:08:30,15384,39,Illinois Center,0,25461,911878020,626055898502,25710.0
6260911364020,07:08:30,07:08:30,416,29,Illinois Center,0,18626,911364020,626055887302,25710.0
6260911853020,07:08:51,07:08:51,402,15,Illinois Center,0,8592,911853020,626055882902,25731.0
6260911214020,07:09:00,07:09:00,396,10,Illinois Center,0,4531,911214020,626055908102,25740.0
6260911878020,07:09:00,07:09:00,427,40,Illinois Center,0,26022,911878020,626055898502,25740.0
6260911263020,07:09:09,07:09:09,14647,52,Illinois Center,0,33848,911263020,626055907402,25749.0
6260911903030,07:09:11,07:09:11,15852,21,Illinois Center,0,12747,911903030,626055898403,25751.0
6260911377020,07:09:16,07:09:16,388,2,Illinois Center,0,753,911377020,626055897502,25756.0
6260911364020,07:09:22,07:09:22,417,30,Illinois Center,0,19510,911364020,626055887302,25762.0
6260910504020,07:09:37,07:09:37,18122,60,Illinois Center,0,40152,910504020,626055906302,25777.0
6260911263020,07:09:40,07:09:40,439,53,Illinois Center,0,34348,911263020,626055907402,25780.0
6260911878020,07:09:42,07:09:42,428,41,Illinois Center,0,26746,911878020,626055898502,25782.0
6260911377020,07:09:47,07:09:47,389,3,Illinois Center,0,1194,911377020,626055897502,25787.0
6260911214020,07:09:47,07:09:47,397,11,Illinois Center,0,5220,911214020,626055908102,25787.0
6260911853020,07:09:54,07:09:54,403,16,Illinois Center,0,9210,911853020,626055882902,25794.0
6260911364020,07:09:59,07:09:59,15185,31,Illinois Center,0,20147,911364020,626055887302,25799.0
6260911903030,07:10:00,07:10:00,409,22,Illinois Center,0,13228,911903030,626055898403,25800.0
6260911878020,07:10:18,07:10:18,429,42,Illinois Center,0,27382,911878020,626055898502,25818.0
6260911377020,07:10:18,07:10:18,390,4,Illinois Center,0,1661,911377020,626055897502,25818.0
6260911263020,07:10:30,07:10:30,440,54,Illinois Center,0,35154,911263020,626055907402,25830.0
6260911364020,07:10:35,07:10:35,16110,32,Illinois Center,0,20813,911364020,626055887302,25835.0
6260911214020,07:10:37,07:10:37,17169,12,Illinois Center,0,6013,911214020,626055908102,25837.0
6260911377020,07:10:48,07:10:48,391,5,Illinois Center,0,2105,911377020,626055897502,25848.0
6260911903030,07:11:03,07:11:03,18047,23,Illinois Center,0,13978,911903030,626055898403,25863.0
6260911878020,07:11:03,07:11:03,430,43,Illinois Center,0,28209,911878020,626055898502,25863.0
6260911263020,07:11:09,07:11:09,12754,55,Illinois Center,0,35627,911263020,626055907402,25869.0
6260911364020,07:11:11,07:11:11,420,33,Illinois Center,0,21489,911364020,626055887302,25871.0
6260911853020,07:11:14,07:11:14,17163,17,Illinois Center,0,10056,911853020,626055882902,25874.0
6260910504020,07:11:30,07:11:30,448,61,Illinois Center,0,41036,910504020,626055906302,25890.0
6260911377020,07:11:31,07:11:31,14956,6,Illinois Center,0,2771,911377020,626055897502,25891.0
6260911364020,07:11:38,07:11:38,421,34,Illinois Center,0,21833,911364020,626055887302,25898.0
6260911878020,07:11:42,07:11:42,431,44,Illinois Center,0,28900,911878020,626055898502,25902.0
6260911214020,07:11:42,07:11:42,17162,13,Illinois Center,0,6938,911214020,626055908102,25902.0
6260911377020,07:11:46,07:11:46,393,7,Illinois Center,0,3021,911377020,626055897502,25906.0
6260911878020,07:12:03,07:12:03,4727,45,Illinois Center,0,29212,911878020,626055898502,25923.0
6260911903030,07:12:06,07:12:06,17841,24,Illinois Center,0,14740,911903030,626055898403,25926.0
6260911364020,07:12:07,07:12:07,16088,35,Illinois Center,0,22340,911364020,626055887302,25927.0
6260911377020,07:12:13,07:12:13,394,8,Illinois Center,0,3387,911377020,626055897502,25933.0
6260911853020,07:12:17,07:12:17,15848,18,Illinois Center,0,10739,911853020,626055882902,25937.0
6260911878020,07:12:30,07:12:30,432,46,Illinois Center,0,29648,911878020,626055898502,25950.0
6260911263020,07:12:33,07:12:33,442,56,Illinois Center,0,36718,911263020,626055907402,25953.0
6260911364020,07:12:50,07:12:50,423,36,Illinois Center,0,23260,911364020,626055887302,25970.0
6260911377020,07:12:52,07:12:52,395,9,Illinois Center,0,3929,911377020,626055897502,25972.0
6260911283020,07:13:00,07:13:00,386,1,Illinois Center,0,0,911283020,626055897602,25980.0
6260911214020,07:13:00,07:13:00,14959,14,Illinois Center,0,8087,911214020,626055908102,25980.0
6260911853020,07:13:02,07:13:02,406,19,Illinois Center,0,11251,911853020,626055882902,25982.0
6260910504020,07:13:03,07:13:03,1119,62,Illinois Center,0,42637,910504020,626055906302,25983.0
6260911903030,07:13:06,07:13:06,412,25,Illinois Center,0,15858,911903030,626055898403,25986.0
6260910504020,07:13:21,07:13:21,1120,63,Illinois Center,0,43167,910504020,626055906302,26001.0
6260911377020,07:13:30,07:13:30,396,10,Illinois Center,0,4531,911377020,626055897502,26010.0
6260911263020,07:13:32,07:13:32,443,57,Illinois Center,0,37515,911263020,626055907402,26012.0
6260911364020,07:13:33,07:13:33,15364,37,Illinois Center,0,24119,911364020,626055887302,26013.0
6260910504020,07:13:36,07:13:36,1121,64,Illinois Center,0,43643,910504020,626055906302,26016.0
6260911878020,07:13:44,07:13:44,15279,47,Illinois Center,0,30496,911878020,626055898502,26024.0
6260911903030,07:13:46,07:13:46,413,26,Illinois Center,0,16481,911903030,626055898403,26026.0
6260911283020,07:13:46,07:13:46,388,2,Illinois Center,0,753,911283020,626055897602,26026.0
6260911214020,07:13:51,07:13:51,402,15,Illinois Center,0,8592,911214020,626055908102,26031.0
6260911853020,07:14:00,07:14:00,14500,20,Illinois Center,0,11931,911853020,626055882902,26040.0
6260910504020,07:14:05,07:14:05,3953,65,Illinois Center,0,44402,910504020,626055906302,26045.0
6260910504020,07:14:16,07:14:16,3954,66,Illinois Center,0,44722,910504020,626055906302,26056.0
6260911283020,07:14:17,07:14:17,389,3,Illinois Center,0,1194,911283020,626055897602,26057.0
6260911377020,07:14:17,07:14:17,397,11,Illinois Center,0,5220,911377020,626055897502,26057.0
6260911364020,07:14:19,07:14:19,425,38,Illinois Center,0,24767,911364020,626055887302,26059.0
6260911878020,07:14:29,07:14:29,16049,48,Illinois Center,0,30941,911878020,626055898502,26069.0
6260911903030,07:14:43,07:14:43,14764,27,Illinois Center,0,17392,911903030,626055898403,26083.0
6260911283020,07:14:48,07:14:48,390,4,Illinois Center,0,1661,911283020,626055897602,26088.0
6260911214020,07:14:54,07:14:54,403,16,Illinois Center,0,9210,911214020,626055908102,26094.0
6260911364020,07:15:06,07:15:06,15384,39,Illinois Center,0,25461,911364020,626055887302,26106.0
6260911377020,07:15:07,07:15:07,17169,12,Illinois Center,0,6013,911377020,626055897502,26107.0
6260911853020,07:15:08,07:15:08,15852,21,Illinois Center,0,12747,911853020,626055882902,26108.0
6260911283020,07:15:18,07:15:18,391,5,Illinois Center,0,2105,911283020,626055897602,26118.0
6260911903030,07:15:20,07:15:20,415,28,Illinois Center,0,17959,911903030,626055898403,26120.0
6260911878020,07:15:27,07:15:27,435,49,Illinois Center,0,31668,911878020,626055898502,26127.0
6260910504020,07:15:30,07:15:30,8613,67,Illinois Center,0,45948,910504020,626055906302,26130.0
6260911364020,07:15:39,07:15:39,427,40,Illinois Center,0,26022,911364020,626055887302,26139.0
6260911263020,07:15:59,07:15:59,445,58,Illinois Center,0,38746,911263020,626055907402,26159.0
6260911853020,07:16:00,07:16:00,409,22,Illinois Center,0,13228,911853020,626055882902,26160.0
6260911903030,07:16:00,07:16:00,416,29,Illinois Center,0,18626,911903030,626055898403,26160.0
6260911283020,07:16:01,07:16:01,14956,6,Illinois Center,0,2771,911283020,626055897602,26161.0
6260911377020,07:16:12,07:16:12,17162,13,Illinois Center,0,6938,911377020,626055897502,26172.0
6260911214020,07:16:14,07:16:14,17163,17,Illinois Center,0,10056,911214020,626055908102,26174.0
6260911283020,07:16:16,07:16:16,393,7,Illinois Center,0,3021,911283020,626055897602,26176.0
6260911878020,07:16:24,07:16:24,436,50,Illinois Center,0,32315,911878020,626055898502,26184.0
6260911364020,07:16:25,07:16:25,428,41,Illinois Center,0,26746,911364020,626055887302,26185.0
6260911283020,07:16:43,07:16:43,394,8,Illinois Center,0,3387,911283020,626055897602,26203.0
6260911903030,07:16:55,07:16:55,417,30,Illinois Center,0,19510,911903030,626055898403,26215.0
6260910985020,07:17:00,07:17:00,386,1,Illinois Center,0,0,910985020,626055892202,26220.0
6260911853020,07:17:03,07:17:03,18047,23,Illinois Center,0,13978,911853020,626055882902,26223.0
6260911364020,07:17:04,07:17:04,429,42,Illinois Center,0,27382,911364020,626055887302,26224.0
6260911878020,07:17:14,07:17:14,437,51,Illinois Center,0,32995,911878020,626055898502,26234.0
6260911214020,07:17:17,07:17:17,15848,18,Illinois Center,0,10739,911214020,626055908102,26237.0
6260911283020,07:17:22,07:17:22,395,9,Illinois Center,0,3929,911283020,626055897602,26242.0
6260911377020,07:17:30,07:17:30,14959,14,Illinois Center,0,8087,911377020,626055897502,26250.0
6260911903030,07:17:33,07:17:33,15185,31,Illinois Center,0,20147,911903030,626055898403,26253.0
6260911263020,07:17:38,07:17:38,446,59,Illinois Center,0,39516,911263020,626055907402,26258.0
6260910985020,07:17:46,07:17:46,388,2,Illinois Center,0,753,910985020,626055892202,26266.0
6260911364020,07:17:54,07:17:54,430,43,Illinois Center,0,28209,911364020,626055887302,26274.0
6260911283020,07:18:00,07:18:00,396,10,Illinois Center,0,4531,911283020,626055897602,26280.0
6260911214020,07:18:02,07:18:02,406,19,Illinois Center,0,11251,911214020,626055908102,26282.0
6260911878020,07:18:03,07:18:03,14647,52,Illinois Center,0,33848,911878020,626055898502,26283.0
6260911853020,07:18:06,07:18:06,17841,24,Illinois Center,0,14740,911853020,626055882902,26286.0
6260911903030,07:18:11,07:18:11,16110,32,Illinois Center,0,20813,911903030,626055898403,26291.0
6260910985020,07:18:17,07:18:17,389,3,Illinois Center,0,1194,910985020,626055892202,26297.0
6260911377020,07:18:21,07:18:21,402,15,Illinois Center,0,8592,911377020,626055897502,26301.0
6260911878020,07:18:36,07:18:36,439,53,Illinois Center,0,34348,911878020,626055898502,26316.0
6260911364020,07:18:37,07:18:37,431,44,Illinois Center,0,28900,911364020,626055887302,26317.0
6260911283020,07:18:47,07:18:47,397,11,Illinois Center,0,5220,911283020,626055897602,26327.0
6260910985020,07:18:48,07:18:48,390,4,Illinois Center,0,1661,910985020,626055892202,26328.0
6260911903030,07:18:49,07:18:49,420,33,Illinois Center,0,21489,911903030,626055898403,26329.0
6260911364020,07:19:00,07:19:00,4727,45,Illinois Center,0,29212,911364020,626055887302,26340.0
6260911214020,07:19:00,07:19:00,14500,20,Illinois Center,0,11931,911214020,626055908102,26340.0
6260911263020,07:19:01,07:19:01,18122,60,Illinois Center,0,40152,911263020,626055907402,26341.0
6260911853020,07:19:06,07:19:06,412,25,Illinois Center,0,15858,911853020,626055882902,26346.0
6260911903030,07:19:16,07:19:16,421,34,Illinois Center,0,21833,911903030,626055898403,26356.0
6260910985020,07:19:18,07:19:18,391,5,Illinois Center,0,2105,910985020,626055892202,26358.0
6260911377020,07:19:24,07:19:24,403,16,Illinois Center,0,9210,911377020,626055897502,26364.0
6260911364020,07:19:30,07:19:30,432,46,Illinois Center,0,29648,911364020,626055887302,26370.0
6260911878020,07:19:30,07:19:30,440,54,Illinois Center,0,35154,911878020,626055898502,26370.0
6260911283020,07:19:37,07:19:37,17169,12,Illinois Center,0,6013,911283020,626055897602,26377.0
6260911853020,07:19:46,07:19:46,413,26,Illinois Center,0,16481,911853020,626055882902,26386.0
6260911903030,07:19:47,07:19:47,16088,35,Illinois Center,0,22340,911903030,626055898403,26387.0
6260910985020,07:20:01,07:20:01,14956,6,Illinois Center,0,2771,910985020,626055892202,26401.0
6260911214020,07:20:08,07:20:08,15852,21,Illinois Center,0,12747,911214020,626055908102,26408.0
6260911878020,07:20:11,07:20:11,12754,55,Illinois Center,0,35627,911878020,626055898502,26411.0
6260910985020,07:20:16,07:20:16,393,7,Illinois Center,0,3021,910985020,626055892202,26416.0
6260911903030,07:20:32,07:20:32,423,36,Illinois Center,0,23260,911903030,626055898403,26432.0
6260911283020,07:20:42,07:20:42,17162,13,Illinois Center,0,6938,911283020,626055897602,26442.0
6260910985020,07:20:43,07:20:43,394,8,Illinois Center,0,3387,910985020,626055892202,26443.0
6260911853020,07:20:43,07:20:43,14764,27,Illinois Center,0,17392,911853020,626055882902,26443.0
6260911364020,07:20:44,07:20:44,15279,47,Illinois Center,0,30496,911364020,626055887302,26444.0
6260911377020,07:20:44,07:20:44,17163,17,Illinois Center,0,10056,911377020,626055897502,26444.0
6260911298020,07:21:00,07:21:00,386,1,Illinois Center,0,0,911298020,626055897402,26460.0
6260911263020,07:21:00,07:21:00,448,61,Illinois Center,0,41036,911263020,626055907402,26460.0
6260911214020,07:21:00,07:21:00,409,22,Illinois Center,0,13228,911214020,626055908102,26460.0
6260911903030,07:21:17,07:21:17,15364,37,Illinois Center,0,24119,911903030,626055898403,26477.0
6260911853020,07:21:20,07:21:20,415,28,Illinois Center,0,17959,911853020,626055882902,26480.0
6260910985020,07:21:22,07:21:22,395,9,Illinois Center,0,3929,910985020,626055892202,26482.0
6260911364020,07:21:29,07:21:29,16049,48,Illinois Center,0,30941,911364020,626055887302,26489.0
6260911878020,07:21:38,07:21:38,442,56,Illinois Center,0,36718,911878020,626055898502,26498.0
6260911298020,07:21:46,07:21:46,388,2,Illinois Center,0,753,911298020,626055897402,26506.0
6260911377020,07:21:47,07:21:47,15848,18,Illinois Center,0,10739,911377020,626055897502,26507.0
6260911853020,07:22:00,07:22:00,416,29,Illinois Center,0,18626,911853020,626055882902,26520.0
6260910985020,07:22:00,07:22:00,396,10,Illinois Center,0,4531,910985020,626055892202,26520.0
6260911283020,07:22:00,07:22:00,14959,14,Illinois Center,0,8087,911283020,626055897602,26520.0
6260911214020,07:22:03,07:22:03,18047,23,Illinois Center,0,13978,911214020,626055908102,26523.0
6260911903030,07:22:05,07:22:05,425,38,Illinois Center,0,24767,911903030,626055898403,26525.0
6260911298020,07:22:17,07:22:17,389,3,Illinois Center,0,1194,911298020,626055897402,26537.0
6260911364020,07:22:27,07:22:27,435,49,Illinois Center,0,31668,911364020,626055887302,26547.0
6260911377020,07:22:32,07:22:32,406,19,Illinois Center,0,11251,911377020,626055897502,26552.0
6260911878020,07:22:40,07:22:40,443,57,Illinois Center,0,37515,911878020,626055898502,26560.0
6260911263020,07:22:45,07:22:45,1119,62,Illinois Center,0,42637,911263020,626055907402,26565.0
6260910985020,07:22:47,07:22:47,397,11,Illinois Center,0,5220,910985020,626055892202,26567.0
6260911298020,07:22:48,07:22:48,390,4,Illinois Center,0,1661,911298020,626055897402,26568.0
6260911283020,07:22:51,07:22:51,402,15,Illinois Center,0,8592,911283020,626055897602,26571.0
6260911903030,07:22:54,07:22:54,15384,39,Illinois Center,0,25461,911903030,626055898403,26574.0
6260911853020,07:22:57,07:22:57,417,30,Illinois Center,0,19510,911853020,626055882902,26577.0
6260911263020,07:23:05,07:23:05,1120,63,Illinois Center,0,43167,911263020,626055907402,26585.0
6260911214020,07:23:06,07:23:06,17841,24,Illinois Center,0,14740,911214020,626055908102,26586.0
6260911298020,07:23:18,07:23:18,391,5,Illinois Center,0,2105,911298020,626055897402,26598.0
6260911263020,07:23:22,07:23:22,1121,64,Illinois Center,0,43643,911263020,626055907402,26602.0
6260911364020,07:23:24,07:23:24,436,50,Illinois Center,0,32315,911364020,626055887302,26604.0
6260911903030,07:23:28,07:23:28,427,40,Illinois Center,0,26022,911903030,626055898403,26608.0
6260911377020,07:23:30,07:23:30,14500,20,Illinois Center,0,11931,911377020,626055897502,26610.0
6260910985020,07:23:37,07:23:37,17169,12,Illinois Center,0,6013,910985020,626055892202,26617.0
6260911853020,07:23:37,07:23:37,15185,31,Illinois Center,0,20147,911853020,626055882902,26617.0
6260911283020,07:23:54,07:23:54,403,16,Illinois Center,0,9210,911283020,626055897602,26634.0
6260911263020,07:23:55,07:23:55,3953,65,Illinois Center,0,44402,911263020,626055907402,26635.0
6260911298020,07:24:01,07:24:01,14956,6,Illinois Center,0,2771,911298020,626055897402,26641.0
6260911214020,07:24:06,07:24:06,412,25,Illinois Center,0,15858,911214020,626055908102,26646.0
6260911263020,07:24:07,07:24:07,3954,66,Illinois Center,0,44722,911263020,626055907402,26647.0
6260911364020,07:24:14,07:24:14,437,51,Illinois Center,0,32995,911364020,626055887302,26654.0
6260911853020,07:24:16,07:24:16,16110,32,Illinois Center,0,20813,911853020,626055882902,26656.0
6260911298020,07:24:16,07:24:16,393,7,Illinois Center,0,3021,911298020,626055897402,26656.0
6260911903030,07:24:16,07:24:16,428,41,Illinois Center,0,26746,911903030,626055898403,26656.0
6260911377020,07:24:38,07:24:38,15852,21,Illinois Center,0,12747,911377020,626055897502,26678.0
6260910985020,07:24:42,07:24:42,17162,13,Illinois Center,0,6938,910985020,626055892202,26682.0
6260911298020,07:24:43,07:24:43,394,8,Illinois Center,0,3387,911298020,626055897402,26683.0
6260911214020,07:24:46,07:24:46,413,26,Illinois Center,0,16481,911214020,626055908102,26686.0
6260911853020,07:24:56,07:24:56,420,33,Illinois Center,0,21489,911853020,626055882902,26696.0
6260911903030,07:24:58,07:24:58,429,42,Illinois Center,0,27382,911903030,626055898403,26698.0
6260910955020,07:25:00,07:25:00,386,1,Illinois Center,0,0,910955020,626055896202,26700.0
6260911364020,07:25:03,07:25:03,14647,52,Illinois Center,0,33848,911364020,626055887302,26703.0
6260911283020,07:25:14,07:25:14,17163,17,Illinois Center,0,10056,911283020,626055897602,26714.0
6260911878020,07:25:15,07:25:15,445,58,Illinois Center,0,38746,911878020,626055898502,26715.0
6260911298020,07:25:22,07:25:22,395,9,Illinois Center,0,3929,911298020,626055897402,26722.0
6260911853020,07:25:25,07:25:25,421,34,Illinois Center,0,21833,911853020,626055882902,26725.0
6260911377020,07:25:30,07:25:30,409,22,Illinois Center,0,13228,911377020,626055897502,26730.0
6260911263020,07:25:30,07:25:30,8613,67,Illinois Center,0,45948,911263020,626055907402,26730.0
6260911364020,07:25:36,07:25:36,439,53,Illinois Center,0,34348,911364020,626055887302,26736.0
6260911214020,07:25:43,07:25:43,14764,27,Illinois Center,0,17392,911214020,626055908102,26743.0
6260910955020,07:25:46,07:25:46,388,2,Illinois Center,0,753,910955020,626055896202,26746.0
6260911903030,07:25:49,07:25:49,430,43,Illinois Center,0,28209,911903030,626055898403,26749.0
6260911853020,07:25:57,07:25:57,16088,35,Illinois Center,0,22340,911853020,626055882902,26757.0
6260911298020,07:26:00,07:26:00,396,10,Illinois Center,0,4531,911298020,626055897402,26760.0
6260910985020,07:26:00,07:26:00,14959,14,Illinois Center,0,8087,910985020,626055892202,26760.0
6260911283020,07:26:17,07:26:17,15848,18,Illinois Center,0,10739,911283020,626055897602,26777.0
6260910955020,07:26:17,07:26:17,389,3,Illinois Center,0,1194,910955020,626055896202,26777.0
6260911214020,07:26:20,07:26:20,415,28,Illinois Center,0,17959,911214020,626055908102,26780.0
6260911364020,07:26:30,07:26:30,440,54,Illinois Center,0,35154,911364020,626055887302,26790.0
6260911377020,07:26:33,07:26:33,18047,23,Illinois Center,0,13978,911377020,626055897502,26793.0
6260911903030,07:26:34,07:26:34,431,44,Illinois Center,0,28900,911903030,626055898403,26794.0
6260911853020,07:26:44,07:26:44,423,36,Illinois Center,0,23260,911853020,626055882902,26804.0
6260911298020,07:26:47,07:26:47,397,11,Illinois Center,0,5220,911298020,626055897402,26807.0
6260910955020,07:26:48,07:26:48,390,4,Illinois Center,0,1661,910955020,626055896202,26808.0
6260910985020,07:26:51,07:26:51,402,15,Illinois Center,0,8592,910985020,626055892202,26811.0
6260911903030,07:26:58,07:26:58,4727,45,Illinois Center,0,29212,911903030,626055898403,26818.0
6260911878020,07:26:58,07:26:58,446,59,Illinois Center,0,39516,911878020,626055898502,26818.0
6260911214020,07:27:00,07:27:00,416,29,Illinois Center,0,18626,911214020,626055908102,26820.0
6260911283020,07:27:02,07:27:02,406,19,Illinois Center,0,11251,911283020,626055897602,26822.0
