route_id,schd_trip_id,stop_id,stop_sequence,arrival_time,schd_sec,trip_id,event_time,avl_sec,dwell_time,passenger_load,departure_time,avl_dep_sec
20,911240020,436,50,06:20:21,22821,911240020,2019-09-03 06:20:59,22859.0,0,21,2019-09-03 06:20:59,22859.0
20,911411030,14956,6,06:21:51,22911,911411030,2019-09-03 06:21:15,22875.0,0,12,2019-09-03 06:21:15,22875.0
20,911411030,393,7,06:22:03,22923,911411030,2019-09-03 06:21:24,22884.0,0,12,2019-09-03 06:21:24,22884.0
20,911316020,17169,12,06:15:09,22509,911316020,2019-09-03 06:21:28,22888.0,0,19,2019-09-03 06:21:28,22888.0
20,911411030,394,8,06:22:24,22944,911411030,2019-09-03 06:21:35,22895.0,0,12,2019-09-03 06:21:35,22895.0
20,911411030,395,9,06:22:54,22974,911411030,2019-09-03 06:21:51,22911.0,0,12,2019-09-03 06:21:51,22911.0
20,911316020,17162,13,06:16:00,22560,911316020,2019-09-03 06:22:09,22929.0,11,20,2019-09-03 06:22:20,22940.0
20,911240020,437,51,06:21:03,22863,911240020,2019-09-03 06:22:18,22938.0,4,22,2019-09-03 06:22:22,22942.0
20,911411030,396,10,06:23:24,23004,911411030,2019-09-03 06:22:26,22946.0,0,12,2019-09-03 06:22:26,22946.0
20,911240020,14647,52,06:21:45,22905,911240020,2019-09-03 06:22:50,22970.0,0,22,2019-09-03 06:22:50,22970.0
20,911411030,397,11,06:24:00,23040,911411030,2019-09-03 06:23:11,22991.0,0,12,2019-09-03 06:23:11,22991.0
20,911240020,439,53,06:22:14,22934,911240020,2019-09-03 06:23:23,23003.0,0,22,2019-09-03 06:23:23,23003.0
20,911316020,14959,14,06:17:00,22620,911316020,2019-09-03 06:23:34,23014.0,6,21,2019-09-03 06:23:40,23020.0
20,911411030,17169,12,06:24:39,23079,911411030,2019-09-03 06:23:43,23023.0,0,12,2019-09-03 06:23:43,23023.0
20,911316020,402,15,06:17:38,22658,911316020,2019-09-03 06:24:06,23046.0,0,21,2019-09-03 06:24:06,23046.0
20,911411030,17162,13,06:25:30,23130,911411030,2019-09-03 06:24:11,23051.0,0,12,2019-09-03 06:24:11,23051.0
20,911240020,440,54,06:23:00,22980,911240020,2019-09-03 06:24:27,23067.0,0,21,2019-09-03 06:24:27,23067.0
20,911316020,403,16,06:18:25,22705,911316020,2019-09-03 06:24:34,23074.0,7,21,2019-09-03 06:24:41,23081.0
20,911240020,12754,55,06:23:37,23017,911240020,2019-09-03 06:24:43,23083.0,0,21,2019-09-03 06:24:43,23083.0
