boarding_stop,alighting_stop,arrival_time,times_denied,route_id,boarding_time,trip_id,alighting_time
3777,17604,26396.437551249306,0,81,26541.775189151922,6934020,27435.79549638437
4941,17604,26651.02931075234,0,81,26879.672387633218,6934020,27435.79549638437
18607,4908,25310.441686978305,0,81,25806.58321849175,43223020,27532.73930766771
4941,3804,25515.706812270306,0,81,26434.526217950635,34233020,27584.809895511917
4941,3804,25671.624603340406,0,81,26434.526217950635,34233020,27584.809895511917
14102,3746,25756.417814757813,0,81,26023.438223709636,4487020,27593.804386001437
14102,3746,25782.565102665478,0,81,26023.438223709636,4487020,27593.804386001437
17475,3746,26583.242619724067,0,81,26776.15711683193,4487020,27593.804386001437
17476,3746,26514.589884604833,0,81,26806.51310676513,4487020,27593.804386001437
18106,3746,26569.752411683425,0,81,27073.106267187788,4487020,27593.804386001437
18106,3746,26603.513105858936,0,81,27073.106267187788,4487020,27593.804386001437
18106,3746,26813.578697621495,0,81,27073.106267187788,4487020,27593.804386001437
3741,3746,26540.159362810195,0,81,27117.329771253862,4487020,27593.804386001437
3741,3746,26634.61923457745,0,81,27117.329771253862,4487020,27593.804386001437
3741,3746,26656.76196361859,0,81,27117.329771253862,4487020,27593.804386001437
3741,3746,26939.420986552905,0,81,27117.329771253862,4487020,27593.804386001437
3741,3746,27027.175596520712,0,81,27117.329771253862,4487020,27593.804386001437
3741,3746,27043.685213005454,0,81,27117.329771253862,4487020,27593.804386001437
3742,3746,26601.154047912587,0,81,27174.820868210343,4487020,27593.804386001437
3742,3746,26727.779806053633,0,81,27174.820868210343,4487020,27593.804386001437
3742,3746,26746.298907819815,0,81,27174.820868210343,4487020,27593.804386001437
3742,3746,27044.365525601243,0,81,27174.820868210343,4487020,27593.804386001437
3743,3746,26687.569707159982,0,81,27245.223735895994,4487020,27593.804386001437
3743,3746,26994.60578482114,0,81,27245.223735895994,4487020,27593.804386001437
3743,3746,27032.523593304715,0,81,27245.223735895994,4487020,27593.804386001437
3743,3746,27186.628363000258,0,81,27245.223735895994,4487020,27593.804386001437
3744,3746,27142.44823723504,0,81,27304.080185972336,4487020,27593.804386001437
3760,17606,27212.21714854736,0,81,27444.958253906305,4552020,27617.277507001978
3756,3762,27109.67778813347,0,81,27239.103581958225,4552020,27652.189602903523
3776,3794,26063.87876662249,0,81,26509.243460071957,6934020,27657.880974992153
4945,3794,26886.843584303824,0,81,27000.21218314213,6934020,27657.880974992153
3762,18580,26998.300395788236,0,81,27219.287458256524,43965020,27697.939710189818
3762,18580,27136.2713740937,0,81,27219.287458256524,43965020,27697.939710189818
3764,18580,25801.162415401493,0,81,27256.33740466932,43965020,27697.939710189818
3765,18580,26135.11414888612,0,81,27290.53317298229,43965020,27697.939710189818
4910,18580,27516.07843354637,0,81,27604.002551943806,43965020,27697.939710189818
17475,3748,26239.19877118578,0,81,26776.15711683193,4487020,27711.161997495485
18607,3748,26556.371855010846,0,81,26910.299191846625,4487020,27711.161997495485
3725,18580,24628.06418327196,0,81,25183.161382881644,43223020,27731.689677068476
3725,18580,25066.041554875068,0,81,25183.161382881644,43223020,27731.689677068476
3726,18580,25218.541036356983,0,81,25262.699468947303,43223020,27731.689677068476
18607,18580,25227.685581405567,0,81,25806.58321849175,43223020,27731.689677068476
3742,18580,25636.217618359085,0,81,26062.468261456885,43223020,27731.689677068476
3744,18580,25279.40587756405,0,81,26200.562508538565,43223020,27731.689677068476
3748,18580,25944.10378191369,0,81,26435.941573574783,43223020,27731.689677068476
3749,18580,25483.25082439551,0,81,26484.635207014202,43223020,27731.689677068476
3752,18580,25667.697011705142,0,81,26623.74537350922,43223020,27731.689677068476
3753,18580,25285.100237519706,0,81,26678.741006854278,43223020,27731.689677068476
3753,18580,26243.880394887707,0,81,26678.741006854278,43223020,27731.689677068476
3756,18580,25875.038634542943,0,81,26864.86061968014,43223020,27731.689677068476
4941,3788,26984.731034819186,0,81,27304.76028973903,18412020,27758.861169734457
3804,3808,27298.273503168435,0,81,27584.809895511917,34233020,27765.97089625763
14102,17475,26884.173909001915,0,81,27313.52171071305,40973020,27815.666565365154
3804,3809,27515.766623981126,0,81,27584.809895511917,34233020,27829.064584911357
3804,3810,27590.337774707543,0,81,27600.565837287362,34233020,27898.140335975608
17247,17604,27644.17053217958,0,81,27653.459972970504,18412020,27914.10107579709
18107,3811,27520.53852848631,0,81,27682.565837287362,34233020,27947.53517344094
3762,4912,27598.207655270115,0,81,27652.189602903523,4552020,27986.009171762602
3764,4912,27583.38313599673,0,81,27696.259189402106,4552020,27986.009171762602
17247,3813,26668.534656088035,0,81,26791.73701050927,34233020,28017.02218673312
3760,18580,27353.332863972988,0,81,27444.958253906305,4552020,28029.628228295544
4910,18580,27774.236578548804,0,81,27932.128069420545,4552020,28029.628228295544
14102,18106,27258.80860774897,0,81,27313.52171071305,40973020,28034.617545104677
3737,18106,26910.420232723085,0,81,27866.795772378016,40973020,28034.617545104677
3771,2363,26844.180609434003,0,81,27913.973690108603,43965020,28043.50667434326
3804,3814,27361.489336489343,0,81,27584.809895511917,34233020,28056.91099734112
17245,3803,27606.03452913829,0,81,27749.948373110896,6934020,28093.326255686992
3811,3815,27875.914003659123,0,81,27947.53517344094,34233020,28100.704236974172
3745,18580,26335.629092969306,0,81,26582.54000495348,4712020,28150.088735752106
3746,18580,26637.824261028567,0,81,26678.799114025896,4712020,28150.088735752106
3748,3756,27575.33294811958,0,81,27711.161997495485,4487020,28173.355206881453
3748,3756,27581.031767622946,0,81,27711.161997495485,4487020,28173.355206881453
3749,3756,27271.971704752803,0,81,27771.77357209153,4487020,28173.355206881453
17251,3756,28067.95915038554,0,81,28101.08874324323,4487020,28173.355206881453
15931,3804,27605.33640299205,0,81,27816.9684499487,6934020,28178.706858991576
3762,3773,26043.632417940524,0,81,27219.287458256524,43965020,28244.168959119128
3762,3773,26153.094386040128,0,81,27219.287458256524,43965020,28244.168959119128
3756,3771,27117.364857502685,0,81,27239.103581958225,4552020,28251.078949744526
3809,3820,27513.46954303181,0,81,27829.064584911357,34233020,28252.74234290939
3745,17249,27169.143845630922,0,81,27401.2048118099,4487020,28260.619696682243
3746,3760,27012.889705460726,0,81,27593.804386001437,4487020,28328.959601235823
3746,3760,27085.616210386266,0,81,27593.804386001437,4487020,28328.959601235823
3749,3760,27637.415594553262,0,81,27771.77357209153,4487020,28328.959601235823
3756,3760,27671.41511502957,0,81,28173.355206881453,4487020,28328.959601235823
3759,3760,27617.678079872516,0,81,28291.53851369242,4487020,28328.959601235823
4941,15931,27300.667069443156,0,81,27304.76028973903,18412020,28365.64430756277
3773,17038,24576.768957361215,0,81,25068.82388619654,29414020,28375.684137331707
5348,17038,24850.990211020653,0,81,25438.94968291306,29414020,28375.684137331707
4943,17038,24955.213619763745,0,81,25577.998813074086,29414020,28375.684137331707
3791,17038,25988.929484045737,0,81,25995.50666538836,29414020,28375.684137331707
3794,17038,25563.435258416215,0,81,26175.50666538836,29414020,28375.684137331707
15931,17038,25721.58361466477,0,81,26350.9824886612,29414020,28375.684137331707
3804,17038,26157.112349641215,0,81,26654.200149867538,29414020,28375.684137331707
3804,17038,26227.190117492577,0,81,26654.200149867538,29414020,28375.684137331707
18107,17038,26559.957191014,0,81,26824.974449070134,29414020,28375.684137331707
3808,17038,26706.608842396967,0,81,26927.50545357414,29414020,28375.684137331707
3809,17038,26538.86642391236,0,81,26992.129645834844,29414020,28375.684137331707
14102,3746,26421.964182657135,0,81,27313.52171071305,40973020,28378.5504170671
14102,3746,26532.797515819784,0,81,27313.52171071305,40973020,28378.5504170671
14102,3746,26560.53291466969,0,81,27313.52171071305,40973020,28378.5504170671
3726,3746,27266.01106249943,0,81,27446.465889778625,40973020,28378.5504170671
3726,3746,27274.5312303344,0,81,27446.465889778625,40973020,28378.5504170671
3728,3746,26830.94141208122,0,81,27491.84516762384,40973020,28378.5504170671
3733,3746,26819.162598346426,0,81,27717.366412984094,40973020,28378.5504170671
17475,3746,27126.036653154464,0,81,27815.666565365154,40973020,28378.5504170671
17475,3746,27155.17408322259,0,81,27815.666565365154,40973020,28378.5504170671
3737,3746,26891.874184217835,0,81,27866.795772378016,40973020,28378.5504170671
3739,3746,27286.218173313453,0,81,27953.241325589268,40973020,28378.5504170671
