pax,bin_30mins,boarding_stop,alighting_stop,direction,route_id
0.05899436502308139,19,3747,3765,East,81
0.05307932317358973,20,3747,3765,East,81
0.07891976117485286,21,3747,3765,East,81
0.06727889496316877,22,3747,3765,East,81
0.037223111082713076,23,3747,3765,East,81
0.0537569347952431,24,3747,3765,East,81
0.08891757799427243,25,3747,3765,East,81
0.07114495747217592,26,3747,3765,East,81
0.09910006228193746,27,3747,3765,East,81
0.060558765997847874,28,3747,3765,East,81
0.039630879821026095,29,3747,3765,East,81
0.07961173550894238,30,3747,3765,East,81
0.10336354617163422,31,3747,3765,East,81
0.10249332735272208,32,3747,3765,East,81
0.11883248907421488,33,3747,3765,East,81
0.04657404029017317,34,3747,3765,East,81
0.06839264971367966,35,3747,3765,East,81
0.05574298936555101,36,3747,3765,East,81
0.06185588865953432,37,3747,3765,East,81
0.03056029675605178,38,3747,3765,East,81
0.021496454781839747,39,3747,3765,East,81
0.04704581667012478,40,3747,3765,East,81
0.017905240583111947,41,3747,3765,East,81
0.006107886262894772,11,3748,3765,East,81
0.002230352930589494,12,3748,3765,East,81
0.05281885873515145,13,3748,3765,East,81
0.023215611017101546,14,3748,3765,East,81
0.029447076345421864,15,3748,3765,East,81
0.050891742829384266,16,3748,3765,East,81
0.10271924532765758,17,3748,3765,East,81
0.11923935591557204,18,3748,3765,East,81
0.08858682458359522,19,3748,3765,East,81
0.07116419280946275,20,3748,3765,East,81
0.11201425423063985,21,3748,3765,East,81
0.08246519289376604,22,3748,3765,East,81
0.11003720502397377,23,3748,3765,East,81
0.1004237162869336,24,3748,3765,East,81
0.18449112562743844,25,3748,3765,East,81
0.08837869034212299,26,3748,3765,East,81
0.14043099930023242,27,3748,3765,East,81
0.14087576864537424,28,3748,3765,East,81
0.12373776885937086,29,3748,3765,East,81
0.1363799477236074,30,3748,3765,East,81
0.11453194417119131,31,3748,3765,East,81
0.14572682863364178,32,3748,3765,East,81
0.14236785059095242,33,3748,3765,East,81
0.12280209030851054,34,3748,3765,East,81
0.13345926517030685,35,3748,3765,East,81
0.09654626623784382,36,3748,3765,East,81
0.11166745391424684,37,3748,3765,East,81
0.07477074079760312,38,3748,3765,East,81
0.08333365583129577,39,3748,3765,East,81
0.06978491570925782,40,3748,3765,East,81
0.02193315036256939,41,3748,3765,East,81
0.004654305363412797,42,3748,3765,East,81
0.0021623788340393033,11,3749,3765,East,81
0.009865346151789302,12,3749,3765,East,81
0.05811133912655922,13,3749,3765,East,81
0.03152628963453151,14,3749,3765,East,81
0.023030782253840094,15,3749,3765,East,81
0.047920446186618997,16,3749,3765,East,81
0.08164207206618114,17,3749,3765,East,81
0.10109775001314648,18,3749,3765,East,81
0.0724488925436964,19,3749,3765,East,81
0.048045842033634094,20,3749,3765,East,81
0.09137614967406539,21,3749,3765,East,81
0.08748189571694451,22,3749,3765,East,81
0.07087148948946416,23,3749,3765,East,81
0.07346838625615869,24,3749,3765,East,81
0.08931373786428572,25,3749,3765,East,81
0.10241304161106811,26,3749,3765,East,81
0.16605204170650648,27,3749,3765,East,81
0.193047071321621,28,3749,3765,East,81
0.0725586399366598,29,3749,3765,East,81
0.07524181722632389,30,3749,3765,East,81
0.17274651531060625,31,3749,3765,East,81
0.14046532824129068,32,3749,3765,East,81
0.11340924735659154,33,3749,3765,East,81
0.06673684894337843,34,3749,3765,East,81
0.10038905206513606,35,3749,3765,East,81
0.08541175256283108,36,3749,3765,East,81
0.10692367531176336,37,3749,3765,East,81
0.04265216847465615,38,3749,3765,East,81
0.05955074224987274,39,3749,3765,East,81
0.0578943568621205,40,3749,3765,East,81
0.005321843188798946,41,3749,3765,East,81
0.008027027441758221,42,3749,3765,East,81
0.0050340536118696575,11,3750,3765,East,81
0.0034262932557871163,12,3750,3765,East,81
0.03260935808750633,13,3750,3765,East,81
0.01502018366285226,14,3750,3765,East,81
0.015693831546687794,15,3750,3765,East,81
0.030101718327636504,16,3750,3765,East,81
0.044314787945189074,17,3750,3765,East,81
0.05490550813223924,18,3750,3765,East,81
0.07941954150833762,19,3750,3765,East,81
0.0309367839753231,20,3750,3765,East,81
0.04551170988011622,21,3750,3765,East,81
0.04983938655034275,22,3750,3765,East,81
0.041472843028684384,23,3750,3765,East,81
0.061816707995911296,24,3750,3765,East,81
0.06694563221078324,25,3750,3765,East,81
0.07093010087205365,26,3750,3765,East,81
0.06397208337830276,27,3750,3765,East,81
0.08069395632006626,28,3750,3765,East,81
0.05652245268993983,29,3750,3765,East,81
0.05722023150779313,30,3750,3765,East,81
0.21626569179192154,31,3750,3765,East,81
0.10966462119766171,32,3750,3765,East,81
0.08325474535697755,33,3750,3765,East,81
0.06618229438678673,34,3750,3765,East,81
0.07694810595589854,35,3750,3765,East,81
0.06785137064178903,36,3750,3765,East,81
0.08140642853020384,37,3750,3765,East,81
0.032697503032405574,38,3750,3765,East,81
0.03114665662354197,39,3750,3765,East,81
0.02728821635796365,40,3750,3765,East,81
0.002231243438781475,41,3750,3765,East,81
0.006647714092312883,42,3750,3765,East,81
0.003551200177279663,11,3752,3765,East,81
0.02446304153215888,13,3752,3765,East,81
0.02235763181138789,14,3752,3765,East,81
0.016012558967162954,15,3752,3765,East,81
0.04341446634848988,16,3752,3765,East,81
0.07278972106156505,17,3752,3765,East,81
0.05003302959413474,18,3752,3765,East,81
0.06723396985688664,19,3752,3765,East,81
0.049002621174326653,20,3752,3765,East,81
0.07830634951917417,21,3752,3765,East,81
0.050839716936565214,22,3752,3765,East,81
0.05523760025653563,23,3752,3765,East,81
0.06776301612832236,24,3752,3765,East,81
0.0709829958972631,25,3752,3765,East,81
0.04564467957754302,26,3752,3765,East,81
0.11717149314618457,27,3752,3765,East,81
0.10882028657359644,28,3752,3765,East,81
0.07569930634678246,29,3752,3765,East,81
0.05850606181832137,30,3752,3765,East,81
0.18511916018554983,31,3752,3765,East,81
0.11506244317143834,32,3752,3765,East,81
0.11185204875310036,33,3752,3765,East,81
0.04424420441900785,34,3752,3765,East,81
0.09510510658265413,35,3752,3765,East,81
0.06523675269019602,36,3752,3765,East,81
0.035672058041353386,37,3752,3765,East,81
0.017820138467485896,38,3752,3765,East,81
0.016056138423392843,39,3752,3765,East,81
0.049411816944834056,40,3752,3765,East,81
0.0026843334679377564,41,3752,3765,East,81
0.008325786904429327,42,3752,3765,East,81
0.0007760186895217448,11,3753,3765,East,81
0.003812554463644512,12,3753,3765,East,81
0.027095552263770965,13,3753,3765,East,81
0.020033589448298354,14,3753,3765,East,81
0.012032698913821827,15,3753,3765,East,81
0.03938204204422326,16,3753,3765,East,81
0.04289289742273665,17,3753,3765,East,81
0.032129216721617,18,3753,3765,East,81
0.0493771904164663,19,3753,3765,East,81
0.026634705420665025,20,3753,3765,East,81
0.03948638212088148,21,3753,3765,East,81
0.080683871374133,22,3753,3765,East,81
0.04265104774959555,23,3753,3765,East,81
0.04930583952899905,24,3753,3765,East,81
0.12369613605326404,25,3753,3765,East,81
0.06894675777591294,26,3753,3765,East,81
0.07688139146660557,27,3753,3765,East,81
0.08025541365463801,28,3753,3765,East,81
0.055321104780323975,29,3753,3765,East,81
0.07894734811812766,30,3753,3765,East,81
0.14369799439766187,31,3753,3765,East,81
0.09648439963539837,32,3753,3765,East,81
0.07883930004723781,33,3753,3765,East,81
0.04004059124191818,34,3753,3765,East,81
0.07010556459522022,35,3753,3765,East,81
0.08312191655422317,36,3753,3765,East,81
0.055960916472843944,37,3753,3765,East,81
0.030572665417064413,38,3753,3765,East,81
0.01694433919208499,39,3753,3765,East,81
0.018417625623323386,40,3753,3765,East,81
0.005563687024648869,41,3753,3765,East,81
0.0018714731291101044,42,3753,3765,East,81
0.0005151322351851841,11,3755,3765,East,81
0.001151847743629,12,3755,3765,East,81
0.04122991032249554,13,3755,3765,East,81
0.008086123034478645,14,3755,3765,East,81
0.003947145795074644,15,3755,3765,East,81
0.006244204946765158,16,3755,3765,East,81
0.011155635004092038,17,3755,3765,East,81
0.015983029529298903,18,3755,3765,East,81
0.04895482983773994,19,3755,3765,East,81
0.04608019792537349,20,3755,3765,East,81
0.06358990954844154,21,3755,3765,East,81
0.11694426286093908,22,3755,3765,East,81
0.038127909587150476,23,3755,3765,East,81
0.053456724795265205,24,3755,3765,East,81
0.06048534508394294,25,3755,3765,East,81
0.027334353588207617,26,3755,3765,East,81
0.07377261671375748,27,3755,3765,East,81
0.03631708408440877,28,3755,3765,East,81
0.03159986924918514,29,3755,3765,East,81
0.033895520836743576,30,3755,3765,East,81
0.06414462912667018,31,3755,3765,East,81
0.07117858946224136,32,3755,3765,East,81
0.05308095948176189,33,3755,3765,East,81
0.028109427661118933,34,3755,3765,East,81
0.05262293051319953,35,3755,3765,East,81
0.05192353242165828,36,3755,3765,East,81
0.06609132313954161,37,3755,3765,East,81
0.012715800205089403,38,3755,3765,East,81
0.008670148569126663,40,3755,3765,East,81
0.007418956826851101,41,3755,3765,East,81
0.0036725115122369528,11,3756,3765,East,81
0.022235839691195594,12,3756,3765,East,81
0.0796485537806843,13,3756,3765,East,81
0.022202390803906912,14,3756,3765,East,81
0.0412420491675607,15,3756,3765,East,81
0.1252617733482312,16,3756,3765,East,81
0.18258775671030672,17,3756,3765,East,81
0.1255323790589577,18,3756,3765,East,81
0.23870930021794756,19,3756,3765,East,81
0.11849658284532157,20,3756,3765,East,81
0.1517189558936513,21,3756,3765,East,81
0.3387377314237415,22,3756,3765,East,81
0.1147176095475862,23,3756,3765,East,81
0.1751260825918716,24,3756,3765,East,81
0.24058965212667383,25,3756,3765,East,81
0.14481424808610882,26,3756,3765,East,81
0.21146335759424062,27,3756,3765,East,81
0.23239784427386023,28,3756,3765,East,81
0.1565133161649981,29,3756,3765,East,81
0.11193951584778492,30,3756,3765,East,81
0.27435588520742926,31,3756,3765,East,81
0.29684784755774823,32,3756,3765,East,81
0.24386045446422958,33,3756,3765,East,81
0.16708028762418967,34,3756,3765,East,81
0.22769760654153012,35,3756,3765,East,81
0.1598696384288479,36,3756,3765,East,81
0.16993673736039402,37,3756,3765,East,81
0.08980639621394113,38,3756,3765,East,81
0.11074672439811506,39,3756,3765,East,81
0.07916701697530926,40,3756,3765,East,81
0.014075748845732738,41,3756,3765,East,81
0.07676608800009244,42,3756,3765,East,81
0.002818866444495327,11,3757,3765,East,81
0.002297212054500292,12,3757,3765,East,81
0.01112222392831344,13,3757,3765,East,81
0.010254004963603106,14,3757,3765,East,81
0.009841902141687526,15,3757,3765,East,81
0.03656586916087651,16,3757,3765,East,81
0.04676609332178523,17,3757,3765,East,81
0.034770258903419865,18,3757,3765,East,81
0.0934435888030901,19,3757,3765,East,81
0.03074964993872907,20,3757,3765,East,81
0.0679402622118994,21,3757,3765,East,81
0.0920599867108271,22,3757,3765,East,81
0.05570645573994894,23,3757,3765,East,81
0.040038219135414346,24,3757,3765,East,81
0.09229204288552356,25,3757,3765,East,81
0.06894241549429879,26,3757,3765,East,81
0.13693333353807452,27,3757,3765,East,81
0.13066890482466068,28,3757,3765,East,81
0.12151494263272886,29,3757,3765,East,81
0.07757676978473421,30,3757,3765,East,81
0.16254766300214535,31,3757,3765,East,81
0.14601134394879497,32,3757,3765,East,81
0.0983391286129563,33,3757,3765,East,81
0.047041689322743815,34,3757,3765,East,81
0.0937973286097401,35,3757,3765,East,81
0.09649756379495605,36,3757,3765,East,81
0.10501756555506346,37,3757,3765,East,81
0.05013040517442594,38,3757,3765,East,81
0.05303557203988866,39,3757,3765,East,81
0.0725611472427178,40,3757,3765,East,81
0.015198758485879947,41,3757,3765,East,81
0.04361034563428162,42,3757,3765,East,81
0.0012671700693960306,11,17249,3765,East,81
0.0027256544518784137,12,17249,3765,East,81
0.01712938852871079,13,17249,3765,East,81
0.01644099893962186,14,17249,3765,East,81
0.00935910505673634,15,17249,3765,East,81
0.010393804443852269,16,17249,3765,East,81
0.025423923933091487,17,17249,3765,East,81
0.03409586622210544,18,17249,3765,East,81
0.12553371485954506,19,17249,3765,East,81
0.11521173151374843,20,17249,3765,East,81
0.12543401159626646,21,17249,3765,East,81
0.17460695960740277,22,17249,3765,East,81
0.1624021612415979,23,17249,3765,East,81
0.07678368983432125,24,17249,3765,East,81
0.14278698675082824,25,17249,3765,East,81
0.15164899403078438,26,17249,3765,East,81
0.16603967756735352,27,17249,3765,East,81
0.19379993214752309,28,17249,3765,East,81
0.058808974973644935,29,17249,3765,East,81
0.0978031942732228,30,17249,3765,East,81
0.23297189913369867,31,17249,3765,East,81
0.12126173498050284,32,17249,3765,East,81
0.0925715921986213,33,17249,3765,East,81
0.05430000854239959,34,17249,3765,East,81
0.07937218874698444,35,17249,3765,East,81
0.032053024432606686,36,17249,3765,East,81
0.05411133368634994,37,17249,3765,East,81
0.026626550569859776,38,17249,3765,East,81
0.05061356732576674,39,17249,3765,East,81
0.024509527006928235,40,17249,3765,East,81
0.005430500857967062,41,17249,3765,East,81
0.0010946519182594456,11,3759,3765,East,81
0.0009459972628038584,12,3759,3765,East,81
0.005519505923805276,13,3759,3765,East,81
0.0050557803447798585,14,3759,3765,East,81
0.014122603765831796,15,3759,3765,East,81
0.00940493920694987,16,3759,3765,East,81
0.013823370998690401,17,3759,3765,East,81
0.013985213930517333,18,3759,3765,East,81
0.005545951541038489,19,3759,3765,East,81
0.01839340259323457,20,3759,3765,East,81
0.019744249550818875,21,3759,3765,East,81
0.04118751752501092,22,3759,3765,East,81
0.012759987128478348,23,3759,3765,East,81
0.03818718752904143,24,3759,3765,East,81
0.03544585538705472,25,3759,3765,East,81
0.01564789560348101,26,3759,3765,East,81
0.03977087985552649,27,3759,3765,East,81
0.058629001297498186,28,3759,3765,East,81
0.03922951552607933,29,3759,3765,East,81
0.03857517500672786,30,3759,3765,East,81
0.06807623545041383,31,3759,3765,East,81
0.06043477392831678,32,3759,3765,East,81
0.028662460076594322,33,3759,3765,East,81
0.035890724951287624,34,3759,3765,East,81
0.07499241371522922,35,3759,3765,East,81
0.05386674276940034,36,3759,3765,East,81
0.02960854723295162,37,3759,3765,East,81
0.03693676101663899,38,3759,3765,East,81
0.015287565433810579,39,3759,3765,East,81
0.0504856097641098,40,3759,3765,East,81
0.004006190327140283,41,3759,3765,East,81
0.0181249966954587,42,3759,3765,East,81
0.002020190483105728,11,3760,3765,East,81
0.005968633185727902,12,3760,3765,East,81
0.027933930813716767,13,3760,3765,East,81
0.002813987839900626,14,3760,3765,East,81
0.03431364204779547,15,3760,3765,East,81
0.058252906369057784,16,3760,3765,East,81
0.05217403320311999,17,3760,3765,East,81
0.04779627567585092,18,3760,3765,East,81
0.10984954354045205,19,3760,3765,East,81
0.08011992227251234,20,3760,3765,East,81
0.12416785703081373,21,3760,3765,East,81
0.1946637353122853,22,3760,3765,East,81
0.0988158481935981,23,3760,3765,East,81
0.14491026641388924,24,3760,3765,East,81
0.18039886492778204,25,3760,3765,East,81
0.17563049522718804,26,3760,3765,East,81
0.2159753051913578,27,3760,3765,East,81
0.1510261739126836,28,3760,3765,East,81
0.1865350638486775,29,3760,3765,East,81
0.15501020581773886,30,3760,3765,East,81
0.37615106294020334,31,3760,3765,East,81
0.31502790068936865,32,3760,3765,East,81
0.22124947989894803,33,3760,3765,East,81
0.13988298648632722,34,3760,3765,East,81
0.21838454959713757,35,3760,3765,East,81
0.15371872408078022,36,3760,3765,East,81
0.13270322752830843,37,3760,3765,East,81
0.05929478636769064,38,3760,3765,East,81
0.09524394808895327,39,3760,3765,East,81
0.09333140445139305,40,3760,3765,East,81
0.0032214406206293377,41,3760,3765,East,81
0.06996696995197905,42,3760,3765,East,81
0.002791586638618402,11,3764,3765,East,81
0.014588870651331772,12,3764,3765,East,81
0.023763815499308606,13,3764,3765,East,81
0.025334665461424502,14,3764,3765,East,81
0.051252346565214366,15,3764,3765,East,81
0.061036585722144744,16,3764,3765,East,81
0.03812104794826046,17,3764,3765,East,81
0.01926484304620524,18,3764,3765,East,81
0.06813968498449421,19,3764,3765,East,81
0.023726153015475305,20,3764,3765,East,81
0.024555994485621926,21,3764,3765,East,81
0.07407438740053554,22,3764,3765,East,81
0.04600426273705296,23,3764,3765,East,81
0.05930052403095965,24,3764,3765,East,81
0.05768766048147112,25,3764,3765,East,81
0.051138574736714584,26,3764,3765,East,81
0.08195405484131325,27,3764,3765,East,81
0.06481952618588485,28,3764,3765,East,81
0.029161213058933794,29,3764,3765,East,81
0.032049557387945106,30,3764,3765,East,81
0.11017383930531746,31,3764,3765,East,81
0.06852352503159911,32,3764,3765,East,81
0.03631795258782458,33,3764,3765,East,81
0.0748832831829593,34,3764,3765,East,81
0.024190021531049447,35,3764,3765,East,81
0.03400415820804067,36,3764,3765,East,81
0.06275628156567353,37,3764,3765,East,81
0.0295525354809978,38,3764,3765,East,81
0.03230093755347388,39,3764,3765,East,81
0.02783348067880118,40,3764,3765,East,81
0.0026560396478014408,41,3764,3765,East,81
0.058159059651601876,42,3764,3765,East,81
0.0011430003175650098,12,3730,3765,East,81
0.006261619570188659,13,3730,3765,East,81
0.0020476236015183652,14,3730,3765,East,81
0.008293510609301025,15,3730,3765,East,81
0.012971514990436398,16,3730,3765,East,81
0.00958581113966551,17,3730,3765,East,81
0.010634750127536733,18,3730,3765,East,81
0.0055511070156584975,19,3730,3765,East,81
0.024846671298557034,20,3730,3765,East,81
0.014793981242728528,21,3730,3765,East,81
0.0074858686545286515,22,3730,3765,East,81
0.004984383304707081,23,3730,3765,East,81
0.015478842454524947,24,3730,3765,East,81
0.027084995031675697,25,3730,3765,East,81
0.021542570543133462,26,3730,3765,East,81
0.016553178052059612,27,3730,3765,East,81
0.010808962999244718,28,3730,3765,East,81
0.005170140450257002,29,3730,3765,East,81
0.011877265549903471,30,3730,3765,East,81
0.007683984050085642,31,3730,3765,East,81
0.03295225628662234,32,3730,3765,East,81
0.01068112116675056,33,3730,3765,East,81
0.01924341517372237,34,3730,3765,East,81
0.012897821779047589,35,3730,3765,East,81
0.01496353549167623,36,3730,3765,East,81
0.017658338347860573,37,3730,3765,East,81
0.005724916201349344,38,3730,3765,East,81
0.005480518988526809,39,3730,3765,East,81
0.0023559511509336096,40,3730,3765,East,81
0.003219416170212676,12,3731,3765,East,81
0.01663664528609936,13,3731,3765,East,81
0.0014551143987767984,14,3731,3765,East,81
0.0016920050962303016,15,3731,3765,East,81
0.006309715894124872,16,3731,3765,East,81
0.015645368238384937,17,3731,3765,East,81
0.0031732435033269253,18,3731,3765,East,81
0.0017419745413141518,20,3731,3765,East,81
0.0025247652100689084,22,3731,3765,East,81
0.0037015081521129907,23,3731,3765,East,81
0.005285387884546455,24,3731,3765,East,81
0.0027087824067882228,25,3731,3765,East,81
0.010717037473143539,27,3731,3765,East,81
0.010683240594916078,28,3731,3765,East,81
0.012007932890784188,29,3731,3765,East,81
0.001915692529958146,30,3731,3765,East,81
0.004034995126366941,31,3731,3765,East,81
0.0170263152505627,32,3731,3765,East,81
0.008134974986357815,33,3731,3765,East,81
0.00951933792508086,34,3731,3765,East,81
0.005302245236905861,35,3731,3765,East,81
0.014519583847008903,36,3731,3765,East,81
0.002809706853919548,37,3731,3765,East,81
0.0020421158740375777,38,3731,3765,East,81
0.004915923990516613,39,3731,3765,East,81
0.008585333868781735,12,17251,3765,East,81
0.049672232150362365,13,17251,3765,East,81
0.015202095664634608,14,17251,3765,East,81
0.020324411812404974,15,17251,3765,East,81
0.06494244052378738,16,17251,3765,East,81
0.07236879296367957,17,17251,3765,East,81
0.05653985143712683,18,17251,3765,East,81
0.11915501050390791,19,17251,3765,East,81
0.05593096045919835,20,17251,3765,East,81
0.06708054212177866,21,17251,3765,East,81
0.1419462220019127,22,17251,3765,East,81
0.06825851514124771,23,17251,3765,East,81
0.07778593679646416,24,17251,3765,East,81
0.07657712862785203,25,17251,3765,East,81
0.056325378652654426,26,17251,3765,East,81
0.12863787254921327,27,17251,3765,East,81
0.0904814263476137,28,17251,3765,East,81
0.07342473293135576,29,17251,3765,East,81
0.07513372117365555,30,17251,3765,East,81
0.25431406212239765,31,17251,3765,East,81
0.10091359225300894,32,17251,3765,East,81
0.09360231152376772,33,17251,3765,East,81
0.05723042414599112,34,17251,3765,East,81
0.07921800123720603,35,17251,3765,East,81
0.07173845130102989,36,17251,3765,East,81
0.06382215061474775,37,17251,3765,East,81
0.03911996431002409,38,17251,3765,East,81
0.026853946329921483,39,17251,3765,East,81
0.02205394953082524,40,17251,3765,East,81
0.006955995841685264,41,17251,3765,East,81
0.006111718958582683,42,17251,3765,East,81
0.008374121954078991,12,3762,3765,East,81
0.07290744863519447,13,3762,3765,East,81
0.022326646841774836,14,3762,3765,East,81
0.05773945759728081,15,3762,3765,East,81
0.05218590029188381,16,3762,3765,East,81
0.11619161637196308,17,3762,3765,East,81
0.11078058438438192,18,3762,3765,East,81
0.1486386472881354,19,3762,3765,East,81
0.09505916192876253,20,3762,3765,East,81
0.16693266557082082,21,3762,3765,East,81
0.20340300987800106,22,3762,3765,East,81
0.08792973613824963,23,3762,3765,East,81
0.14124437295118442,24,3762,3765,East,81
0.17265070366586038,25,3762,3765,East,81
0.15607045885036283,26,3762,3765,East,81
0.23949474895583803,27,3762,3765,East,81
0.172856825376888,28,3762,3765,East,81
0.2697357809534258,29,3762,3765,East,81
0.1735905190014033,30,3762,3765,East,81
0.3411495487069262,31,3762,3765,East,81
0.28704117155059644,32,3762,3765,East,81
0.25755299852222174,33,3762,3765,East,81
0.20459019479840773,34,3762,3765,East,81
0.21432435852768558,35,3762,3765,East,81
0.2075704031691176,36,3762,3765,East,81
0.18474693071453946,37,3762,3765,East,81
0.10426631481963901,38,3762,3765,East,81
0.09212831722688232,39,3762,3765,East,81
0.1170290665904779,40,3762,3765,East,81
0.013443151232739757,41,3762,3765,East,81
0.061933631956177466,42,3762,3765,East,81
0.00027932219447979065,14,3729,3765,East,81
0.00435562544381571,15,3729,3765,East,81
0.004662392273589115,16,3729,3765,East,81
0.00401959328600055,19,3729,3765,East,81
0.0033030846137531867,20,3729,3765,East,81
0.0020896360627368805,22,3729,3765,East,81
0.0063772487435075735,26,3729,3765,East,81
0.015407196885118856,27,3729,3765,East,81
0.0026958139897437254,28,3729,3765,East,81
0.006965297618623382,29,3729,3765,East,81
0.0018711223316417247,30,3729,3765,East,81
0.005151198435639085,31,3729,3765,East,81
0.0013595980623611838,34,3729,3765,East,81
0.0024440007667375706,35,3729,3765,East,81
0.00528460197827326,36,3729,3765,East,81
0.005130604067452719,38,3729,3765,East,81
0.0049865153984173525,15,17606,3765,East,81
0.009817757200444392,17,17606,3765,East,81
0.00642515981223089,18,17606,3765,East,81
0.012327355552477253,19,17606,3765,East,81
0.0036013921002604355,20,17606,3765,East,81
0.00809761835174396,22,17606,3765,East,81
0.003644880072904565,23,17606,3765,East,81
0.01936683480028497,25,17606,3765,East,81
0.004381548472439799,26,17606,3765,East,81
0.012287633920936297,28,17606,3765,East,81
0.054116087620123085,29,17606,3765,East,81
0.011519976037748555,30,17606,3765,East,81
0.023642555184337232,31,17606,3765,East,81
0.014776989030643766,33,17606,3765,East,81
0.0137597080693138,35,17606,3765,East,81
0.010931093048007275,39,17606,3765,East,81
0.002979737425474361,41,17606,3765,East,81
0.034686393022619666,11,14102,4908,East,81
0.18408148937788077,12,14102,4908,East,81
0.12112767561372606,13,14102,4908,East,81
0.14955034053193925,14,14102,4908,East,81
0.13920344015656594,15,14102,4908,East,81
0.09646754581023291,16,14102,4908,East,81
0.15655898387766023,17,14102,4908,East,81
0.166707706615121,18,14102,4908,East,81
0.164007443778161,19,14102,4908,East,81
0.04815627766797373,20,14102,4908,East,81
0.2207638575468368,21,14102,4908,East,81
0.09604265289017878,22,14102,4908,East,81
0.1921322834472139,23,14102,4908,East,81
0.2836936507096813,24,14102,4908,East,81
0.2307076292447006,25,14102,4908,East,81
0.22202639141122033,26,14102,4908,East,81
0.19858604011249023,27,14102,4908,East,81
0.2640989908517866,28,14102,4908,East,81
0.3078130333337587,29,14102,4908,East,81
0.32591714887659184,30,14102,4908,East,81
0.08023524345626108,31,14102,4908,East,81
0.15026773565050824,32,14102,4908,East,81
0.11505544747134007,33,14102,4908,East,81
0.14893334689963186,34,14102,4908,East,81
0.11082851080265821,35,14102,4908,East,81
0.25607206704867447,36,14102,4908,East,81
0.14655663342700048,37,14102,4908,East,81
0.4460868481532805,38,14102,4908,East,81
0.2051498652476538,39,14102,4908,East,81
0.08479856214506536,40,14102,4908,East,81
0.08904932578118897,41,14102,4908,East,81
0.00012372939685463438,42,14102,4908,East,81
0.001859853488863114,11,3725,4908,East,81
0.007531314794742031,12,3725,4908,East,81
0.01830830465967487,13,3725,4908,East,81
0.01553002524501556,14,3725,4908,East,81
0.01025107823521991,15,3725,4908,East,81
0.00912460067803834,16,3725,4908,East,81
0.03289209584861806,17,3725,4908,East,81
0.01407426798327335,18,3725,4908,East,81
0.00909070036003672,19,3725,4908,East,81
0.020808352599792652,20,3725,4908,East,81
0.017340270436178737,21,3725,4908,East,81
0.007206219466488624,22,3725,4908,East,81
0.012118026567082973,23,3725,4908,East,81
0.01163066719252406,24,3725,4908,East,81
0.033696749896670486,25,3725,4908,East,81
0.006999983405375906,26,3725,4908,East,81
0.0079032383702454,27,3725,4908,East,81
0.019380574779274466,28,3725,4908,East,81
0.024366507257632404,29,3725,4908,East,81
0.03700471786850918,30,3725,4908,East,81
0.0032063279839517353,31,3725,4908,East,81
0.12957244152872738,32,3725,4908,East,81
0.09974707376709742,33,3725,4908,East,81
0.01134245794770319,34,3725,4908,East,81
0.006843771363829218,35,3725,4908,East,81
0.007455153195867659,36,3725,4908,East,81
0.0019919083902706267,37,3725,4908,East,81
0.007722913391308877,38,3725,4908,East,81
0.01395707330319761,39,3725,4908,East,81
0.004940820766077107,41,3725,4908,East,81
0.008236531668888391,11,3726,4908,East,81
0.015620966731529374,12,3726,4908,East,81
0.022337638969323805,13,3726,4908,East,81
0.059323660329465455,14,3726,4908,East,81
0.05665043336117058,15,3726,4908,East,81
0.04189130455218547,16,3726,4908,East,81
0.0521730032361823,17,3726,4908,East,81
0.06835917992645112,18,3726,4908,East,81
0.05022598668692479,19,3726,4908,East,81
0.1854699794036813,20,3726,4908,East,81
0.2194152614395631,21,3726,4908,East,81
0.030795357512365028,22,3726,4908,East,81
0.09829554446147232,23,3726,4908,East,81
0.05380832329013828,24,3726,4908,East,81
0.058176464262551596,25,3726,4908,East,81
0.07408052504454915,26,3726,4908,East,81
0.0694726239903064,27,3726,4908,East,81
0.132310473142475,28,3726,4908,East,81
0.17246259040434628,29,3726,4908,East,81
0.18346938590691025,30,3726,4908,East,81
0.037936090584056725,31,3726,4908,East,81
0.08281526672454136,32,3726,4908,East,81
0.09065744509507388,33,3726,4908,East,81
0.12519247563118294,34,3726,4908,East,81
0.030582671872065176,35,3726,4908,East,81
0.0845052207285374,36,3726,4908,East,81
0.013774914621356648,37,3726,4908,East,81
0.027707700872815075,38,3726,4908,East,81
0.041410236075616745,39,3726,4908,East,81
0.009131969033370671,40,3726,4908,East,81
0.029423177012843724,41,3726,4908,East,81
4.930447666973083e-05,42,3726,4908,East,81
0.004963937648348952,11,3733,4908,East,81
0.03297063873416213,12,3733,4908,East,81
0.01756002845377999,13,3733,4908,East,81
0.016112209404700147,14,3733,4908,East,81
0.01895664220583178,15,3733,4908,East,81
0.006387182059428005,16,3733,4908,East,81
0.019652114371426724,17,3733,4908,East,81
0.016780545372965153,18,3733,4908,East,81
0.02332284341853854,19,3733,4908,East,81
0.028149134048710875,20,3733,4908,East,81
0.04518632889766099,21,3733,4908,East,81
0.010729499261417544,22,3733,4908,East,81
0.04599218280574819,23,3733,4908,East,81
0.0265956554389717,24,3733,4908,East,81
0.022482459455334322,25,3733,4908,East,81
0.0435047252939218,26,3733,4908,East,81
0.05089781935326683,27,3733,4908,East,81
