version,tripno,blockno,patternid,route,veh_type,direction,timepointid,runid,schd_time,monday,tuesday,wednesday,thursday,friday,saturday,sunday
651,47627010,3884,16551,81,STANDARD,4.0,LawPul,F515,59670,0,0,0,0,0,0,1
651,47627010,3884,16551,81,STANDARD,4.0,LawCic,F515,59970,0,0,0,0,0,0,1
651,47627010,3884,16551,81,STANDARD,4.0,JpkBlu,F515,60150,0,0,0,0,0,0,1
651,42161070,525,16551,81,STANDARD,4.0,WilMd,F407,57660,0,0,0,0,0,1,0
651,42161070,525,16551,81,STANDARD,4.0,WilBwy,F407,58080,0,0,0,0,0,1,0
651,42161070,525,16551,81,STANDARD,4.0,LawWes,F407,58890,0,0,0,0,0,1,0
651,42161070,525,16551,81,STANDARD,4.0,LawKim,F407,59550,0,0,0,0,0,1,0
651,42161070,525,16551,81,STANDARD,4.0,LawPul,F407,60030,0,0,0,0,0,1,0
651,42161070,525,16551,81,STANDARD,4.0,LawCic,F407,60390,0,0,0,0,0,1,0
651,42161070,525,16551,81,STANDARD,4.0,JpkBlu,F407,60630,0,0,0,0,0,1,0
651,19908020,2767,16551,81,STANDARD,4.0,WilMd,F125,57720,1,1,1,1,1,0,0
651,19908020,2767,16551,81,STANDARD,4.0,WilBwy,F125,58230,1,1,1,1,1,0,0
651,19908020,2767,16551,81,STANDARD,4.0,LawWes,F125,59100,1,1,1,1,1,0,0
651,19908020,2767,16551,81,STANDARD,4.0,LawKim,F125,59730,1,1,1,1,1,0,0
651,19908020,2767,16551,81,STANDARD,4.0,LawPul,F125,60150,1,1,1,1,1,0,0
651,19908020,2767,16551,81,STANDARD,4.0,LawCic,F125,60570,1,1,1,1,1,0,0
651,19908020,2767,16551,81,STANDARD,4.0,JpkBlu,F125,60870,1,1,1,1,1,0,0
651,35852070,562,16550,81,STANDARD,3.0,JpkBlu,F121,57750,0,0,0,0,0,1,0
651,35852070,562,16550,81,STANDARD,3.0,LawCic,F121,58050,0,0,0,0,0,1,0
651,35852070,562,16550,81,STANDARD,3.0,LawPul,F121,58530,0,0,0,0,0,1,0
651,35852070,562,16550,81,STANDARD,3.0,LawKim,F121,59010,0,0,0,0,0,1,0
651,35852070,562,16550,81,STANDARD,3.0,LawWes,F121,59550,0,0,0,0,0,1,0
651,35852070,562,16550,81,STANDARD,3.0,WilBwy,F121,60270,0,0,0,0,0,1,0
651,35852070,562,16550,81,STANDARD,3.0,WilMd,F121,60720,0,0,0,0,0,1,0
651,17297020,2765,16550,81,STANDARD,3.0,JpkBlu,F118,58050,1,1,1,1,1,0,0
651,17297020,2765,16550,81,STANDARD,3.0,LawCic,F118,58350,1,1,1,1,1,0,0
651,17297020,2765,16550,81,STANDARD,3.0,LawPul,F118,58860,1,1,1,1,1,0,0
651,17297020,2765,16550,81,STANDARD,3.0,LawKim,F118,59310,1,1,1,1,1,0,0
651,17297020,2765,16550,81,STANDARD,3.0,LawWes,F118,59970,1,1,1,1,1,0,0
651,17297020,2765,16550,81,STANDARD,3.0,WilBwy,F118,60780,1,1,1,1,1,0,0
651,17297020,2765,16550,81,STANDARD,3.0,WilMd,F118,61230,1,1,1,1,1,0,0
651,5614070,590,16551,81,STANDARD,4.0,WilMd,F107,58260,0,0,0,0,0,1,0
651,5614070,590,16551,81,STANDARD,4.0,WilBwy,F107,58680,0,0,0,0,0,1,0
651,5614070,590,16551,81,STANDARD,4.0,LawWes,F107,59490,0,0,0,0,0,1,0
651,5614070,590,16551,81,STANDARD,4.0,LawKim,F107,60150,0,0,0,0,0,1,0
651,5614070,590,16551,81,STANDARD,4.0,LawPul,F107,60630,0,0,0,0,0,1,0
651,5614070,590,16551,81,STANDARD,4.0,LawCic,F107,60990,0,0,0,0,0,1,0
651,5614070,590,16551,81,STANDARD,4.0,JpkBlu,F107,61230,0,0,0,0,0,1,0
651,33690010,3895,16550,81,STANDARD,3.0,JpkBlu,F108,58260,0,0,0,0,0,0,1
651,33690010,3895,16550,81,STANDARD,3.0,LawCic,F108,58500,0,0,0,0,0,0,1
651,33690010,3895,16550,81,STANDARD,3.0,LawPul,F108,58920,0,0,0,0,0,0,1
651,33690010,3895,16550,81,STANDARD,3.0,LawKim,F108,59280,0,0,0,0,0,0,1
651,33690010,3895,16550,81,STANDARD,3.0,LawWes,F108,59820,0,0,0,0,0,0,1
651,33690010,3895,16550,81,STANDARD,3.0,WilBwy,F108,60480,0,0,0,0,0,0,1
651,33690010,3895,16550,81,STANDARD,3.0,WilMd,F108,60900,0,0,0,0,0,0,1
651,31049020,2685,16551,81,STANDARD,4.0,WilMd,F177,58260,1,1,1,1,1,0,0
651,31049020,2685,16551,81,STANDARD,4.0,WilBwy,F177,58770,1,1,1,1,1,0,0
651,31049020,2685,16551,81,STANDARD,4.0,LawWes,F177,59640,1,1,1,1,1,0,0
651,31049020,2685,16551,81,STANDARD,4.0,LawKim,F177,60270,1,1,1,1,1,0,0
651,31049020,2685,16551,81,STANDARD,4.0,LawPul,F177,60690,1,1,1,1,1,0,0
651,31049020,2685,16551,81,STANDARD,4.0,LawCic,F177,61110,1,1,1,1,1,0,0
651,31049020,2685,16551,81,STANDARD,4.0,JpkBlu,F177,61410,1,1,1,1,1,0,0
651,34467010,3894,16551,81,STANDARD,4.0,WilMd,F105,58320,0,0,0,0,0,0,1
651,34467010,3894,16551,81,STANDARD,4.0,WilBwy,F105,58770,0,0,0,0,0,0,1
651,34467010,3894,16551,81,STANDARD,4.0,LawWes,F105,59430,0,0,0,0,0,0,1
651,34467010,3894,16551,81,STANDARD,4.0,LawKim,F105,59970,0,0,0,0,0,0,1
651,34467010,3894,16551,81,STANDARD,4.0,LawPul,F105,60390,0,0,0,0,0,0,1
651,34467010,3894,16551,81,STANDARD,4.0,LawCic,F105,60690,0,0,0,0,0,0,1
651,34467010,3894,16551,81,STANDARD,4.0,JpkBlu,F105,60870,0,0,0,0,0,0,1
651,13539070,593,16550,81,STANDARD,3.0,JpkBlu,F113,58410,0,0,0,0,0,1,0
651,13539070,593,16550,81,STANDARD,3.0,LawCic,F113,58710,0,0,0,0,0,1,0
651,13539070,593,16550,81,STANDARD,3.0,LawPul,F113,59190,0,0,0,0,0,1,0
651,13539070,593,16550,81,STANDARD,3.0,LawKim,F113,59670,0,0,0,0,0,1,0
651,13539070,593,16550,81,STANDARD,3.0,LawWes,F113,60210,0,0,0,0,0,1,0
651,13539070,593,16550,81,STANDARD,3.0,WilBwy,F113,60930,0,0,0,0,0,1,0
651,13539070,593,16550,81,STANDARD,3.0,WilMd,F113,61380,0,0,0,0,0,1,0
651,34199020,2735,16550,81,STANDARD,3.0,JpkBlu,F123,58620,1,1,1,1,1,0,0
651,34199020,2735,16550,81,STANDARD,3.0,LawCic,F123,58920,1,1,1,1,1,0,0
651,34199020,2735,16550,81,STANDARD,3.0,LawPul,F123,59430,1,1,1,1,1,0,0
651,34199020,2735,16550,81,STANDARD,3.0,LawKim,F123,59880,1,1,1,1,1,0,0
651,34199020,2735,16550,81,STANDARD,3.0,LawWes,F123,60540,1,1,1,1,1,0,0
651,34199020,2735,16550,81,STANDARD,3.0,WilBwy,F123,61350,1,1,1,1,1,0,0
651,34199020,2735,16550,81,STANDARD,3.0,WilMd,F123,61800,1,1,1,1,1,0,0
651,15306020,2732,16551,81,STANDARD,4.0,WilMd,F115,58800,1,1,1,1,1,0,0
651,15306020,2732,16551,81,STANDARD,4.0,WilBwy,F115,59310,1,1,1,1,1,0,0
651,15306020,2732,16551,81,STANDARD,4.0,LawWes,F115,60180,1,1,1,1,1,0,0
651,15306020,2732,16551,81,STANDARD,4.0,LawKim,F115,60810,1,1,1,1,1,0,0
651,15306020,2732,16551,81,STANDARD,4.0,LawPul,F115,61230,1,1,1,1,1,0,0
651,15306020,2732,16551,81,STANDARD,4.0,LawCic,F115,61650,1,1,1,1,1,0,0
651,15306020,2732,16551,81,STANDARD,4.0,JpkBlu,F115,61950,1,1,1,1,1,0,0
651,12198070,594,16551,81,STANDARD,4.0,WilMd,F118,58860,0,0,0,0,0,1,0
651,12198070,594,16551,81,STANDARD,4.0,WilBwy,F118,59280,0,0,0,0,0,1,0
651,12198070,594,16551,81,STANDARD,4.0,LawWes,F118,60090,0,0,0,0,0,1,0
651,12198070,594,16551,81,STANDARD,4.0,LawKim,F118,60750,0,0,0,0,0,1,0
651,12198070,594,16551,81,STANDARD,4.0,LawPul,F118,61230,0,0,0,0,0,1,0
651,12198070,594,16551,81,STANDARD,4.0,LawCic,F118,61590,0,0,0,0,0,1,0
651,12198070,594,16551,81,STANDARD,4.0,JpkBlu,F118,61830,0,0,0,0,0,1,0
651,32752010,3885,16551,81,STANDARD,4.0,WilMd,F112,59040,0,0,0,0,0,0,1
651,32752010,3885,16551,81,STANDARD,4.0,WilBwy,F112,59490,0,0,0,0,0,0,1
651,32752010,3885,16551,81,STANDARD,4.0,LawWes,F112,60150,0,0,0,0,0,0,1
651,32752010,3885,16551,81,STANDARD,4.0,LawKim,F112,60690,0,0,0,0,0,0,1
651,32752010,3885,16551,81,STANDARD,4.0,LawPul,F112,61110,0,0,0,0,0,0,1
651,32752010,3885,16551,81,STANDARD,4.0,LawCic,F112,61410,0,0,0,0,0,0,1
651,32752010,3885,16551,81,STANDARD,4.0,JpkBlu,F112,61590,0,0,0,0,0,0,1
651,10134010,3941,16550,81,STANDARD,3.0,JpkBlu,F510,59100,0,0,0,0,0,0,1
651,10134010,3941,16550,81,STANDARD,3.0,LawCic,F510,59340,0,0,0,0,0,0,1
651,10134010,3941,16550,81,STANDARD,3.0,LawPul,F510,59760,0,0,0,0,0,0,1
651,10134010,3941,16550,81,STANDARD,3.0,LawKim,F510,60120,0,0,0,0,0,0,1
651,10134010,3941,16550,81,STANDARD,3.0,LawWes,F510,60660,0,0,0,0,0,0,1
651,10134010,3941,16550,81,STANDARD,3.0,WilBwy,F510,61320,0,0,0,0,0,0,1
651,10134010,3941,16550,81,STANDARD,3.0,WilMd,F510,61740,0,0,0,0,0,0,1
651,17973070,564,16550,81,STANDARD,3.0,JpkBlu,F508,59130,0,0,0,0,0,1,0
651,17973070,564,16550,81,STANDARD,3.0,LawCic,F508,59430,0,0,0,0,0,1,0
651,17973070,564,16550,81,STANDARD,3.0,LawPul,F508,59910,0,0,0,0,0,1,0
651,17973070,564,16550,81,STANDARD,3.0,LawKim,F508,60390,0,0,0,0,0,1,0
651,17973070,564,16550,81,STANDARD,3.0,LawWes,F508,60930,0,0,0,0,0,1,0
651,17973070,564,16550,81,STANDARD,3.0,WilBwy,F508,61650,0,0,0,0,0,1,0
651,17973070,564,16550,81,STANDARD,3.0,WilMd,F508,62100,0,0,0,0,0,1,0
651,4957020,2773,16550,81,STANDARD,3.0,JpkBlu,F119,59190,1,1,1,1,1,0,0
651,4957020,2773,16550,81,STANDARD,3.0,LawCic,F119,59490,1,1,1,1,1,0,0
651,4957020,2773,16550,81,STANDARD,3.0,LawPul,F119,60000,1,1,1,1,1,0,0
651,4957020,2773,16550,81,STANDARD,3.0,LawKim,F119,60450,1,1,1,1,1,0,0
651,4957020,2773,16550,81,STANDARD,3.0,LawWes,F119,61110,1,1,1,1,1,0,0
651,4957020,2773,16550,81,STANDARD,3.0,WilBwy,F119,61920,1,1,1,1,1,0,0
651,4957020,2773,16550,81,STANDARD,3.0,WilMd,F119,62370,1,1,1,1,1,0,0
651,14038020,2772,16551,81,STANDARD,4.0,WilMd,F128,59340,1,1,1,1,1,0,0
651,14038020,2772,16551,81,STANDARD,4.0,WilBwy,F128,59850,1,1,1,1,1,0,0
651,14038020,2772,16551,81,STANDARD,4.0,LawWes,F128,60720,1,1,1,1,1,0,0
651,14038020,2772,16551,81,STANDARD,4.0,LawKim,F128,61350,1,1,1,1,1,0,0
651,14038020,2772,16551,81,STANDARD,4.0,LawPul,F128,61770,1,1,1,1,1,0,0
651,14038020,2772,16551,81,STANDARD,4.0,LawCic,F128,62190,1,1,1,1,1,0,0
651,14038020,2772,16551,81,STANDARD,4.0,JpkBlu,F128,62490,1,1,1,1,1,0,0
651,38933070,589,16551,81,STANDARD,4.0,WilMd,F108,59460,0,0,0,0,0,1,0
651,38933070,589,16551,81,STANDARD,4.0,WilBwy,F108,59880,0,0,0,0,0,1,0
651,38933070,589,16551,81,STANDARD,4.0,LawWes,F108,60690,0,0,0,0,0,1,0
651,38933070,589,16551,81,STANDARD,4.0,LawKim,F108,61350,0,0,0,0,0,1,0
651,38933070,589,16551,81,STANDARD,4.0,LawPul,F108,61830,0,0,0,0,0,1,0
651,38933070,589,16551,81,STANDARD,4.0,LawCic,F108,62190,0,0,0,0,0,1,0
651,38933070,589,16551,81,STANDARD,4.0,JpkBlu,F108,62430,0,0,0,0,0,1,0
651,27298020,2563,16550,81,STANDARD,3.0,JpkBlu,F120,59760,1,1,1,1,1,0,0
651,27298020,2563,16550,81,STANDARD,3.0,LawCic,F120,60060,1,1,1,1,1,0,0
651,27298020,2563,16550,81,STANDARD,3.0,LawPul,F120,60570,1,1,1,1,1,0,0
651,27298020,2563,16550,81,STANDARD,3.0,LawKim,F120,61020,1,1,1,1,1,0,0
651,27298020,2563,16550,81,STANDARD,3.0,LawWes,F120,61680,1,1,1,1,1,0,0
651,27298020,2563,16550,81,STANDARD,3.0,WilBwy,F120,62490,1,1,1,1,1,0,0
651,27298020,2563,16550,81,STANDARD,3.0,WilMd,F120,62940,1,1,1,1,1,0,0
651,3787010,3877,16551,81,STANDARD,4.0,WilMd,F106,59760,0,0,0,0,0,0,1
651,3787010,3877,16551,81,STANDARD,4.0,WilBwy,F106,60150,0,0,0,0,0,0,1
651,3787010,3877,16551,81,STANDARD,4.0,LawWes,F106,60810,0,0,0,0,0,0,1
651,3787010,3877,16551,81,STANDARD,4.0,LawKim,F106,61350,0,0,0,0,0,0,1
651,3787010,3877,16551,81,STANDARD,4.0,LawPul,F106,61710,0,0,0,0,0,0,1
651,3787010,3877,16551,81,STANDARD,4.0,LawCic,F106,62010,0,0,0,0,0,0,1
651,3787010,3877,16551,81,STANDARD,4.0,JpkBlu,F106,62250,0,0,0,0,0,0,1
651,19344070,587,16550,81,STANDARD,3.0,JpkBlu,F114,59850,0,0,0,0,0,1,0
651,19344070,587,16550,81,STANDARD,3.0,LawCic,F114,60150,0,0,0,0,0,1,0
651,19344070,587,16550,81,STANDARD,3.0,LawPul,F114,60630,0,0,0,0,0,1,0
651,19344070,587,16550,81,STANDARD,3.0,LawKim,F114,61110,0,0,0,0,0,1,0
651,19344070,587,16550,81,STANDARD,3.0,LawWes,F114,61650,0,0,0,0,0,1,0
651,19344070,587,16550,81,STANDARD,3.0,WilBwy,F114,62370,0,0,0,0,0,1,0
651,19344070,587,16550,81,STANDARD,3.0,WilMd,F114,62820,0,0,0,0,0,1,0
651,126020,2766,16551,81,STANDARD,4.0,WilMd,F111,59880,1,1,1,1,1,0,0
651,126020,2766,16551,81,STANDARD,4.0,WilBwy,F111,60390,1,1,1,1,1,0,0
651,126020,2766,16551,81,STANDARD,4.0,LawWes,F111,61260,1,1,1,1,1,0,0
651,126020,2766,16551,81,STANDARD,4.0,LawKim,F111,61890,1,1,1,1,1,0,0
651,126020,2766,16551,81,STANDARD,4.0,LawPul,F111,62310,1,1,1,1,1,0,0
651,126020,2766,16551,81,STANDARD,4.0,LawCic,F111,62730,1,1,1,1,1,0,0
651,126020,2766,16551,81,STANDARD,4.0,JpkBlu,F111,63030,1,1,1,1,1,0,0
651,31532010,3883,16550,81,STANDARD,3.0,JpkBlu,F113,59940,0,0,0,0,0,0,1
651,31532010,3883,16550,81,STANDARD,3.0,LawCic,F113,60180,0,0,0,0,0,0,1
651,31532010,3883,16550,81,STANDARD,3.0,LawPul,F113,60600,0,0,0,0,0,0,1
651,31532010,3883,16550,81,STANDARD,3.0,LawKim,F113,60960,0,0,0,0,0,0,1
651,31532010,3883,16550,81,STANDARD,3.0,LawWes,F113,61500,0,0,0,0,0,0,1
651,31532010,3883,16550,81,STANDARD,3.0,WilBwy,F113,62160,0,0,0,0,0,0,1
651,31532010,3883,16550,81,STANDARD,3.0,WilMd,F113,62580,0,0,0,0,0,0,1
651,28194070,588,16551,81,STANDARD,4.0,WilMd,F111,60060,0,0,0,0,0,1,0
651,28194070,588,16551,81,STANDARD,4.0,WilBwy,F111,60480,0,0,0,0,0,1,0
651,28194070,588,16551,81,STANDARD,4.0,LawWes,F111,61290,0,0,0,0,0,1,0
651,28194070,588,16551,81,STANDARD,4.0,LawKim,F111,61950,0,0,0,0,0,1,0
651,28194070,588,16551,81,STANDARD,4.0,LawPul,F111,62430,0,0,0,0,0,1,0
651,28194070,588,16551,81,STANDARD,4.0,LawCic,F111,62790,0,0,0,0,0,1,0
651,28194070,588,16551,81,STANDARD,4.0,JpkBlu,F111,63030,0,0,0,0,0,1,0
651,17487020,2733,16550,81,STANDARD,3.0,JpkBlu,F114,60330,1,1,1,1,1,0,0
651,17487020,2733,16550,81,STANDARD,3.0,LawCic,F114,60630,1,1,1,1,1,0,0
651,17487020,2733,16550,81,STANDARD,3.0,LawPul,F114,61140,1,1,1,1,1,0,0
651,17487020,2733,16550,81,STANDARD,3.0,LawKim,F114,61590,1,1,1,1,1,0,0
651,17487020,2733,16550,81,STANDARD,3.0,LawWes,F114,62250,1,1,1,1,1,0,0
651,17487020,2733,16550,81,STANDARD,3.0,WilBwy,F114,63060,1,1,1,1,1,0,0
651,17487020,2733,16550,81,STANDARD,3.0,WilMd,F114,63510,1,1,1,1,1,0,0
651,39393020,2776,16551,81,STANDARD,4.0,WilMd,F117,60420,1,1,1,1,1,0,0
651,39393020,2776,16551,81,STANDARD,4.0,WilBwy,F117,60930,1,1,1,1,1,0,0
651,39393020,2776,16551,81,STANDARD,4.0,LawWes,F117,61800,1,1,1,1,1,0,0
651,39393020,2776,16551,81,STANDARD,4.0,LawKim,F117,62430,1,1,1,1,1,0,0
651,39393020,2776,16551,81,STANDARD,4.0,LawPul,F117,62850,1,1,1,1,1,0,0
651,39393020,2776,16551,81,STANDARD,4.0,LawCic,F117,63270,1,1,1,1,1,0,0
651,39393020,2776,16551,81,STANDARD,4.0,JpkBlu,F117,63570,1,1,1,1,1,0,0
651,24232010,3910,16551,81,STANDARD,4.0,WilMd,F114,60480,0,0,0,0,0,0,1
651,24232010,3910,16551,81,STANDARD,4.0,WilBwy,F114,60870,0,0,0,0,0,0,1
651,24232010,3910,16551,81,STANDARD,4.0,LawWes,F114,61530,0,0,0,0,0,0,1
651,24232010,3910,16551,81,STANDARD,4.0,LawKim,F114,62070,0,0,0,0,0,0,1
651,24232010,3910,16551,81,STANDARD,4.0,LawPul,F114,62430,0,0,0,0,0,0,1
651,24232010,3910,16551,81,STANDARD,4.0,LawCic,F114,62730,0,0,0,0,0,0,1
651,24232010,3910,16551,81,STANDARD,4.0,JpkBlu,F114,62970,0,0,0,0,0,0,1
651,17593070,592,16550,81,STANDARD,3.0,JpkBlu,F110,60570,0,0,0,0,0,1,0
651,17593070,592,16550,81,STANDARD,3.0,LawCic,F110,60870,0,0,0,0,0,1,0
651,17593070,592,16550,81,STANDARD,3.0,LawPul,F110,61350,0,0,0,0,0,1,0
651,17593070,592,16550,81,STANDARD,3.0,LawKim,F110,61830,0,0,0,0,0,1,0
651,17593070,592,16550,81,STANDARD,3.0,LawWes,F110,62370,0,0,0,0,0,1,0
651,17593070,592,16550,81,STANDARD,3.0,WilBwy,F110,63090,0,0,0,0,0,1,0
651,17593070,592,16550,81,STANDARD,3.0,WilMd,F110,63540,0,0,0,0,0,1,0
651,15745070,595,16551,81,STANDARD,4.0,WilMd,F112,60660,0,0,0,0,0,1,0
651,15745070,595,16551,81,STANDARD,4.0,WilBwy,F112,61080,0,0,0,0,0,1,0
651,15745070,595,16551,81,STANDARD,4.0,LawWes,F112,61890,0,0,0,0,0,1,0
651,15745070,595,16551,81,STANDARD,4.0,LawKim,F112,62550,0,0,0,0,0,1,0
651,15745070,595,16551,81,STANDARD,4.0,LawPul,F112,63030,0,0,0,0,0,1,0
651,15745070,595,16551,81,STANDARD,4.0,LawCic,F112,63390,0,0,0,0,0,1,0
651,15745070,595,16551,81,STANDARD,4.0,JpkBlu,F112,63630,0,0,0,0,0,1,0
651,35308010,3884,16550,81,STANDARD,3.0,JpkBlu,F109,60780,0,0,0,0,0,0,1
651,35308010,3884,16550,81,STANDARD,3.0,LawCic,F109,61020,0,0,0,0,0,0,1
651,35308010,3884,16550,81,STANDARD,3.0,LawPul,F109,61440,0,0,0,0,0,0,1
651,35308010,3884,16550,81,STANDARD,3.0,LawKim,F109,61800,0,0,0,0,0,0,1
651,35308010,3884,16550,81,STANDARD,3.0,LawWes,F109,62340,0,0,0,0,0,0,1
651,35308010,3884,16550,81,STANDARD,3.0,WilBwy,F109,63000,0,0,0,0,0,0,1
651,35308010,3884,16550,81,STANDARD,3.0,WilMd,F109,63420,0,0,0,0,0,0,1
651,10682020,2770,16550,81,STANDARD,3.0,JpkBlu,F121,60900,1,1,1,1,1,0,0
651,10682020,2770,16550,81,STANDARD,3.0,LawCic,F121,61200,1,1,1,1,1,0,0
651,10682020,2770,16550,81,STANDARD,3.0,LawPul,F121,61710,1,1,1,1,1,0,0
651,10682020,2770,16550,81,STANDARD,3.0,LawKim,F121,62160,1,1,1,1,1,0,0
651,10682020,2770,16550,81,STANDARD,3.0,LawWes,F121,62820,1,1,1,1,1,0,0
651,10682020,2770,16550,81,STANDARD,3.0,WilBwy,F121,63630,1,1,1,1,1,0,0
651,10682020,2770,16550,81,STANDARD,3.0,WilMd,F121,64080,1,1,1,1,1,0,0
651,15665020,2769,16551,81,STANDARD,4.0,WilMd,F112,60990,1,1,1,1,1,0,0
651,15665020,2769,16551,81,STANDARD,4.0,WilBwy,F112,61500,1,1,1,1,1,0,0
651,15665020,2769,16551,81,STANDARD,4.0,LawWes,F112,62370,1,1,1,1,1,0,0
651,15665020,2769,16551,81,STANDARD,4.0,LawKim,F112,63000,1,1,1,1,1,0,0
651,15665020,2769,16551,81,STANDARD,4.0,LawPul,F112,63420,1,1,1,1,1,0,0
651,15665020,2769,16551,81,STANDARD,4.0,LawCic,F112,63840,1,1,1,1,1,0,0
651,15665020,2769,16551,81,STANDARD,4.0,JpkBlu,F112,64140,1,1,1,1,1,0,0
651,41605010,3895,16551,81,STANDARD,4.0,WilMd,F108,61200,0,0,0,0,0,0,1
651,41605010,3895,16551,81,STANDARD,4.0,WilBwy,F108,61590,0,0,0,0,0,0,1
651,41605010,3895,16551,81,STANDARD,4.0,LawWes,F108,62250,0,0,0,0,0,0,1
651,41605010,3895,16551,81,STANDARD,4.0,LawKim,F108,62790,0,0,0,0,0,0,1
651,41605010,3895,16551,81,STANDARD,4.0,LawPul,F108,63150,0,0,0,0,0,0,1
651,41605010,3895,16551,81,STANDARD,4.0,LawCic,F108,63450,0,0,0,0,0,0,1
651,41605010,3895,16551,81,STANDARD,4.0,JpkBlu,F108,63690,0,0,0,0,0,0,1
651,8079070,562,16551,81,STANDARD,4.0,WilMd,F121,61260,0,0,0,0,0,1,0
651,8079070,562,16551,81,STANDARD,4.0,WilBwy,F121,61680,0,0,0,0,0,1,0
651,8079070,562,16551,81,STANDARD,4.0,LawWes,F121,62490,0,0,0,0,0,1,0
651,8079070,562,16551,81,STANDARD,4.0,LawKim,F121,63150,0,0,0,0,0,1,0
651,8079070,562,16551,81,STANDARD,4.0,LawPul,F121,63630,0,0,0,0,0,1,0
651,8079070,562,16551,81,STANDARD,4.0,LawCic,F121,63990,0,0,0,0,0,1,0
651,8079070,562,16551,81,STANDARD,4.0,JpkBlu,F121,64230,0,0,0,0,0,1,0
651,33977070,525,16550,81,STANDARD,3.0,JpkBlu,F115,61290,0,0,0,0,0,1,0
651,33977070,525,16550,81,STANDARD,3.0,LawCic,F115,61530,0,0,0,0,0,1,0
651,33977070,525,16550,81,STANDARD,3.0,LawPul,F115,62070,0,0,0,0,0,1,0
651,33977070,525,16550,81,STANDARD,3.0,LawKim,F115,62490,0,0,0,0,0,1,0
651,33977070,525,16550,81,STANDARD,3.0,LawWes,F115,63090,0,0,0,0,0,1,0
651,33977070,525,16550,81,STANDARD,3.0,WilBwy,F115,63810,0,0,0,0,0,1,0
651,33977070,525,16550,81,STANDARD,3.0,WilMd,F115,64260,0,0,0,0,0,1,0
651,26477020,2767,16550,81,STANDARD,3.0,JpkBlu,F122,61470,1,1,1,1,1,0,0
651,26477020,2767,16550,81,STANDARD,3.0,LawCic,F122,61770,1,1,1,1,1,0,0
651,26477020,2767,16550,81,STANDARD,3.0,LawPul,F122,62310,1,1,1,1,1,0,0
651,26477020,2767,16550,81,STANDARD,3.0,LawKim,F122,62790,1,1,1,1,1,0,0
651,26477020,2767,16550,81,STANDARD,3.0,LawWes,F122,63450,1,1,1,1,1,0,0
651,26477020,2767,16550,81,STANDARD,3.0,WilBwy,F122,64170,1,1,1,1,1,0,0
651,26477020,2767,16550,81,STANDARD,3.0,WilMd,F122,64620,1,1,1,1,1,0,0
651,25799020,2765,16551,81,STANDARD,4.0,WilMd,F118,61560,1,1,1,1,1,0,0
651,25799020,2765,16551,81,STANDARD,4.0,WilBwy,F118,62070,1,1,1,1,1,0,0
651,25799020,2765,16551,81,STANDARD,4.0,LawWes,F118,62940,1,1,1,1,1,0,0
651,25799020,2765,16551,81,STANDARD,4.0,LawKim,F118,63570,1,1,1,1,1,0,0
651,25799020,2765,16551,81,STANDARD,4.0,LawPul,F118,63960,1,1,1,1,1,0,0
651,25799020,2765,16551,81,STANDARD,4.0,LawCic,F118,64320,1,1,1,1,1,0,0
651,25799020,2765,16551,81,STANDARD,4.0,JpkBlu,F118,64590,1,1,1,1,1,0,0
651,17594010,3894,16550,81,STANDARD,3.0,JpkBlu,F107,61620,0,0,0,0,0,0,1
651,17594010,3894,16550,81,STANDARD,3.0,LawCic,F107,61860,0,0,0,0,0,0,1
651,17594010,3894,16550,81,STANDARD,3.0,LawPul,F107,62280,0,0,0,0,0,0,1
651,17594010,3894,16550,81,STANDARD,3.0,LawKim,F107,62640,0,0,0,0,0,0,1
651,17594010,3894,16550,81,STANDARD,3.0,LawWes,F107,63180,0,0,0,0,0,0,1
651,17594010,3894,16550,81,STANDARD,3.0,WilBwy,F107,63900,0,0,0,0,0,0,1
651,17594010,3894,16550,81,STANDARD,3.0,WilMd,F107,64290,0,0,0,0,0,0,1
651,3443070,593,16551,81,STANDARD,4.0,WilMd,F113,61860,0,0,0,0,0,1,0
651,3443070,593,16551,81,STANDARD,4.0,WilBwy,F113,62280,0,0,0,0,0,1,0
651,3443070,593,16551,81,STANDARD,4.0,LawWes,F113,63090,0,0,0,0,0,1,0
651,3443070,593,16551,81,STANDARD,4.0,LawKim,F113,63750,0,0,0,0,0,1,0
651,3443070,593,16551,81,STANDARD,4.0,LawPul,F113,64230,0,0,0,0,0,1,0
651,3443070,593,16551,81,STANDARD,4.0,LawCic,F113,64590,0,0,0,0,0,1,0
651,3443070,593,16551,81,STANDARD,4.0,JpkBlu,F113,64830,0,0,0,0,0,1,0
651,13760010,3941,16551,81,STANDARD,4.0,WilMd,F510,61980,0,0,0,0,0,0,1
651,13760010,3941,16551,81,STANDARD,4.0,WilBwy,F510,62370,0,0,0,0,0,0,1
651,13760010,3941,16551,81,STANDARD,4.0,LawWes,F510,63030,0,0,0,0,0,0,1
651,13760010,3941,16551,81,STANDARD,4.0,LawKim,F510,63570,0,0,0,0,0,0,1
651,13760010,3941,16551,81,STANDARD,4.0,LawPul,F510,63930,0,0,0,0,0,0,1
651,13760010,3941,16551,81,STANDARD,4.0,LawCic,F510,64230,0,0,0,0,0,0,1
651,13760010,3941,16551,81,STANDARD,4.0,JpkBlu,F510,64470,0,0,0,0,0,0,1
651,17849070,590,16550,81,STANDARD,3.0,JpkBlu,F116,62010,0,0,0,0,0,1,0
