boarding_stop,alighting_stop,arrival_time,times_denied,route_id,boarding_time,trip_id,alighting_time
3742,3748,23827.365800644584,0,81,24149.35611197576,3320020,24404.797257146467
18580,3773,23437.5342517834,0,81,23764.960067111777,10141020,24408.296499550655
4941,3804,22368.91559599434,0,81,23507.94570262575,25444020,24439.35928644508
4941,3804,22929.637266785598,0,81,23507.94570262575,25444020,24439.35928644508
3749,18580,22669.75804719855,0,81,23294.50239331423,25072020,24498.766320835515
14102,18106,23766.48734895196,0,81,23910.0,7518020,24617.191502858117
3733,18106,24130.708638145596,0,81,24207.98939644873,7518020,24617.191502858117
14102,17606,22808.657899290487,0,81,23010.0,20296020,24661.690890944792
4947,3809,23678.594037066625,0,81,23706.953912489702,25444020,24701.544951129716
3808,3809,23151.77877778177,0,81,24649.579664133198,25444020,24701.544951129716
4941,18352,23760.45360584233,0,81,24103.040244397787,44814020,24768.527789779808
3802,3810,24268.918694851087,0,81,24366.222823459317,25444020,24819.755262374714
18107,3810,23075.855273091373,0,81,24556.657851922322,25444020,24819.755262374714
18107,3810,23447.634383077057,0,81,24556.657851922322,25444020,24819.755262374714
3807,3810,24230.6860507176,0,81,24600.969804756223,25444020,24819.755262374714
18580,2363,23957.62581493851,0,81,24498.766320835515,25072020,24830.71559430165
14102,3756,23058.31710652678,0,81,23460.0,3320020,24855.69099745483
3730,3756,23455.961316171215,0,81,23630.753065626923,3320020,24855.69099745483
3737,3756,23761.91233032493,0,81,23916.545124168893,3320020,24855.69099745483
3743,3745,24429.724331322817,0,81,24782.562077507162,7518020,24871.753981262325
14102,3746,23614.16216546795,0,81,23910.0,7518020,24927.69925482837
3728,3746,23947.50716235618,0,81,24046.398869845896,7518020,24927.69925482837
18106,3746,24448.415544381376,0,81,24617.191502858117,7518020,24927.69925482837
3741,3746,24228.51286376876,0,81,24657.592685653148,7518020,24927.69925482837
3742,3746,24455.518125725765,0,81,24733.90304882679,7518020,24927.69925482837
3742,3746,24486.7422855787,0,81,24733.90304882679,7518020,24927.69925482837
3743,3746,24428.316148052916,0,81,24782.562077507162,7518020,24927.69925482837
3744,3746,24257.93626819443,0,81,24830.228606840377,7518020,24927.69925482837
3744,3746,24788.744524982125,0,81,24830.228606840377,7518020,24927.69925482837
14102,3748,23893.717409880548,0,81,23910.0,7518020,25046.844763868932
3743,3748,24693.748031641593,0,81,24782.562077507162,7518020,25046.844763868932
14102,4908,22730.60581380547,0,81,23010.0,20296020,25051.17971428704
14102,17606,23148.903880299244,0,81,23460.0,3320020,25122.653526141446
14102,17606,23404.311999731563,0,81,23460.0,3320020,25122.653526141446
3726,4912,22848.919199197706,0,81,23102.555728596744,20296020,25147.904212400506
3762,18580,24165.129131365586,0,81,24751.449684141997,20296020,25208.06479412876
3765,18580,24797.70351280239,0,81,24860.78519938589,20296020,25208.06479412876
3776,3808,23517.55214553337,0,81,23865.0,44814020,25224.478270490672
15461,17603,24560.399423058756,0,81,24676.64003257057,8564020,25259.050128138722
4941,3809,23877.823798832615,0,81,24103.040244397787,44814020,25274.601326864817
18107,3809,24891.53564559662,0,81,25114.2796549317,44814020,25274.601326864817
3762,3764,25082.288848198506,0,81,25171.718006231687,3320020,25303.844941864118
17604,17038,23405.465922013158,0,81,24011.766731568718,25444020,25372.235519355854
15948,17038,24282.192811154295,0,81,24286.222823459317,25444020,25372.235519355854
3804,17038,23690.5108371262,0,81,24439.35928644508,25444020,25372.235519355854
3804,17038,24132.429348285856,0,81,24439.35928644508,25444020,25372.235519355854
3805,17038,24176.354700279553,0,81,24486.09572260659,25444020,25372.235519355854
3805,17038,24324.813547936763,0,81,24486.09572260659,25444020,25372.235519355854
3807,17038,23544.55326211074,0,81,24600.969804756223,25444020,25372.235519355854
3807,17038,24043.204416020235,0,81,24600.969804756223,25444020,25372.235519355854
3808,17038,24474.420166980715,0,81,24649.579664133198,25444020,25372.235519355854
3813,17038,23887.38995930473,0,81,24918.632369295567,25444020,25372.235519355854
3813,17038,24353.910644869444,0,81,24918.632369295567,25444020,25372.235519355854
3816,17038,24053.00672141801,0,81,25048.666777901763,25444020,25372.235519355854
3819,17038,24054.321835452807,0,81,25204.807936735004,25444020,25372.235519355854
3819,17038,24557.618291498013,0,81,25204.807936735004,25444020,25372.235519355854
3743,3756,24742.333903586346,0,81,24782.562077507162,7518020,25379.631848613
3746,3756,24367.663438013176,0,81,24927.69925482837,7518020,25379.631848613
3746,3756,24530.203725404095,0,81,24927.69925482837,7518020,25379.631848613
3746,3756,24781.91274584443,0,81,24927.69925482837,7518020,25379.631848613
3752,3756,24820.845714042327,0,81,25185.258488757143,7518020,25379.631848613
14582,4941,24965.05227832227,0,81,25216.43531481524,29414020,25409.547542255063
18107,14102,23412.665814207034,0,81,24556.657851922322,25444020,25421.706878146793
3808,14102,24625.87834025887,0,81,24649.579664133198,25444020,25421.706878146793
3810,14102,23505.189477557713,0,81,24819.755262374714,25444020,25421.706878146793
3813,14102,23671.726038175155,0,81,24918.632369295567,25444020,25421.706878146793
3815,14102,24070.627773286393,0,81,25011.422239829324,25444020,25421.706878146793
3815,14102,24596.518562794838,0,81,25011.422239829324,25444020,25421.706878146793
17038,14102,24145.027578451372,0,81,25372.235519355854,25444020,25421.706878146793
17038,14102,24217.14064951527,0,81,25372.235519355854,25444020,25421.706878146793
17038,14102,24335.678359538342,0,81,25372.235519355854,25444020,25421.706878146793
17038,14102,24565.68272343158,0,81,25372.235519355854,25444020,25421.706878146793
17038,14102,25212.821357983692,0,81,25372.235519355854,25444020,25421.706878146793
17038,14102,25413.697597284667,0,81,25422.558134335908,24619020,25442.925315819128
3746,4908,24088.55387984783,0,81,24317.143679390316,3320020,25505.57141725995
4941,4945,25259.38690343561,0,81,25409.547542255063,29414020,25528.928895959976
3748,18580,24155.881144294435,0,81,24404.797257146467,3320020,25609.790949535283
3745,17606,24541.78082539043,0,81,24871.753981262325,7518020,25625.136496217357
4941,17603,25281.661799119483,0,81,25409.547542255063,29414020,25815.76569582446
4945,17603,25449.562722905423,0,81,25528.928895959976,29414020,25815.76569582446
15343,16192,25347.174429241593,0,81,25713.614734239753,3320020,25918.8010089647
14102,18106,24892.4875781315,0,81,25148.3774424157,43223020,25938.920721440576
3776,17038,23510.791508117592,0,81,23865.0,44814020,25963.360339785908
3776,17038,23771.593921043965,0,81,23865.0,44814020,25963.360339785908
4941,17038,24071.04226171077,0,81,24103.040244397787,44814020,25963.360339785908
3805,17038,24817.014943819286,0,81,25060.015449494284,44814020,25963.360339785908
3808,17038,24842.35796457972,0,81,25224.478270490672,44814020,25963.360339785908
3812,17038,25304.882451627505,0,81,25452.881525379235,44814020,25963.360339785908
3813,17038,25114.99786709334,0,81,25477.378005877992,44814020,25963.360339785908
3804,14102,24871.154881771858,0,81,25017.447301229946,44814020,25997.12716143478
3820,14102,25266.380895497314,0,81,25793.619968788065,44814020,25997.12716143478
17038,14102,25775.08329198283,0,81,25963.360339785908,44814020,25997.12716143478
17038,14102,25879.228502863323,0,81,25963.360339785908,44814020,25997.12716143478
3773,3776,25376.365181912053,0,81,25890.0,34233020,26014.94223258668
3741,18580,24630.057624021945,0,81,24657.592685653148,7518020,26040.216732238598
3748,18580,25013.46415085242,0,81,25046.844763868932,7518020,26040.216732238598
3753,18580,24861.357763992703,0,81,25229.781920166708,7518020,26040.216732238598
4910,18580,25724.31605876208,0,81,25968.62993301033,7518020,26040.216732238598
14102,3743,24532.79847203373,0,81,25148.3774424157,43223020,26128.188469183922
3741,3743,25954.69449793588,0,81,25991.2274791542,43223020,26128.188469183922
4941,18352,24919.388951981546,0,81,25409.547542255063,29414020,26179.838628029298
14102,3744,24355.07976809066,0,81,25148.3774424157,43223020,26197.865136066597
17475,3745,25268.704299308905,0,81,25699.466247896104,43223020,26263.69115877709
14102,3746,24515.721050337685,0,81,25148.3774424157,43223020,26317.97524043808
14102,3746,24564.120592978343,0,81,25148.3774424157,43223020,26317.97524043808
17476,3746,25573.608227096494,0,81,25728.644628985137,43223020,26317.97524043808
3737,3746,24394.14745300712,0,81,25763.05318688864,43223020,26317.97524043808
18607,3746,24420.850243291952,0,81,25805.070562605768,43223020,26317.97524043808
18607,3746,24798.63883974785,0,81,25805.070562605768,43223020,26317.97524043808
3739,3746,25357.48736944859,0,81,25841.41677248026,43223020,26317.97524043808
18106,3746,24885.949384556843,0,81,25938.920721440576,43223020,26317.97524043808
18106,3746,25028.29051296817,0,81,25938.920721440576,43223020,26317.97524043808
18106,3746,25474.123972042617,0,81,25938.920721440576,43223020,26317.97524043808
18106,3746,25494.73077561365,0,81,25938.920721440576,43223020,26317.97524043808
18106,3746,25503.960951883695,0,81,25938.920721440576,43223020,26317.97524043808
3741,3746,24991.765441036332,0,81,25991.2274791542,43223020,26317.97524043808
3741,3746,25070.845200663436,0,81,25991.2274791542,43223020,26317.97524043808
3741,3746,25351.487711361435,0,81,25991.2274791542,43223020,26317.97524043808
3741,3746,25397.683271215672,0,81,25991.2274791542,43223020,26317.97524043808
3741,3746,25441.71777541405,0,81,25991.2274791542,43223020,26317.97524043808
3741,3746,25456.945124850263,0,81,25991.2274791542,43223020,26317.97524043808
3741,3746,25477.929991025107,0,81,25991.2274791542,43223020,26317.97524043808
3741,3746,25698.702372851563,0,81,25991.2274791542,43223020,26317.97524043808
3741,3746,25772.955760589502,0,81,25991.2274791542,43223020,26317.97524043808
3741,3746,25866.560026282463,0,81,25991.2274791542,43223020,26317.97524043808
3742,3746,25165.213343080726,0,81,26065.80641531897,43223020,26317.97524043808
3742,3746,25403.79199265324,0,81,26065.80641531897,43223020,26317.97524043808
3743,3746,25836.11411750411,0,81,26128.188469183922,43223020,26317.97524043808
3744,3746,25915.896897220875,0,81,26197.865136066597,43223020,26317.97524043808
3744,3746,26004.29218821328,0,81,26197.865136066597,43223020,26317.97524043808
3744,3746,26077.811092409534,0,81,26197.865136066597,43223020,26317.97524043808
17247,3808,24964.28099642241,0,81,25119.729817900046,8564020,26373.1457077762
14102,3746,25231.660486582536,0,81,25444.748311210744,43965020,26401.657723820248
14102,3746,25312.257434634117,0,81,25444.748311210744,43965020,26401.657723820248
14102,3746,25319.178549944565,0,81,25444.748311210744,43965020,26401.657723820248
3726,3746,25316.51824589709,0,81,25529.493579684422,43965020,26401.657723820248
17475,3746,25891.27362025939,0,81,25896.208430539522,43965020,26401.657723820248
18607,3746,25822.715940535825,0,81,25987.28340793591,43965020,26401.657723820248
3739,3746,25911.15757345507,0,81,26019.596818914455,43965020,26401.657723820248
18106,3746,26012.51941733003,0,81,26064.852788998975,43965020,26401.657723820248
3776,4941,25259.731514683608,0,81,26014.94223258668,34233020,26429.07366450736
14102,3748,24336.557229683563,0,81,25148.3774424157,43223020,26434.842973097595
3739,3747,25948.029243535148,0,81,26019.596818914455,43965020,26446.65609327883
4947,3809,24369.64268283304,0,81,25017.723218664076,8564020,26475.56880293801
3802,3809,25028.327034651036,0,81,25890.60649447193,8564020,26475.56880293801
3741,3773,24152.722618495416,0,81,24657.592685653148,7518020,26499.375590212134
4941,3804,25342.64564784482,0,81,25409.547542255063,29414020,26533.88231674333
14582,3810,24323.747724930243,0,81,24640.917030860586,8564020,26592.31137287919
5348,3810,24655.48591271721,0,81,24756.93539930621,8564020,26592.31137287919
3794,3810,25307.475095035494,0,81,25487.138773545517,8564020,26592.31137287919
3802,3810,25091.74636015119,0,81,25890.60649447193,8564020,26592.31137287919
3804,3810,25075.59047721846,0,81,25998.190727680343,8564020,26592.31137287919
3773,4945,25758.8965716838,0,81,25890.0,34233020,26596.262727629957
4941,4945,25566.533146298134,0,81,26429.07366450736,34233020,26596.262727629957
14102,3750,25278.95542636759,0,81,25444.748311210744,43965020,26649.240164890987
3749,3752,26566.42926706026,0,81,26580.745191160917,43965020,26712.087164502147
18106,3742,26586.24235318021,0,81,26602.54316102849,4552020,26727.77377736799
14582,3807,25045.119133163746,0,81,25216.43531481524,29414020,26737.97569245662
14102,3743,25569.660545610983,0,81,25830.0,4552020,26756.444391401033
3748,3755,25327.27959752728,0,81,26434.842973097595,43223020,26783.481602164342
3742,3744,26590.39489981256,0,81,26727.77377736799,4552020,26793.444873260225
15461,3809,25130.01794776,0,81,25265.233049807073,29414020,26852.420805123736
4941,3809,25242.98813997875,0,81,25409.547542255063,29414020,26852.420805123736
18393,3788,25727.976634664963,0,81,26290.2487320885,34233020,26870.76566064991
14102,3756,23944.616346826166,0,81,25148.3774424157,43223020,26876.177955429415
14102,3756,24521.28756102831,0,81,25148.3774424157,43223020,26876.177955429415
3728,3756,25218.767935548014,0,81,25300.610298225536,43223020,26876.177955429415
3741,3756,25442.202593190283,0,81,25991.2274791542,43223020,26876.177955429415
3744,3756,24919.506291767146,0,81,26197.865136066597,43223020,26876.177955429415
3745,3756,25184.505860170426,0,81,26263.69115877709,43223020,26876.177955429415
3746,3756,25000.46059973791,0,81,26317.97524043808,43223020,26876.177955429415
3746,3756,25108.070835621922,0,81,26317.97524043808,43223020,26876.177955429415
3746,3756,25769.47550201614,0,81,26317.97524043808,43223020,26876.177955429415
3752,3756,26194.815473706873,0,81,26628.489980339134,43223020,26876.177955429415
14582,4941,26466.891390684686,0,81,26609.294053233003,6934020,26885.330450880152
5348,4941,26357.97457108715,0,81,26784.462816302424,6934020,26885.330450880152
3776,17603,25952.983520887472,0,81,26014.94223258668,34233020,26906.936447634333
4943,17603,25860.285821983332,0,81,26528.775404786345,34233020,26906.936447634333
4947,17603,26325.766530346504,0,81,26656.381432906946,34233020,26906.936447634333
14102,3746,25604.32682217603,0,81,25830.0,4552020,26918.652400392504
14102,3746,25651.38254017634,0,81,25830.0,4552020,26918.652400392504
18607,3746,26441.10904964455,0,81,26476.57810478575,4552020,26918.652400392504
18106,3746,26450.665213565248,0,81,26602.54316102849,4552020,26918.652400392504
18106,3746,26456.84723859301,0,81,26602.54316102849,4552020,26918.652400392504
3741,3746,26165.154557153823,0,81,26675.46940925245,4552020,26918.652400392504
3741,3746,26568.70068041399,0,81,26675.46940925245,4552020,26918.652400392504
3742,3746,26318.754167037154,0,81,26727.77377736799,4552020,26918.652400392504
3743,3746,26325.128009769414,0,81,26756.444391401033,4552020,26918.652400392504
3743,3746,26727.47074466808,0,81,26756.444391401033,4552020,26918.652400392504
3744,3746,26343.020883596062,0,81,26793.444873260225,4552020,26918.652400392504
3744,3746,26493.00595875647,0,81,26793.444873260225,4552020,26918.652400392504
3752,3757,25737.993508679956,0,81,26628.489980339134,43223020,26941.659471389565
3728,3747,25964.786123572678,0,81,25983.06961690643,4552020,26971.899011372218
15948,3818,25060.924177209417,0,81,25737.097582844308,8564020,26996.470067833223
4943,17604,26417.914628033337,0,81,26528.775404786345,34233020,27008.3838571548
4945,17604,26535.89838765841,0,81,26596.262727629957,34233020,27008.3838571548
3741,3760,26073.92354167021,0,81,26106.443382750487,43965020,27059.6806348424
18607,3749,26203.26115033703,0,81,26476.57810478575,4552020,27086.048611749655
18106,3760,24676.888041865877,0,81,25938.920721440576,43223020,27087.050651970447
3745,3760,25524.560610949466,0,81,26263.69115877709,43223020,27087.050651970447
3749,3760,25367.900758380052,0,81,26480.617388940605,43223020,27087.050651970447
3749,3760,25458.905152418112,0,81,26480.617388940605,43223020,27087.050651970447
3750,3760,25149.405110767835,0,81,26538.980577769184,43223020,27087.050651970447
3752,3760,25294.56782536005,0,81,26628.489980339134,43223020,27087.050651970447
4945,3794,25588.023888116568,0,81,26596.262727629957,34233020,27191.769662266746
4945,3794,25859.098854887077,0,81,26596.262727629957,34233020,27191.769662266746
14102,17606,24188.46396572925,0,81,25148.3774424157,43223020,27200.253439803462
14102,17606,24230.82583120165,0,81,25148.3774424157,43223020,27200.253439803462
3746,17606,25811.49511672839,0,81,26317.97524043808,43223020,27200.253439803462
3748,17606,25587.509081285494,0,81,26434.842973097595,43223020,27200.253439803462
3749,17606,26029.69989199798,0,81,26480.617388940605,43223020,27200.253439803462
3753,17606,26084.707394497545,0,81,26692.360997969823,43223020,27200.253439803462
17251,17606,26441.369026759603,0,81,26751.8601989493,43223020,27200.253439803462
17251,17606,26693.062047268195,0,81,26751.8601989493,43223020,27200.253439803462
14102,18106,25875.917070898427,0,81,26280.0,4712020,27204.45623972209
14102,18106,26233.933482930428,0,81,26280.0,4712020,27204.45623972209
14102,3762,24506.103829335898,0,81,25148.3774424157,43223020,27248.101682829118
3741,3762,25809.58403679708,0,81,25991.2274791542,43223020,27248.101682829118
3749,3762,25553.428651599806,0,81,26480.617388940605,43223020,27248.101682829118
3749,3762,26385.6500728018,0,81,26480.617388940605,43223020,27248.101682829118
3750,3762,25953.7888956155,0,81,26538.980577769184,43223020,27248.101682829118
3752,3762,25754.6219853268,0,81,26628.489980339134,43223020,27248.101682829118
3752,3762,25842.781709061695,0,81,26628.489980339134,43223020,27248.101682829118
18352,17133,26185.330077320417,0,81,26186.88231674333,29414020,27249.322785725642
3773,17038,24064.999191143645,0,81,24414.879684481944,8564020,27259.311300345777
15461,17038,24106.325606199392,0,81,24676.64003257057,8564020,27259.311300345777
4947,17038,24962.65442122718,0,81,25017.723218664076,8564020,27259.311300345777
17604,17038,24670.408896436562,0,81,25298.161868424897,8564020,27259.311300345777
3794,17038,25367.977124896006,0,81,25487.138773545517,8564020,27259.311300345777
3804,17038,25522.70522820689,0,81,25998.190727680343,8564020,27259.311300345777
3804,17038,25733.17746565466,0,81,25998.190727680343,8564020,27259.311300345777
3805,17038,25416.767391779566,0,81,26083.65364015474,8564020,27259.311300345777
3805,17038,25662.081363083027,0,81,26083.65364015474,8564020,27259.311300345777
18107,17038,25147.061372634875,0,81,26235.237017984502,8564020,27259.311300345777
3807,17038,25223.058821124574,0,81,26347.576800723058,8564020,27259.311300345777
3808,17038,25561.62101183378,0,81,26373.1457077762,8564020,27259.311300345777
3809,17038,25470.541093220916,0,81,26475.56880293801,8564020,27259.311300345777
3809,17038,25685.51091968365,0,81,26475.56880293801,8564020,27259.311300345777
3809,17038,26028.204162561044,0,81,26475.56880293801,8564020,27259.311300345777
3810,17038,25602.105259709126,0,81,26592.31137287919,8564020,27259.311300345777
3810,17038,25843.48871064057,0,81,26592.31137287919,8564020,27259.311300345777
3810,17038,26318.400263206648,0,81,26592.31137287919,8564020,27259.311300345777
3812,17038,25690.890195205146,0,81,26701.035403300135,8564020,27259.311300345777
3815,17038,26069.66318908888,0,81,26859.24973621021,8564020,27259.311300345777
14582,4941,26653.530589294893,0,81,27069.0,18412020,27306.741864133335
14582,4941,26798.577118547226,0,81,27069.0,18412020,27306.741864133335
18393,4941,27160.900971025454,0,81,27214.495135958256,18412020,27306.741864133335
3739,3743,26733.82469416073,0,81,27022.64546072221,4712020,27351.60945795222
3750,3765,26055.069877157315,0,81,26538.980577769184,43223020,27355.97843833297
3791,15948,26054.456970398438,0,81,27044.30971911493,34233020,27420.465656857174
14102,3756,25644.54274853336,0,81,25830.0,4552020,27429.108693112066
18106,3756,26084.019064433207,0,81,26602.54316102849,4552020,27429.108693112066
18106,3756,26527.46060994496,0,81,26602.54316102849,4552020,27429.108693112066
18107,14102,25718.661584686182,0,81,26235.237017984502,8564020,27438.576622256023
3809,14102,26485.91776089459,0,81,26490.31137287919,8564020,27438.576622256023
3812,14102,25612.949585563565,0,81,26701.035403300135,8564020,27438.576622256023
17038,14102,26780.2098629619,0,81,27259.311300345777,8564020,27438.576622256023
14582,17604,26266.352318105288,0,81,26609.294053233003,6934020,27440.558153359605
15461,17604,26314.65786072861,0,81,26657.89544624375,6934020,27440.558153359605
17475,3745,26708.933986969285,0,81,26851.623506819924,4712020,27452.70611243445
4943,4945,27305.50005334019,0,81,27406.733372396902,18412020,27465.300324845386
3764,4908,26464.886202582013,0,81,27258.567384113154,43965020,27544.745581013714
14102,3746,25851.203068604325,0,81,26280.0,4712020,27550.497525099356
14102,3746,25928.072076959623,0,81,26280.0,4712020,27550.497525099356
14102,3746,26216.39722321273,0,81,26280.0,4712020,27550.497525099356
3733,3746,26440.079156364856,0,81,26599.072867595758,4712020,27550.497525099356
18607,3746,26589.991594093484,0,81,26968.066859616927,4712020,27550.497525099356
18607,3746,26859.139237268486,0,81,26968.066859616927,4712020,27550.497525099356
18106,3746,26814.864765962655,0,81,27204.45623972209,4712020,27550.497525099356
18106,3746,26953.98120939407,0,81,27204.45623972209,4712020,27550.497525099356
3741,3746,26756.353623384588,0,81,27248.344332021756,4712020,27550.497525099356
3741,3746,26783.7012990079,0,81,27248.344332021756,4712020,27550.497525099356
3741,3746,26985.37290848238,0,81,27248.344332021756,4712020,27550.497525099356
3741,3746,26995.161494240776,0,81,27248.344332021756,4712020,27550.497525099356
3741,3746,27034.860735524035,0,81,27248.344332021756,4712020,27550.497525099356
3741,3746,27061.04012069527,0,81,27248.344332021756,4712020,27550.497525099356
3741,3746,27091.771688026543,0,81,27248.344332021756,4712020,27550.497525099356
3741,3746,27128.50863616198,0,81,27248.344332021756,4712020,27550.497525099356
3741,3746,27159.88487743761,0,81,27248.344332021756,4712020,27550.497525099356
3742,3746,27095.881575174688,0,81,27313.032977623836,4712020,27550.497525099356
3743,3746,26924.456178825414,0,81,27351.60945795222,4712020,27550.497525099356
3743,3746,27186.399300289675,0,81,27351.60945795222,4712020,27550.497525099356
3776,17246,26049.40174775215,0,81,26515.676600934963,6934020,27574.762290488576
4941,3804,25818.2129007311,0,81,26429.07366450736,34233020,27600.73139419329
3801,3804,27136.892348172998,0,81,27453.6346886456,34233020,27600.73139419329
4943,3794,26700.914459678235,0,81,26950.847337240182,6934020,27666.03836755727
4941,17247,27307.262769460773,0,81,27320.733372396902,18412020,27673.39922441336
3728,3748,26142.70701476607,0,81,26398.61006354164,4712020,27683.583455968917
3728,3748,26295.382230049363,0,81,26398.61006354164,4712020,27683.583455968917
3742,3748,26833.018506379616,0,81,27313.032977623836,4712020,27683.583455968917
3805,18107,27588.399995137977,0,81,27654.829670733154,34233020,27706.00464288933
14102,18580,25358.332870415143,0,81,25444.748311210744,43965020,27730.940058081047
17249,18580,25944.698363987776,0,81,26999.898710533824,43965020,27730.940058081047
3762,18580,26123.57921451599,0,81,27225.557472153687,43965020,27730.940058081047
3762,18580,27209.72605644675,0,81,27225.557472153687,43965020,27730.940058081047
3764,18580,26018.747276846225,0,81,27258.567384113154,43965020,27730.940058081047
3764,18580,26578.97199054554,0,81,27258.567384113154,43965020,27730.940058081047
3764,18580,26649.759087658356,0,81,27258.567384113154,43965020,27730.940058081047
3764,18580,26838.891186279063,0,81,27258.567384113154,43965020,27730.940058081047
3764,18580,26920.169104792636,0,81,27258.567384113154,43965020,27730.940058081047
3764,18580,27241.784475129756,0,81,27258.567384113154,43965020,27730.940058081047
3765,18580,25979.79580380871,0,81,27307.459874580793,43965020,27730.940058081047
3765,18580,26593.382401668357,0,81,27307.459874580793,43965020,27730.940058081047
4908,18580,26134.603738273654,0,81,27544.745581013714,43965020,27730.940058081047
4908,18580,27038.22390863365,0,81,27544.745581013714,43965020,27730.940058081047
4912,18580,26273.479711738106,0,81,27669.985165971677,43965020,27730.940058081047
14582,3807,25667.894130202738,0,81,26102.017747413996,34233020,27744.79595767638
3804,3807,27580.728370460143,0,81,27600.73139419329,34233020,27744.79595767638
14102,18580,24993.81771868101,0,81,25148.3774424157,43223020,27763.67950450272
18106,18580,25043.48951081569,0,81,25938.920721440576,43223020,27763.67950450272
3741,18580,25305.763097481475,0,81,25991.2274791542,43223020,27763.67950450272
3746,18580,25515.25271006146,0,81,26317.97524043808,43223020,27763.67950450272
3750,18580,26399.399984350614,0,81,26538.980577769184,43223020,27763.67950450272
3752,18580,25821.62259444751,0,81,26628.489980339134,43223020,27763.67950450272
3752,18580,26116.470080818595,0,81,26628.489980339134,43223020,27763.67950450272
17251,18580,25907.827192690966,0,81,26751.8601989493,43223020,27763.67950450272
4910,18580,26188.97326538228,0,81,27632.233370865863,43223020,27763.67950450272
4910,18580,26377.836099331827,0,81,27632.233370865863,43223020,27763.67950450272
14102,18106,26313.780780337867,0,81,26730.0,4487020,27802.082965034366
3733,18106,26734.769734203586,0,81,27181.632422094117,4487020,27802.082965034366
17603,15931,27002.803403765753,0,81,27341.398891279685,6934020,27822.380791677075
17247,17603,27305.696013052308,0,81,27673.39922441336,18412020,27830.91339191722
3748,3762,26690.35840802516,0,81,27012.657857978626,4552020,27832.877695004976
3726,3741,26802.120521083543,0,81,26903.03323135082,4487020,27844.881165745566
4941,3809,25548.019170216565,0,81,26429.07366450736,34233020,27859.49281950424
4941,3809,25904.553940554382,0,81,26429.07366450736,34233020,27859.49281950424
4943,3809,26156.784441044303,0,81,26528.775404786345,34233020,27859.49281950424
3804,3809,27296.256582862126,0,81,27600.73139419329,34233020,27859.49281950424
3804,3809,27541.78880524355,0,81,27600.73139419329,34233020,27859.49281950424
4908,15343,26752.923473193252,0,81,27544.745581013714,43965020,27861.239522882097
18106,3764,26158.248519448945,0,81,26602.54316102849,4552020,27877.424145245855
3748,3750,27121.987970186063,0,81,27683.583455968917,4712020,27917.243908070162
4941,17604,26955.93554677652,0,81,27306.741864133335,18412020,27931.70103549114
4941,17604,27075.578330497505,0,81,27306.741864133335,18412020,27931.70103549114
4941,17604,27316.688776339204,0,81,27320.733372396902,18412020,27931.70103549114
15948,3810,27111.3175037421,0,81,27420.465656857174,34233020,27933.34863971911
3805,3810,26668.459405670925,0,81,27654.829670733154,34233020,27933.34863971911
3764,3771,26321.14269488737,0,81,27258.567384113154,43965020,27973.710894741133
18580,3771,26256.970098623526,0,81,27730.940058081047,43965020,27973.710894741133
4941,3801,26723.41206345512,0,81,26885.330450880152,6934020,28013.469143502363
4941,3814,26076.97574106598,0,81,26429.07366450736,34233020,28078.561539182185
3743,2363,25622.112521316096,0,81,26128.188469183922,43223020,28097.933446233914
3811,3815,27345.17675823454,0,81,27981.878551680922,34233020,28120.7056547218
3811,3815,27605.540932387445,0,81,27981.878551680922,34233020,28120.7056547218
3773,3804,26066.588697994368,0,81,26400.0,6934020,28198.66096023553
3739,18580,26433.746222019676,0,81,26529.237664257955,4552020,28201.430759875708
3741,18580,26350.527831723426,0,81,26675.46940925245,4552020,28201.430759875708
3753,18580,26913.438590661954,0,81,27255.629005733226,4552020,28201.430759875708
4910,18580,27763.476452532563,0,81,28112.91050319883,4552020,28201.430759875708
3741,3756,26972.49210483364,0,81,27248.344332021756,4712020,28210.58607449242
14582,3794,26846.316808041764,0,81,27069.0,18412020,28219.35305896867
3774,17038,24977.94267985955,0,81,25015.192114348232,29414020,28232.92284863935
14582,17038,25189.997543871556,0,81,25216.43531481524,29414020,28232.92284863935
15461,17038,24694.024136303797,0,81,25265.233049807073,29414020,28232.92284863935
3804,17038,26017.58714233338,0,81,26533.88231674333,29414020,28232.92284863935
3805,17038,26368.887103485806,0,81,26595.502640555445,29414020,28232.92284863935
3807,17038,26526.08983864144,0,81,26737.97569245662,29414020,28232.92284863935
3809,17038,26679.83222520543,0,81,26852.420805123736,29414020,28232.92284863935
4941,3819,25741.38096361355,0,81,26429.07366450736,34233020,28245.81795536183
4947,3805,26784.009842216023,0,81,27088.36593826179,6934020,28280.7554692137
3773,3774,27014.607103426275,0,81,28260.8556233697,31303020,28292.362028255255
18580,3773,26303.41197104421,0,81,27730.940058081047,43965020,28298.316686274415
3728,3746,26690.335537847433,0,81,26942.34173303006,4487020,28311.55398655918
17475,3746,27210.22048952058,0,81,27501.070296030623,4487020,28311.55398655918
17476,3746,26910.58435097916,0,81,27530.6389944398,4487020,28311.55398655918
17476,3746,26920.936646509563,0,81,27530.6389944398,4487020,28311.55398655918
3737,3746,27119.532844055844,0,81,27551.034779639147,4487020,28311.55398655918
