,route_id,service_id,trip_id,direction_id,block_id,shape_id,direction,wheelchair_accessible,schd_trip_id
9052,20,62606,6260914239070,0,626055913307,62600954,West,1,914239070
9053,20,62606,6260914240070,1,626055913307,62600957,East,1,914240070
9054,20,62606,6260914241070,0,626055913007,62600954,West,1,914241070
9055,20,62606,6260914242070,1,626055913007,62600957,East,1,914242070
9056,20,62606,6260914243070,1,626055913107,62600956,East,1,914243070
9057,20,62606,6260914244070,0,626055913307,62600954,West,1,914244070
9058,20,62606,6260914245070,0,626055913207,62600947,West,1,914245070
9059,20,62606,6260914246070,1,626055913007,62600957,East,1,914246070
9060,20,62606,6260914247070,1,626055913007,62600957,East,1,914247070
9061,20,62606,6260914248070,1,626055913007,62600957,East,1,914248070
9062,20,62606,6260914249070,1,626055913307,62600957,East,1,914249070
9063,20,62606,6260914250070,0,626055913007,62600954,West,1,914250070
9064,20,62606,6260914251070,1,626055913407,62600957,East,1,914251070
9065,20,62606,6260914252070,0,626055913007,62600954,West,1,914252070
9066,20,62606,6260914253070,0,626055913007,62600954,West,1,914253070
9067,20,62606,6260914254070,0,626055913007,62600954,West,1,914254070
9068,20,62606,6260914255070,0,626055913407,62600954,West,1,914255070
9069,20,62606,6260914256070,0,626055913007,62600954,West,1,914256070
9070,20,62606,6260914257070,0,626055913407,62600947,West,1,914257070
9071,20,62606,6260914259070,1,626055915907,62600957,East,1,914259070
9072,20,62606,6260914261070,1,626055915907,62600957,East,1,914261070
9073,20,62606,6260914262070,1,626055915907,62600957,East,1,914262070
9074,20,62606,6260914263070,0,626055915907,62600954,West,1,914263070
9075,20,62606,6260914264070,1,626055913207,62600959,East,1,914264070
9076,20,62606,6260914267070,0,626055915907,62600954,West,1,914267070
9077,20,62606,6260914268070,0,626055915907,62600954,West,1,914268070
9078,20,62606,6260914269070,1,626055915907,62600957,East,1,914269070
9079,20,62606,6260914271070,1,626055915907,62600957,East,1,914271070
9080,20,62606,6260914272070,0,626055915907,62600949,West,1,914272070
9081,20,62606,6260914273070,0,626055915907,62600954,West,1,914273070
9082,20,62606,6260914274070,0,626055915907,62600954,West,1,914274070
9083,20,62606,6260914276070,1,626055915907,62600957,East,1,914276070
9084,20,62606,6260914277070,0,626055915907,62600954,West,1,914277070
9085,20,62606,6260914278070,1,626055913407,62600959,East,1,914278070
9086,20,62606,6260914279070,0,626055913207,62600947,West,1,914279070
9087,20,62606,6260914280070,1,626055912907,62600957,East,1,914280070
9088,20,62606,6260914281070,0,626055913407,62600947,West,1,914281070
9089,20,62606,6260914282070,1,626055913307,62600959,East,1,914282070
9090,20,62606,6260914283070,0,626055913307,62600947,West,1,914283070
9091,20,62606,6260914284070,1,626055912907,62600956,East,1,914284070
9092,20,62606,6260914285070,0,626055912907,62600949,West,1,914285070
9093,20,62606,6260914287070,1,626055912907,62600957,East,1,914287070
9094,20,62606,6260914289070,1,626055912907,62600957,East,1,914289070
9095,20,62606,6260914290070,1,626055912907,62600957,East,1,914290070
9096,20,62606,6260914291070,1,626055912907,62600957,East,1,914291070
9097,20,62606,6260914292070,0,626055912907,62600954,West,1,914292070
9098,20,62606,6260914293070,0,626055912907,62600954,West,1,914293070
9099,20,62606,6260914294070,0,626055912907,62600954,West,1,914294070
9100,20,62606,6260914295070,0,626055912907,62600954,West,1,914295070
9101,20,62606,6260914296070,0,626055912907,62600954,West,1,914296070
9102,20,62606,6260914297070,0,626055912807,62600949,West,1,914297070
9103,20,62606,6260914298070,0,626055912907,62600954,West,1,914298070
9104,20,62606,6260914299070,1,626055912907,62600957,East,1,914299070
9105,20,62606,6260914300070,1,626055912807,62600957,East,1,914300070
9106,20,62606,6260914301070,1,626055912807,62600956,East,1,914301070
9107,20,62606,6260914302070,1,626055912807,62600957,East,1,914302070
9108,20,62606,6260914303070,0,626055912807,62600954,West,1,914303070
9109,20,62606,6260914304070,1,626055912807,62600957,East,1,914304070
9110,20,62606,6260914305070,1,626055912807,62600957,East,1,914305070
9111,20,62606,6260914307070,0,626055912807,62600954,West,1,914307070
9112,20,62606,6260914308070,0,626055912807,62600954,West,1,914308070
9113,20,62606,6260914310070,0,626055912807,62600954,West,1,914310070
9114,20,62606,6260914315070,0,626055916707,62600949,West,1,914315070
9115,20,62606,6260914317070,1,626055916707,62600957,East,1,914317070
9116,20,62606,6260914318070,1,626055916707,62600957,East,1,914318070
9117,20,62606,6260914319070,1,626055916707,62600959,East,1,914319070
9118,20,62606,6260914320070,1,626055916707,62600957,East,1,914320070
9119,20,62606,6260914321070,1,626055916707,62600957,East,1,914321070
9120,20,62606,6260914324070,1,626055916707,62600957,East,1,914324070
9121,20,62606,6260914325070,1,626055916707,62600957,East,1,914325070
9122,20,62606,6260914327070,1,626055916707,62600957,East,1,914327070
9123,20,62606,6260914328070,0,626055916707,62600954,West,1,914328070
9124,20,62606,6260914329070,1,626055916707,62600957,East,1,914329070
9125,20,62606,6260914330070,0,626055916707,62600954,West,1,914330070
9126,20,62606,6260914331070,0,626055916707,62600954,West,1,914331070
9127,20,62606,6260914332070,0,626055916707,62600954,West,1,914332070
9128,20,62606,6260914333070,0,626055916707,62600954,West,1,914333070
9129,20,62606,6260914334070,0,626055916707,62600954,West,1,914334070
9130,20,62606,6260914335070,0,626055916707,62600954,West,1,914335070
9131,20,62606,6260914336070,0,626055916707,62600954,West,1,914336070
9132,20,62606,6260914338070,1,626055912607,62600957,East,1,914338070
9133,20,62606,6260914339070,1,626055912607,62600957,East,1,914339070
9134,20,62606,6260914340070,1,626055912607,62600956,East,1,914340070
9135,20,62606,6260914341070,1,626055912607,62600957,East,1,914341070
9136,20,62606,6260914342070,1,626055912607,62600957,East,1,914342070
9137,20,62606,6260914343070,1,626055912607,62600957,East,1,914343070
9138,20,62606,6260914344070,0,626055912607,62600949,West,1,914344070
9139,20,62606,6260914345070,1,626055912607,62600957,East,1,914345070
9140,20,62606,6260914347070,0,626055912607,62600954,West,1,914347070
9141,20,62606,6260914348070,1,626055912607,62600957,East,1,914348070
9142,20,62606,6260914349070,1,626055912607,62600957,East,1,914349070
9143,20,62606,6260914350070,0,626055912607,62600954,West,1,914350070
9144,20,62606,6260914351070,1,626055912607,62600957,East,1,914351070
9145,20,62606,6260914352070,0,626055912607,62600954,West,1,914352070
9146,20,62606,6260914353070,0,626055912607,62600954,West,1,914353070
9147,20,62606,6260914354070,0,626055912607,62600954,West,1,914354070
9148,20,62606,6260914355070,0,626055912607,62600954,West,1,914355070
9149,20,62606,6260914356070,0,626055912607,62600954,West,1,914356070
9150,20,62606,6260914357070,0,626055912607,62600954,West,1,914357070
9151,20,62606,6260914358070,0,626055912607,62600954,West,1,914358070
9152,20,62606,6260914359070,1,626055912507,62600956,East,1,914359070
9153,20,62606,6260914360070,0,626055912507,62600949,West,1,914360070
9154,20,62606,6260914361070,1,626055912507,62600957,East,1,914361070
9155,20,62606,6260914362070,1,626055912507,62600957,East,1,914362070
9156,20,62606,6260914363070,1,626055912507,62600957,East,1,914363070
9157,20,62606,6260914364070,1,626055912507,62600957,East,1,914364070
9158,20,62606,6260914365070,0,626055912507,62600954,West,1,914365070
9159,20,62606,6260914366070,1,626055912507,62600957,East,1,914366070
9160,20,62606,6260914367070,0,626055912507,62600954,West,1,914367070
9161,20,62606,6260914368070,0,626055912507,62600954,West,1,914368070
9162,20,62606,6260914369070,0,626055912507,62600954,West,1,914369070
9163,20,62606,6260914370070,0,626055912507,62600954,West,1,914370070
9164,20,62606,6260914371070,0,626055912407,62600949,West,1,914371070
9165,20,62606,6260914372070,0,626055912507,62600954,West,1,914372070
9166,20,62606,6260914373070,1,626055912507,62600957,East,1,914373070
9167,20,62606,6260914374070,1,626055912407,62600957,East,1,914374070
9168,20,62606,6260914375070,1,626055912407,62600956,East,1,914375070
9169,20,62606,6260914376070,1,626055912407,62600957,East,1,914376070
9170,20,62606,6260914377070,1,626055912407,62600957,East,1,914377070
9171,20,62606,6260914378070,1,626055912407,62600957,East,1,914378070
9172,20,62606,6260914379070,1,626055912407,62600957,East,1,914379070
9173,20,62606,6260914380070,1,626055912407,62600957,East,1,914380070
9174,20,62606,6260914381070,1,626055912407,62600957,East,1,914381070
9175,20,62606,6260914382070,0,626055912407,62600954,West,1,914382070
9176,20,62606,6260914383070,1,626055912407,62600957,East,1,914383070
9177,20,62606,6260914384070,1,626055912407,62600957,East,1,914384070
9178,20,62606,6260914385070,0,626055912407,62600954,West,1,914385070
9179,20,62606,6260914386070,0,626055912407,62600954,West,1,914386070
9180,20,62606,6260914387070,0,626055912407,62600954,West,1,914387070
9181,20,62606,6260914388070,0,626055912407,62600954,West,1,914388070
9182,20,62606,6260914389070,0,626055912407,62600954,West,1,914389070
9183,20,62606,6260914390070,0,626055912407,62600954,West,1,914390070
9184,20,62606,6260914391070,0,626055912407,62600954,West,1,914391070
9185,20,62606,6260914392070,0,626055912407,62600954,West,1,914392070
9186,20,62606,6260914699070,0,626055912907,62600954,West,1,914699070
9187,20,62606,6260914701070,1,626055912407,62600957,East,1,914701070
9188,20,62606,6260914702070,0,626055912407,62600954,West,1,914702070
9189,20,62606,6260914703070,1,626055915907,62600957,East,1,914703070
9190,20,62606,6260914704070,0,626055915907,62600954,West,1,914704070
9191,20,62606,6260914706070,1,626055912907,62600957,East,1,914706070
9192,20,62606,6260916598010,1,626055925001,62600959,East,1,916598010
9193,20,62606,6260916600010,0,626055924901,62600949,West,1,916600010
9194,20,62606,6260916607010,0,626055925001,62600949,West,1,916607010
9195,20,62606,6260916643010,0,626055925401,62600949,West,1,916643010
9196,20,62606,6260916644010,1,626055925401,62600957,East,1,916644010
9197,20,62606,6260916646010,0,626055925401,62600954,West,1,916646010
9198,20,62607,6260914258070,0,626055913307,62600947,West,1,914258070
9199,20,62607,6260914265070,0,626055913207,62600947,West,1,914265070
9200,20,62607,6260914266070,1,626055913407,62600959,East,1,914266070
9201,20,62607,6260914270070,1,626055913207,62600959,East,1,914270070
9202,20,62607,6260914275070,1,626055913207,62600959,East,1,914275070
9203,20,62607,6260914286070,0,626055913407,62600947,West,1,914286070
9204,20,62607,6260914288070,1,626055913307,62600959,East,1,914288070
9205,20,62607,6260914306070,1,626055913407,62600959,East,1,914306070
9206,20,62607,6260914309070,0,626055913307,62600947,West,1,914309070
9207,20,62608,6260914164070,1,626055913007,62600956,East,1,914164070
9208,20,62608,6260914165070,0,626055913007,62600947,West,1,914165070
9209,20,62608,6260914166070,1,626055913007,62600959,East,1,914166070
9210,20,62608,6260914211070,1,636055913407,62600956,East,1,914211070
9211,20,62608,6260914212070,0,636055913407,62600947,West,1,914212070
9212,20,62608,6260914260070,1,626055915907,62600956,East,1,914260070
9213,20,62608,6260914311070,1,626055916707,62600956,East,1,914311070
9214,20,62608,6260914322070,0,626055916707,62600947,West,1,914322070
9215,20,62608,6260914323070,0,626055916707,62600947,West,1,914323070
9216,20,62608,6260914326070,1,626055916707,62600959,East,1,914326070
9217,20,62608,6260916605010,1,626055924901,62600959,East,1,916605010
9218,20,62608,6260916608010,1,626055924901,62600959,East,1,916608010
9219,20,62608,6260916610010,0,626055924901,62600947,West,1,916610010
9220,20,62608,6260916613010,0,626055925001,62600947,West,1,916613010
9221,20,62608,6260916617010,1,626055925001,62600959,East,1,916617010
9222,20,62608,6260916618010,0,626055925001,62600947,West,1,916618010
9223,20,62608,6260916639010,1,626055925401,62600959,East,1,916639010
9224,20,62608,6260916647010,0,626055925401,62600947,West,1,916647010
9225,20,62608,6260916648010,1,626055925401,62600959,East,1,916648010
9226,20,62609,6260910995020,0,626055899502,62600949,West,1,910995020
9227,20,62609,6260911402020,0,626055907602,62600949,West,1,911402020
9228,20,62609,6260911403020,1,626055907602,62600957,East,1,911403020
9229,20,62609,6260911404020,0,626055907602,62600954,West,1,911404020
9230,20,62609,6260911890020,0,626055898402,62600949,West,1,911890020
9231,20,62609,6260911891020,1,626055898402,62600959,East,1,911891020
9232,20,62609,6260916583010,0,626055924901,62600947,West,1,916583010
9233,20,62609,6260916584010,1,626055924901,62600959,East,1,916584010
9234,20,62609,6260916585010,0,626055924901,62600947,West,1,916585010
9235,20,62609,6260916586010,1,626055924901,62600957,East,1,916586010
9236,20,62609,6260916587010,1,626055924901,62600957,East,1,916587010
9237,20,62609,6260916588010,1,626055924901,62600957,East,1,916588010
9238,20,62609,6260916589010,0,636055924901,62600954,West,1,916589010
9239,20,62609,6260916590010,1,636055924901,62600957,East,1,916590010
9240,20,62609,6260916591010,0,636055924901,62600954,West,1,916591010
9241,20,62609,6260916592010,1,636055924901,62600957,East,1,916592010
9242,20,62609,6260916594010,0,636055924901,62600954,West,1,916594010
9243,20,62609,6260916595010,0,636055924901,62600954,West,1,916595010
9244,20,62609,6260916596010,1,636055924901,62600957,East,1,916596010
9245,20,62609,6260916601010,1,636055924901,62600957,East,1,916601010
9246,20,62609,6260916602010,0,636055924901,62600954,West,1,916602010
9247,20,62609,6260916603010,0,636055924901,62600954,West,1,916603010
9248,20,62609,6260916604010,1,636055924901,62600957,East,1,916604010
9249,20,62609,6260916606010,1,636055924901,62600956,East,1,916606010
9250,20,62609,6260916609010,0,636055924901,62600954,West,1,916609010
9251,20,62609,6260916611010,0,626055924901,62600954,West,1,916611010
9252,20,62609,6260916612010,0,626055924901,62600954,West,1,916612010
9253,20,62609,6260916614010,1,626055924901,62600957,East,1,916614010
9254,20,62609,6260916615010,0,626055924901,62600954,West,1,916615010
9255,20,62609,6260916616010,1,636055924901,62600957,East,1,916616010
9256,20,62609,6260916619010,1,626055925001,62600959,East,1,916619010
9257,20,62609,6260916620010,1,626055925001,62600957,East,1,916620010
9258,20,62609,6260916621010,0,626055925001,62600947,West,1,916621010
9259,20,62609,6260916622010,1,626055925001,62600957,East,1,916622010
9260,20,62609,6260916623010,0,626055925001,62600954,West,1,916623010
9261,20,62609,6260916624010,0,626055925001,62600954,West,1,916624010
9262,20,62609,6260916625010,1,626055925001,62600957,East,1,916625010
9263,20,62609,6260916626010,0,626055925001,62600954,West,1,916626010
9264,20,62609,6260916627010,1,626055925001,62600957,East,1,916627010
9265,20,62609,6260916628010,0,626055925001,62600954,West,1,916628010
9266,20,62609,6260916629010,0,636055925001,62600954,West,1,916629010
9267,20,62609,6260916630010,1,636055925001,62600957,East,1,916630010
9268,20,62609,6260916631010,0,636055925001,62600954,West,1,916631010
9269,20,62609,6260916632010,1,636055925001,62600957,East,1,916632010
9270,20,62609,6260916633010,1,636055925001,62600957,East,1,916633010
9271,20,62609,6260916634010,0,636055925001,62600954,West,1,916634010
9272,20,62609,6260916635010,1,636055925001,62600957,East,1,916635010
9273,20,62609,6260916636010,0,636055925001,62600954,West,1,916636010
9274,20,62609,6260916637010,1,636055925001,62600957,East,1,916637010
9275,20,62609,6260916640010,0,636055925001,62600954,West,1,916640010
9276,20,62609,6260916641010,1,636055925001,62600956,East,1,916641010
9277,20,62609,6260916645010,0,626055925401,62600947,West,1,916645010
9278,20,62609,6260916649010,0,626055925401,62600954,West,1,916649010
9279,20,62609,6260916650010,1,626055925401,62600959,East,1,916650010
9280,20,62609,6260916651010,0,626055925401,62600947,West,1,916651010
9281,20,62609,6260916652010,1,626055925401,62600957,East,1,916652010
9282,20,62609,6260916653010,1,626055925401,62600957,East,1,916653010
9283,20,62609,6260916654010,0,626055925401,62600954,West,1,916654010
9284,20,62609,6260916655010,1,626055925401,62600957,East,1,916655010
9285,20,62609,6260916656010,1,636055925401,62600957,East,1,916656010
9286,20,62609,6260916657010,0,626055925401,62600954,West,1,916657010
9287,20,62609,6260916658010,1,626055925401,62600957,East,1,916658010
9288,20,62609,6260916659010,0,636055925401,62600954,West,1,916659010
9289,20,62609,6260916660010,0,636055925401,62600954,West,1,916660010
9290,20,62609,6260916661010,1,636055925401,62600957,East,1,916661010
9291,20,62609,6260916662010,0,636055925401,62600954,West,1,916662010
9292,20,62609,6260916663010,1,636055925401,62600956,East,1,916663010
9293,20,62609,6260916665010,0,626055925101,62600954,West,1,916665010
9294,20,62609,6260916667010,0,626055925101,62600949,West,1,916667010
9295,20,62609,6260916668010,1,626055925101,62600957,East,1,916668010
9296,20,62609,6260916669010,1,626055925101,62600957,East,1,916669010
9297,20,62609,6260916670010,0,626055925101,62600954,West,1,916670010
9298,20,62609,6260916671010,1,626055925101,62600957,East,1,916671010
9299,20,62609,6260916672010,0,626055925101,62600954,West,1,916672010
9300,20,62609,6260916673010,0,626055925101,62600954,West,1,916673010
9301,20,62609,6260916674010,1,626055925101,62600957,East,1,916674010
9302,20,62609,6260916676010,0,626055925101,62600954,West,1,916676010
9303,20,62609,6260916677010,1,626055925101,62600957,East,1,916677010
9304,20,62609,6260916678010,1,626055925101,62600957,East,1,916678010
9305,20,62609,6260916679010,0,626055925101,62600954,West,1,916679010
9306,20,62609,6260916680010,1,626055925101,62600959,East,1,916680010
9307,20,62609,6260916684010,0,626055925201,62600949,West,1,916684010
9308,20,62609,6260916685010,0,626055925201,62600954,West,1,916685010
9309,20,62609,6260916686010,1,626055925201,62600957,East,1,916686010
9310,20,62609,6260916687010,0,626055925201,62600954,West,1,916687010
9311,20,62609,6260916688010,1,626055925201,62600957,East,1,916688010
9312,20,62609,6260916689010,1,626055925201,62600956,East,1,916689010
9313,20,62609,6260916692010,0,626055925301,62600949,West,1,916692010
9314,20,62609,6260916693010,1,626055925301,62600957,East,1,916693010
9315,20,62609,6260916694010,0,626055925301,62600954,West,1,916694010
9316,20,62609,6260916695010,1,626055925301,62600957,East,1,916695010
9317,20,62609,6260916696010,0,626055925301,62600954,West,1,916696010
9318,20,62609,6260916697010,1,626055925301,62600957,East,1,916697010
9319,20,62609,6260916698010,0,626055925301,62600954,West,1,916698010
9320,20,62609,6260916699010,1,626055925301,62600957,East,1,916699010
9321,20,62609,6260916700010,0,626055925301,62600954,West,1,916700010
9322,20,62609,6260916701010,0,626055925301,62600954,West,1,916701010
9323,20,62609,6260916702010,1,626055925301,62600957,East,1,916702010
9324,20,62609,6260916703010,0,626055925301,62600954,West,1,916703010
9325,20,62609,6260916704010,1,626055925301,62600957,East,1,916704010
9326,20,62609,6260916705010,1,626055925301,62600957,East,1,916705010
9327,20,62609,6260916706010,0,626055925301,62600954,West,1,916706010
9328,20,62609,6260916707010,1,626055925301,62600956,East,1,916707010
9329,20,62609,6260916708010,1,626055925501,62600957,East,1,916708010
9330,20,62609,6260916711010,0,626055925501,62600954,West,1,916711010
9331,20,62609,6260916712010,0,626055925501,62600949,West,1,916712010
9332,20,62609,6260916713010,0,626055925501,62600954,West,1,916713010
9333,20,62609,6260916714010,1,626055925501,62600957,East,1,916714010
9334,20,62609,6260916715010,1,626055925501,62600957,East,1,916715010
9335,20,62609,6260916716010,0,626055925501,62600954,West,1,916716010
9336,20,62609,6260916717010,0,626055925501,62600954,West,1,916717010
9337,20,62609,6260916718010,1,626055925501,62600957,East,1,916718010
9338,20,62609,6260916719010,0,626055925501,62600954,West,1,916719010
9339,20,62609,6260916720010,1,626055925501,62600957,East,1,916720010
9340,20,62609,6260916721010,0,626055925501,62600954,West,1,916721010
9341,20,62609,6260916722010,1,626055925501,62600957,East,1,916722010
9342,20,62609,6260916723010,0,626055925501,62600954,West,1,916723010
9343,20,62609,6260916724010,1,626055925501,62600957,East,1,916724010
9344,20,62609,6260916725010,1,626055925501,62600957,East,1,916725010
9345,20,62609,6260916726010,0,626055925501,62600954,West,1,916726010
9346,20,62609,6260916727010,1,626055925501,62600957,East,1,916727010
9347,20,62609,6260916728010,0,626055925501,62600954,West,1,916728010
9348,20,62609,6260916729010,1,626055925501,62600957,East,1,916729010
9349,20,62609,6260916730010,0,626055925501,62600954,West,1,916730010
9350,20,62609,6260916731010,1,626055925501,62600959,East,1,916731010
9351,20,62609,6260916737010,0,626055925601,62600954,West,1,916737010
9352,20,62609,6260916739010,0,626055925601,62600949,West,1,916739010
9353,20,62609,6260916740010,1,626055925601,62600957,East,1,916740010
9354,20,62609,6260916741010,1,626055925601,62600957,East,1,916741010
9355,20,62609,6260916742010,0,626055925601,62600954,West,1,916742010
9356,20,62609,6260916743010,0,626055925601,62600954,West,1,916743010
9357,20,62609,6260916744010,1,626055925601,62600957,East,1,916744010
9358,20,62609,6260916745010,0,626055925601,62600954,West,1,916745010
9359,20,62609,6260916746010,1,626055925601,62600957,East,1,916746010
9360,20,62609,6260916747010,0,626055925601,62600954,West,1,916747010
9361,20,62609,6260916748010,1,626055925601,62600957,East,1,916748010
9362,20,62609,6260916749010,0,626055925601,62600954,West,1,916749010
9363,20,62609,6260916750010,1,626055925601,62600957,East,1,916750010
9364,20,62609,6260916751010,1,626055925601,62600957,East,1,916751010
9365,20,62609,6260916752010,0,626055925601,62600954,West,1,916752010
9366,20,62609,6260916754010,1,626055925601,62600957,East,1,916754010
9367,20,62609,6260916755010,0,626055925601,62600954,West,1,916755010
9368,20,62609,6260916756010,1,626055925601,62600956,East,1,916756010
9369,20,62609,6260916757010,0,626055925701,62600954,West,1,916757010
9370,20,62609,6260916759010,0,626055925701,62600949,West,1,916759010
9371,20,62609,6260916760010,1,626055925701,62600957,East,1,916760010
9372,20,62609,6260916761010,1,626055925701,62600957,East,1,916761010
9373,20,62609,6260916762010,0,626055925701,62600954,West,1,916762010
9374,20,62609,6260916763010,1,626055925701,62600957,East,1,916763010
9375,20,62609,6260916764010,0,626055925701,62600954,West,1,916764010
9376,20,62609,6260916765010,1,626055925701,62600957,East,1,916765010
9377,20,62609,6260916766010,0,626055925701,62600954,West,1,916766010
9378,20,62609,6260916767010,1,626055925701,62600957,East,1,916767010
9379,20,62609,6260916768010,0,626055925701,62600954,West,1,916768010
9380,20,62609,6260916769010,1,626055925701,62600957,East,1,916769010
9381,20,62609,6260916770010,0,626055925701,62600954,West,1,916770010
9382,20,62609,6260916771010,1,626055925701,62600957,East,1,916771010
9383,20,62609,6260916772010,0,626055925701,62600954,West,1,916772010
9384,20,62609,6260916773010,0,626055925701,62600954,West,1,916773010
9385,20,62609,6260916774010,1,626055925701,62600957,East,1,916774010
9386,20,62609,6260916775010,0,626055925701,62600954,West,1,916775010
9387,20,62609,6260916776010,1,626055925701,62600957,East,1,916776010
9388,20,62609,6260916777010,0,626055925801,62600949,West,1,916777010
9389,20,62609,6260916781010,1,626055925801,62600957,East,1,916781010
9390,20,62609,6260916782010,0,626055925801,62600954,West,1,916782010
9391,20,62609,6260916783010,1,626055925801,62600957,East,1,916783010
9392,20,62609,6260916784010,0,626055925801,62600954,West,1,916784010
9393,20,62609,6260916785010,1,626055925801,62600957,East,1,916785010
9394,20,62609,6260916786010,0,626055925801,62600954,West,1,916786010
9395,20,62609,6260916787010,1,626055925801,62600957,East,1,916787010
9396,20,62609,6260916788010,0,626055925801,62600954,West,1,916788010
9397,20,62609,6260916789010,0,626055925801,62600954,West,1,916789010
9398,20,62609,6260916790010,1,626055925801,62600957,East,1,916790010
9399,20,62609,6260916791010,0,626055925801,62600954,West,1,916791010
9400,20,62609,6260916792010,1,626055925801,62600957,East,1,916792010
9401,20,62609,6260916793010,0,626055925801,62600954,West,1,916793010
9402,20,62609,6260916794010,1,626055925801,62600957,East,1,916794010
9403,20,62609,6260916795010,0,626055925801,62600954,West,1,916795010
9404,20,62609,6260916796010,1,626055925801,62600957,East,1,916796010
9405,20,62609,6260916797010,1,626055925801,62600957,East,1,916797010
9406,20,62609,6260916798010,0,626055925801,62600954,West,1,916798010
9407,20,62609,6260916799010,1,626055925801,62600957,East,1,916799010
9408,20,62609,6260916801010,0,626055925801,62600954,West,1,916801010
9409,20,62612,6260911229020,0,626055908102,62600947,West,1,911229020
9410,20,62612,6260911231020,0,626055908102,62600947,West,1,911231020
9411,20,62612,6260911233020,1,626055908102,62600959,East,1,911233020
9412,20,62612,6260911234020,1,626055908102,62600956,East,1,911234020
9413,20,62612,6260911258020,1,626055907802,62600956,East,1,911258020
9414,20,62612,6260911332020,0,626055897302,62600947,West,1,911332020
9415,20,62612,6260911336020,1,626055897302,62600959,East,1,911336020
9416,20,62612,6260911337020,1,626055897302,62600956,East,1,911337020
9417,20,62612,6260911874020,0,626055898602,62600947,West,1,911874020
9418,20,62612,6260911875020,1,626055898602,62600956,East,1,911875020
9419,20,62615,6260910997020,1,626055899502,62600959,East,1,910997020
9420,20,62615,6260910998020,1,626055899502,62600959,East,1,910998020
9421,20,62615,6260910999020,0,626055899502,62600947,West,1,910999020
9422,20,62615,6260911405020,1,626055907602,62600959,East,1,911405020
9423,20,62615,6260911406020,0,626055907602,62600947,West,1,911406020
9424,20,62615,6260911407020,1,626055907602,62600959,East,1,911407020
9425,20,62615,6260911894020,0,626055898402,62600947,West,1,911894020
9426,20,62615,6260911896020,0,626055898402,62600947,West,1,911896020
9427,20,62615,6260911897020,1,626055898402,62600959,East,1,911897020
9428,20,62615,6260916675010,1,626055925101,62600956,East,1,916675010
9429,20,62615,6260916682010,0,626055925101,62600947,West,1,916682010
9430,20,62615,6260916732010,0,626055925501,62600947,West,1,916732010
9431,20,62615,6260916733010,1,626055925501,62600959,East,1,916733010
9432,20,62615,6260916734010,0,626055925501,62600947,West,1,916734010
9433,20,62615,6260916735010,1,626055925501,62600956,East,1,916735010
9434,20,62615,6260916778010,1,626055925701,62600956,East,1,916778010
9435,20,62615,6260916800010,1,626055925801,62600956,East,1,916800010
9436,20,62615,6260916802010,1,626055925801,62600959,East,1,916802010
9437,20,62615,6260916803010,0,626055925801,62600947,West,1,916803010
